gene_id,symbol,C_pearson,C_spearman,mean_expression,max_expression
ENSG00000109943,CRTAM,0.8899914996010158,0.48410114532756937,0.05031748751257144,0.54516137
ENSG00000109944,JHY,,,0.05030100541714285,0.11103798
ENSG00000109956,B3GAT1,-0.0010840309572795186,0.14308317956294966,0.008037834165037143,0.10424556
ENSG00000109971,HSPA8,0.4357683948039725,0.41092436974789925,1.201493371714286,1.8585138
ENSG00000109991,P2RX3,-0.04414453133502817,0.2691406749473556,0.0011741024054285714,0.012728987
ENSG00000110011,DNAJC4,0.11590555711464787,0.3221288515406162,0.19552044940000002,0.5309408
ENSG00000110013,SIAE,0.4992594312692108,0.5812324929971989,0.06250506557999999,0.25630537
ENSG00000110025,SNX15,0.1423530379087361,0.05322128851540616,0.003325402718571429,0.008199542
ENSG00000110031,LPXN,0.872643576833075,0.7876750700280112,0.3220573846857143,1.086945
ENSG00000110042,DTX4,0.026541808802112776,0.011764705882352943,0.041813259257142854,0.18019448
ENSG00000110046,ATG2A,0.4040924693152932,0.4476190476190477,0.16456750314285717,0.45523876
ENSG00000110047,EHD1,0.32184229301282424,0.2579831932773109,0.30349707502857143,0.84743685
ENSG00000110048,OSBP,0.2996731682282476,0.11260504201680673,0.28596243428571433,0.44408333
ENSG00000110057,UNC93B1,0.7274685455979317,0.6750700280112045,0.15858001905714283,0.48303854
ENSG00000110060,PUS3,0.11343074670466197,0.08179271708683473,0.055354527028571424,0.14119636
ENSG00000110063,DCPS,0.24019715268503988,0.4187675070028012,0.11846486922857143,0.4192906
ENSG00000110066,KMT5B,0.14738999651116808,0.05602240896358543,0.38104076028571426,0.61677253
ENSG00000110074,FOXRED1,0.41069620417088976,0.3593837535014006,0.11324007214285715,0.26059708
ENSG00000110075,PPP6R3,-0.13226651098120762,-0.29887955182072834,0.9177123237142857,1.1977193
ENSG00000110076,NRXN2,0.5097445667199825,0.3204481792717087,0.018533045134285712,0.0943817
ENSG00000110080,ST3GAL4,0.060541921499915295,0.3109243697478992,0.14270414900571432,0.5834023
ENSG00000110090,CPT1A,0.49749765630255943,0.37843137254901965,0.31557150957142854,0.6498696
ENSG00000110092,CCND1,0.7493859098288002,0.6551820728291318,0.18134353094,1.6916448
ENSG00000110104,CCDC86,0.5867555527983098,0.3565826330532213,0.036638147614285715,0.11153515
ENSG00000110107,PRPF19,0.5852040626395217,0.35294117647058826,0.1262394907142857,0.25157133
ENSG00000110108,TMEM109,0.6342679629056959,0.5644257703081234,0.19862377904857142,0.55809754
ENSG00000110148,CCKBR,0.8582342030088335,0.3723714288924089,0.008863799118887144,0.16680895
ENSG00000110169,HPX,0.9875209772003437,0.11680672268907563,0.0788217069802857,2.092157
ENSG00000110171,TRIM3,0.5266617103894792,0.672829131652661,0.04102795537142857,0.13625303
ENSG00000110172,CHORDC1,0.41624581849886944,0.42605042016806727,0.32447944714285715,0.5896946
ENSG00000110200,ANAPC15,0.08529003060063878,0.11568627450980393,0.1384235202285714,0.30601627
ENSG00000110218,PANX1,0.07244457680248557,0.01596638655462185,0.10045441719999999,0.3071513
ENSG00000110237,ARHGEF17,0.9167194057498017,0.5738302270638552,0.05462276103142857,0.5386264
ENSG00000110243,APOA5,0.9968084837744948,0.10967401963525707,0.025185582310628573,0.7288149
ENSG00000110244,APOA4,0.7718104238766138,0.2822741857543228,0.0061533830057842855,0.070473365
ENSG00000110245,APOC3,0.9904864017782611,0.31291052165579947,0.11216632043948514,2.8589802
ENSG00000110274,CEP164,-0.06903028383551192,-0.0442577030812325,0.14896232920000002,0.36624414
ENSG00000110315,RNF141,-0.0003879043682729579,0.1173669467787115,0.1748137585142857,0.54361063
ENSG00000110318,CEP126,,,0.1446581346057143,0.7431247
ENSG00000110321,EIF4G2,0.5528729614576146,0.5868347338935574,0.960078789142857,1.350256
ENSG00000110324,IL10RA,0.870130918115381,0.857983193277311,0.27493570629714287,0.9105144
ENSG00000110328,GALNT18,0.5367038621421724,0.5107999413813514,0.10572173543714285,1.2544966
ENSG00000110330,BIRC2,-0.06660463447395992,-0.15658263305322132,0.35965097285714287,0.56189495
ENSG00000110344,UBE4A,0.036986685277801176,0.19887955182072833,0.31934589514285716,0.4482077
ENSG00000110367,DDX6,0.10892008011894794,-0.014285714285714287,0.6516793017142858,1.1234527
ENSG00000110375,UPK2,0.9648154961195953,0.31327576873386764,0.01960596931142857,0.33443704
ENSG00000110395,CBL,0.7613555806409034,0.8154061624649859,0.38431819457142863,1.0038829
ENSG00000110400,NECTIN1,0.4551306910830412,0.23283833920413266,0.07916323685714285,0.79115784
ENSG00000110422,HIPK3,0.20474591136996947,0.2551820728291317,0.7572455102857143,1.6846414
ENSG00000110427,KIAA1549L,-0.098409075953417,0.3410192383930367,0.016004357099999998,0.11214787
ENSG00000110429,FBXO3,0.20680689302311803,0.2851540616246499,0.17905576514285715,0.35180634
ENSG00000110435,PDHX,0.5315960711475775,0.3932773109243698,0.1861534707142857,0.3808342
ENSG00000110436,SLC1A2,0.68335817943543,0.31122627711310613,0.048345923177142855,0.48479393
ENSG00000110442,COMMD9,0.08625524333148235,0.2369747899159664,0.15001292854285714,0.4153925
ENSG00000110446,SLC15A3,0.9166915742644284,0.8296918767507002,0.13321201758285714,0.5495638
ENSG00000110448,CD5,0.9311604138472273,0.6619047619047619,0.037187178015714285,0.42120406
ENSG00000110455,ACCS,0.42382832923432373,0.18683473389355743,0.055129530817142856,0.14601669
ENSG00000110492,MDK,0.46071402268630596,0.6114845938375351,0.13197304185142858,0.8546172
ENSG00000110497,AMBRA1,0.008424218038729815,0.03529411764705883,0.41757854714285714,0.66688365
ENSG00000110514,MADD,0.788845933128289,0.8168067226890758,0.16575503545714285,0.3758794
ENSG00000110536,PTPMT1,0.2935430762680065,0.3551820728291317,0.11889536472857143,0.28936884
ENSG00000110583,NAA40,0.7082987625126868,0.7563025210084033,0.05744345071428572,0.14081252
ENSG00000110619,CARS1,0.39017337637195987,0.10196078431372549,0.188129459,0.4321198
ENSG00000110628,SLC67A1,0.9063285108272905,0.5806722689075631,0.09555283514285715,0.55120635
ENSG00000110651,CD81,0.7064129668509822,0.6453781512605042,0.9394878425142857,1.9739623
ENSG00000110660,SLC35F2,0.2850405039489277,0.5077143843493939,0.08561719822,0.34587955
ENSG00000110675,ELMOD1,-0.032846820172842045,-0.027876861047216723,0.0024896885713428575,0.011068642
ENSG00000110680,CALCA,0.011461329743577164,0.04299109648959851,0.0023887029342,0.023403818
ENSG00000110693,SOX6,0.5517987798336064,0.6945923500445786,0.21597693451428568,1.887997
ENSG00000110696,C11orf58,0.6374318763562508,0.5005602240896359,0.7927004837142857,1.1261624
ENSG00000110697,PITPNM1,0.6936689830808374,0.6787114845938376,0.06899880845714286,0.17827636
ENSG00000110700,RPS13,0.5733641058555544,0.4977591036414566,2.3687283260000003,3.570424
ENSG00000110711,AIP,0.4070378688710809,0.3893557422969188,0.24786775297142855,0.4332442
ENSG00000110713,NUP98,-0.1377794012037681,-0.16050420168067225,0.7422152245714285,1.528035
ENSG00000110717,NDUFS8,0.3948960238431829,0.384593837535014,0.4207566414285714,0.7148453
ENSG00000110719,TCIRG1,0.47757149388574305,0.31624649859943976,0.25026840242857146,0.72648215
ENSG00000110721,CHKA,0.2489679038868043,0.1235294117647059,0.4516747396000001,0.94339466
ENSG00000110723,EXPH5,0.7278976833420342,0.6796077351959873,0.12508458214857143,0.8762714
ENSG00000110756,HPS5,0.2925229213591877,0.2411764705882353,0.2153453377142857,0.6571483
ENSG00000110768,GTF2H1,0.37201447019450745,0.25602240896358547,0.22692256657142856,0.3078896
ENSG00000110777,POU2AF1,0.9793016471215468,0.461624649859944,0.06763135886,1.2826744
ENSG00000110786,PTPN5,-0.09035665398194609,0.0216242689800485,0.003776475176857143,0.047741227
ENSG00000110799,VWF,0.9503022069086561,0.3058823529411765,0.11074136649142857,2.2392473
ENSG00000110801,PSMD9,0.17546739233892586,0.09915966386554623,0.14358275857142858,0.23637348
ENSG00000110811,P3H3,0.7177996905985521,0.709117106980811,0.03442197961028571,0.15284117
ENSG00000110841,PPFIBP1,0.8679564382540939,0.8154061624649859,0.3580756891714285,1.5501143
ENSG00000110844,PRPF40B,0.7641868789602138,0.792156862745098,0.09410629890285714,0.2549449
ENSG00000110848,CD69,0.7555405609195539,0.7503502676157248,0.5308549499457141,2.593328
ENSG00000110851,PRDM4,0.07519125325974539,0.20868347338935572,0.1420747623142857,0.6834762
ENSG00000110871,COQ5,0.36526718292465615,0.2801120448179272,0.08257460142857143,0.1801325
ENSG00000110876,SELPLG,0.8690329230044394,0.8476190476190477,0.2007236020257143,0.791976
ENSG00000110880,CORO1C,0.33613719846131346,0.511204481792717,0.4372405816857143,0.9387972
ENSG00000110881,ASIC1,0.12135124780333684,0.37565521671129487,0.003686620261142857,0.018408475
ENSG00000110887,DAO,-0.07744536568326048,-0.17356005789272652,0.00535232461778,0.11190857
ENSG00000110888,CAPRIN2,0.31635294508088013,0.4631140599783697,0.10175979954285716,0.21854895
ENSG00000110900,TSPAN11,0.4642022297346152,0.41223123769564657,0.00436500785994,0.023142388
ENSG00000110906,KCTD10,0.7339495149409867,0.5876750700280112,0.11937861057142857,0.34479854
ENSG00000110911,SLC11A2,0.02135466009566279,-0.0442577030812325,0.2141221836,0.67835706
ENSG00000110917,MLEC,0.47029462763868196,0.4529411764705883,0.36467362905714285,0.82048446
ENSG00000110921,MVK,0.24398873557361617,0.22436974789915967,0.04917148208571428,0.20784722
ENSG00000110925,CSRNP2,0.2609792912192128,0.6470588235294118,0.12103393811428571,0.7782084
ENSG00000110931,CAMKK2,0.38898961603348897,0.4882352941176471,0.23693213382857142,0.9239441
ENSG00000110934,BIN2,,,0.34163169147428574,1.5623852
ENSG00000110944,IL23A,-0.09298176618443643,-0.2316467364824198,0.024688864652857145,0.07796322
ENSG00000110955,ATP5F1B,0.37223033056391425,0.28767507002801124,0.7829137939999999,1.307458
ENSG00000110958,PTGES3,0.5400692639097273,0.40812324929971994,0.9536986245714285,1.4243193
ENSG00000110975,SYT10,0.03356916862408564,0.07394954027193698,0.0014946227368571427,0.011200588
ENSG00000110987,BCL7A,0.782903286757625,0.5190476190476191,0.10005171304571431,0.56133634
ENSG00000111011,RSRC2,0.6735598719608827,0.5145658263305323,0.7471143897142857,1.0372653
ENSG00000111012,CYP27B1,0.056266411954618796,0.10151981229617767,0.007052327942,0.09591139
ENSG00000111046,MYF6,0.7237821588994716,0.22681634198849468,0.0010051005710000002,0.009416197
ENSG00000111049,MYF5,0.3875206326931365,0.2839303350857518,0.0006652319964285713,0.016281562
ENSG00000111052,LIN7A,0.13227866979167943,-0.0991846047931935,0.15036759200000002,1.0613772
ENSG00000111057,KRT18,0.9716053163598584,0.6498599439775911,0.46810623352285713,2.7350328
ENSG00000111058,ACSS3,0.5837012641122575,0.6479844188242573,0.14359843583714285,1.0410795
ENSG00000111077,TNS2,0.6882768087431815,0.739827720842226,0.17379476419428574,0.8937475
ENSG00000111087,GLI1,0.3114506525250461,0.4553222540946084,0.013792714534000002,0.08448165
ENSG00000111110,PPM1H,-0.03268370373681989,-0.06890756302521009,0.12476324488857145,0.45460755
ENSG00000111142,METAP2,0.644354695262004,0.4935574229691877,0.5119962139999998,0.8429737
ENSG00000111144,LTA4H,0.014868339884515965,-0.02661064425770308,0.343492336,1.2561381
ENSG00000111145,ELK3,0.6997560684772698,0.5386554621848739,0.3013281220571428,1.2270675
ENSG00000111181,SLC6A12,0.6495020524563179,0.3935104854516169,0.015606026793857145,0.17041774
ENSG00000111186,WNT5B,-0.03141889176161011,0.2287316609279957,0.07442138037142858,0.44932145
ENSG00000111196,MAGOHB,0.39898154973060146,0.3834733893557423,0.10780064687714286,0.23147777
ENSG00000111199,TRPV4,0.35525532849552477,0.6212885154061625,0.026472582875142852,0.21911778
ENSG00000111203,ITFG2,0.5580947775566059,0.4784313725490197,0.19226914937142855,0.33438528
ENSG00000111206,FOXM1,0.4182853216282101,0.33165266106442576,0.02692346491714286,0.25031504
ENSG00000111218,PRMT8,0.09516000363280769,0.22140241484334894,0.002265487032857143,0.009384298
ENSG00000111224,PARP11,0.5644373112996779,0.47759103641456585,0.13835482465714288,0.26967496
ENSG00000111229,ARPC3,0.7047633741677214,0.6955182072829132,1.1162951348571426,2.179385
ENSG00000111231,GPN3,0.15515533623200906,0.14677871148459384,0.1380727774,0.2828615
ENSG00000111237,VPS29,0.46560881526231296,0.4484593837535014,0.4786708525714286,0.76491666
ENSG00000111241,FGF6,0.29648436230498365,0.11792180736268709,0.00041930380557142857,0.003502078
ENSG00000111245,MYL2,0.11885534110665343,0.49680441913048784,0.030365207942471426,0.7155103
ENSG00000111247,RAD51AP1,0.5657019293234729,0.5801120448179272,0.027284226365714287,0.24136734
ENSG00000111249,CUX2,0.7944004484041407,-0.18931509611305883,0.10426915721428573,2.0701025
ENSG00000111252,SH2B3,0.6457603776118414,0.5243697478991597,0.2931115311428571,1.0617373
ENSG00000111254,AKAP3,0.16465731220193608,0.20384324957706054,0.005342122256571429,0.01822648
ENSG00000111261,MANSC1,0.18499205413408729,0.3336134453781513,0.06924382856285713,0.34890762
ENSG00000111262,KCNA1,0.580316640217883,0.6675045627467925,0.0005871452253962857,0.005975412
ENSG00000111266,DUSP16,-0.009126250863250533,0.0969187675070028,0.4206476087428571,1.2632377
ENSG00000111269,CREBL2,-0.1631266077737424,-0.032492997198879554,0.17394047180000002,0.39597753
ENSG00000111275,ALDH2,0.5507159366823134,0.5627450980392157,0.48047459862857145,1.1579725
ENSG00000111276,CDKN1B,0.5005176005451738,0.5535014005602241,0.3829893827142857,0.96477383
ENSG00000111291,GPRC5D,0.009416402497986769,0.37362848481178623,0.011347695756000002,0.13876404
ENSG00000111300,NAA25,0.5374411503154918,0.3016806722689076,0.2493341184857143,0.5866152
ENSG00000111305,GSG1,-0.036422667656106175,-0.08270172394803366,0.0042195879068571435,0.08545822
ENSG00000111319,SCNN1A,0.35311193483595965,0.47647058823529415,0.15608710244285715,1.61322
ENSG00000111321,LTBR,0.7862048896570867,0.6971988795518208,0.2145113827485714,0.381054
ENSG00000111325,OGFOD2,0.3134717151228439,0.1858673581139027,0.009425652517142858,0.04888031
ENSG00000111331,OAS3,-0.21419266990676994,0.006722689075630252,0.04556647770285715,0.26393127
ENSG00000111335,OAS2,0.16283596814017592,0.29327731092436976,0.06278256454857142,0.19357133
ENSG00000111339,ART4,0.315752365430863,0.23361344537815126,0.03507578125485714,0.4320753
ENSG00000111341,MGP,0.7477621610760862,0.6635854341736694,0.9526064426342856,4.689192
ENSG00000111344,RASAL1,0.0298454114758507,0.3262117520029501,0.01816117485522857,0.26850042
ENSG00000111348,ARHGDIB,0.9151613663699907,0.9016806722689076,0.9175741786857143,2.490501
ENSG00000111358,GTF2H3,0.550025451396304,0.5507002801120449,0.12295053108571431,0.22440617
ENSG00000111361,EIF2B1,0.013612980187350682,-0.05238095238095238,0.15870725534285712,0.32633513
ENSG00000111364,DDX55,0.53748381519271,0.3969187675070029,0.10457180471428572,0.21486841
ENSG00000111371,SLC38A1,0.4512818264637382,0.44537815126050423,0.5725446893142857,1.7400475
ENSG00000111404,RERGL,0.9384158772220809,0.35076675287998776,0.03450378112571429,0.7277477
ENSG00000111405,ENDOU,0.46669855709822533,0.22733011888799573,0.003969737174211429,0.039940566
ENSG00000111412,SPRING1,0.41031982102666464,0.25266106442577035,0.10530193342857141,0.20674847
ENSG00000111424,VDR,0.5584846565276272,0.4254901960784314,0.14007116036,0.57982975
ENSG00000111432,FZD10,0.5180457208638897,0.41240597282447716,0.005085478941551429,0.06356481
ENSG00000111445,RFC5,0.5279312268251566,0.15490196078431376,0.045167044657142864,0.14090922
ENSG00000111450,STX2,0.45195810634152583,0.5092436974789917,0.15277809220000002,0.35907948
ENSG00000111452,ADGRD1,0.5934344193109227,0.30077092178399434,0.13995826070857145,0.96544516
ENSG00000111481,COPZ1,-0.004040974262843906,0.10560224089635854,0.2699815404285715,0.5378255
ENSG00000111490,TBC1D30,0.4413973969250196,0.32629091117786296,0.01209511874622857,0.04220777
ENSG00000111530,CAND1,0.42709990340003917,0.43557422969187676,0.3178292248571428,0.4784314
ENSG00000111537,IFNG,0.8761787880096435,0.5333333333333334,0.046587333806857145,0.49657264
ENSG00000111540,RAB5B,0.37585699623369007,0.34817927170868346,0.22396195000000002,0.38049215
ENSG00000111554,MDM1,0.4499225730149858,0.2568627450980392,0.06440703411428572,0.15091157
ENSG00000111581,NUP107,0.7126853666243272,0.6605042016806724,0.20957618554285715,0.4521139
ENSG00000111596,CNOT2,0.3840347285146093,0.37815126050420167,0.6209894448571429,1.048645
ENSG00000111602,TIMELESS,0.2564708302523432,0.10784313725490198,0.03540154870000001,0.19841322
ENSG00000111605,CPSF6,0.6434884785957642,0.5061624649859945,0.4570012002857142,0.8526695
ENSG00000111615,KRR1,0.43921730320268815,0.4747899159663866,0.30178530928571434,0.53672034
ENSG00000111639,MRPL51,0.2772896368222234,0.2470588235294118,0.44880028657142856,0.7788116
ENSG00000111641,NOP2,0.46514532912930123,0.292436974789916,0.01941741331714286,0.056566346
ENSG00000111642,CHD4,0.45040958340050147,0.4288515406162466,0.2798536277142857,0.40768614
ENSG00000111644,ACRBP,0.19968393075520754,0.3280112044817927,0.0216046663,0.09274523
ENSG00000111647,BLTP3B,-0.009688751224965616,0.02521008403361345,0.34398441560000004,0.76820046
ENSG00000111652,COPS7A,0.2128817509376259,0.3070028011204482,0.12952273705714287,0.3068872
ENSG00000111653,ING4,0.21942691216062063,0.0442577030812325,0.1211702698857143,0.28299764
ENSG00000111664,GNB3,0.3346215769033188,0.153502871587381,0.004970328597142857,0.037201967
ENSG00000111665,CDCA3,0.4652260452233742,0.3635854341736695,0.014676471387999998,0.12658666
ENSG00000111666,CHPT1,0.24608762305522391,0.28179271708683473,0.4378346502857143,1.1413496
ENSG00000111667,USP5,0.45962955451833964,0.28375350140056027,0.081106814,0.15158503
ENSG00000111669,TPI1,0.28059761761509755,0.43501400560224085,0.9676841448571427,1.4581919
ENSG00000111670,GNPTAB,0.591224891390996,0.7358543417366947,0.368564598,1.1434293
ENSG00000111671,SPSB2,0.31163586323898934,0.20364145658263308,0.04514921398571429,0.092126176
ENSG00000111674,ENO2,0.314903872831523,0.6483698054300219,0.04394985296000001,0.16619621
ENSG00000111676,ATN1,0.7354474858003622,0.7288515406162466,0.19229672920000002,0.55346686
ENSG00000111678,C12orf57,-0.08025806426294874,-0.05910364145658264,0.7008758045714286,1.355343
ENSG00000111679,PTPN6,0.8796317816649702,0.9016806722689076,0.35455005814285717,1.0961204
ENSG00000111684,LPCAT3,0.5001403634286484,0.4086834733893558,0.3013817557142857,0.70546097
ENSG00000111696,NT5DC3,0.03510918687112723,0.18711484593837538,0.13533045274285715,0.8530243
ENSG00000111701,APOBEC1,0.010392536960736755,0.1207444852035121,0.002240720014931429,0.03504158
ENSG00000111707,SUDS3,0.2130274553880836,0.2285714285714286,0.22544454588571428,0.44447377
ENSG00000111711,GOLT1B,0.09773152539668634,0.07535014005602242,0.17534713514285713,0.38035068
ENSG00000111713,GYS2,0.9992183628378808,0.23028914930257,0.0006579598341057142,0.021336276
ENSG00000111716,LDHB,0.5769235963920288,0.5935574229691877,0.5977482858571429,1.6900512
ENSG00000111725,PRKAB1,0.562504053797601,0.36610644257703084,0.07150278125714284,0.1634592
ENSG00000111726,CMAS,0.448722207624936,0.30952380952380953,0.17680917799999998,0.3513776
ENSG00000111727,HCFC2,0.30538950848304464,0.3593837535014006,0.11976497017142858,0.26327726
ENSG00000111728,ST8SIA1,0.25038734146642755,0.1325301256841814,0.05430805804457143,0.48895285
ENSG00000111729,CLEC4A,0.7433285637799601,0.6825509734799872,0.024242645938,0.16055189
ENSG00000111731,C2CD5,-0.07130968675382295,0.015126050420168069,0.29810368185714287,0.67120075
ENSG00000111732,AICDA,-0.06685601076096427,0.23944186415195526,0.0035821561375422853,0.04189788
ENSG00000111737,RAB35,0.5618781988611107,0.561904761904762,0.16622319617142856,0.28631926
ENSG00000111752,PHC1,0.5948269937018384,0.5411764705882354,0.06798988377142857,0.14634915
ENSG00000111775,COX6A1,0.2464624718671415,0.32997198879551826,0.8199795754285716,1.402805
ENSG00000111783,RFX4,-0.07944087428788107,0.1357176058360146,0.0053881864885999995,0.037255794
ENSG00000111785,RIC8B,0.5318345568311159,0.45434173669467787,0.17374186728571425,0.95483696
ENSG00000111786,SRSF9,0.5477859712974696,0.569467787114846,0.5740719908571428,1.0593483
ENSG00000111790,FGFR1OP2,0.4460588695114127,0.31176470588235294,0.3981410205714286,0.814687
ENSG00000111799,COL12A1,0.7959840570883568,0.6482908418542246,0.21145867861857143,1.668319
ENSG00000111802,TDP2,-0.05779827300616339,-0.16050420168067225,0.2041922146,0.5658929
ENSG00000111816,FRK,0.6076357162947734,0.8112612947970793,0.03325774759800001,0.16777362
ENSG00000111817,DSE,0.7476918152738888,0.719327731092437,0.3956919115428571,0.9186916
ENSG00000111832,RWDD1,0.3052936929029317,0.16694677871148458,0.49373313228571425,0.81441236
ENSG00000111834,RSPH4A,0.0051082071802692475,0.022477858545050414,0.004535459984857142,0.008835723
ENSG00000111837,MAK,0.13178355934943592,-0.05367803185540728,0.09874275725714285,0.37040883
ENSG00000111843,TMEM14C,-0.0015931246671882205,-0.02661064425770308,0.41962820074285717,0.8270918
ENSG00000111845,PAK1IP1,0.48295995626198385,0.2067226890756303,0.12083613585714283,0.3337005
ENSG00000111850,SMIM8,0.2729790784445464,0.15518207282913166,0.1341726351142857,0.3097068
ENSG00000111859,NEDD9,0.5279740635370008,0.4588235294117647,0.6813459974285715,2.214628
ENSG00000111860,CEP85L,-0.18288705140781408,-0.13613445378151262,0.4405244665714286,0.9942711
ENSG00000111863,ADTRP,0.7440803914029835,0.4768588140298174,0.04993425356371428,0.36423945
ENSG00000111875,ASF1A,0.7395677999739153,0.6977591036414567,0.10333708842857144,0.29353023
ENSG00000111877,MCM9,0.6019722685859026,0.5508789144400748,0.24085661497142855,0.41654304
ENSG00000111879,FAM184A,0.037937107028008996,0.4899502778315234,0.08836079829714287,0.37848496
ENSG00000111880,RNGTT,0.4016942771751574,0.31764705882352945,0.4525563017142857,0.97926986
ENSG00000111885,MAN1A1,0.26194025809965543,0.21064425770308126,0.8274003065714285,1.7831753
ENSG00000111886,GABRR2,-0.10489860653795864,-0.30413462267999425,0.016215806377142854,0.10222951
ENSG00000111897,SERINC1,0.45252754162335435,0.4184873949579832,0.6636452234285714,0.96821195
ENSG00000111906,HDDC2,0.145466921369443,0.2896358543417367,0.2117345608857143,0.4182339
ENSG00000111907,TPD52L1,0.3913699833904077,0.751506841847986,0.11003473873428571,0.5372165
ENSG00000111911,HINT3,-0.07211741445729496,0.07030812324929972,0.10830730245714285,0.21244837
ENSG00000111912,NCOA7,-0.04854835309257876,-0.0025210084033613447,0.6372141491428572,1.6783271
ENSG00000111913,RIPOR2,0.5145162576761021,0.4686274509803922,0.7081277558685716,3.1891286
ENSG00000111961,SASH1,0.6948519836005744,0.7593837535014006,0.45177987678571424,1.860429
ENSG00000111962,UST,0.613242430146581,0.7355742296918768,0.39085580877142856,1.1091272
ENSG00000112029,FBXO5,0.5023556874759364,0.4467787114845939,0.04855397048571428,0.27904946
ENSG00000112031,MTRF1L,0.11161387971404248,0.03529411764705883,0.1300018810857143,0.34577638
ENSG00000112033,PPARD,0.41933503869694805,0.45378151260504207,0.3221861944285714,0.9557191
ENSG00000112038,OPRM1,0.10810178716705292,0.5739372251443622,0.06031516586857141,0.41529414
ENSG00000112039,FANCE,0.44785985403322237,0.4717086834733894,0.022185616917142856,0.08120089
ENSG00000112041,TULP1,0.3836975451505408,0.5551293766737248,0.002527513385142857,0.009727976
ENSG00000112053,SLC26A8,,,0.03888647680285714,0.41446263
ENSG00000112062,MAPK14,0.6057713080318283,0.692156862745098,0.6095757545714285,2.3068051
ENSG00000112077,RHAG,0.09034945325944446,0.14442108819233143,0.004385369312,0.06346268
ENSG00000112078,KCTD20,0.34822710098664106,0.3392156862745098,0.39056666040000004,0.79587585
ENSG00000112079,STK38,0.5661040505687976,0.5240896358543418,0.5500434551428572,1.0779862
ENSG00000112081,SRSF3,0.7556796700689328,0.5775910364145659,1.0629756028571427,1.4272772
ENSG00000112110,MRPL18,0.14728693356031294,-0.03081232492997199,0.3338843997142857,0.5214004
ENSG00000112115,IL17A,0.8733834373424979,0.2883177669254146,0.0018325392830454285,0.039074637
ENSG00000112116,IL17F,0.9669865777986644,0.37515130672971564,0.0010382377290057143,0.021931307
ENSG00000112118,MCM3,0.6669679285329226,0.3089635854341736,0.12708000637142858,0.4023374
ENSG00000112130,RNF8,0.5175394103680669,0.4408963585434174,0.11302914657142857,0.23994423
ENSG00000112137,PHACTR1,-0.1517990362788342,0.2635854341736695,0.2960546045142857,1.1464375
ENSG00000112139,MDGA1,-0.15079320226120804,-0.15406162464985995,0.022324271874285716,0.11592486
ENSG00000112144,CILK1,0.3992820109768736,0.5347338935574231,0.12063617134285715,0.27625832
ENSG00000112146,FBXO9,0.2926034523862621,0.27030812324929976,0.2935344148571429,0.593353
ENSG00000112149,CD83,0.8730593345003591,0.5338935574229692,0.5006968885714286,2.236304
ENSG00000112159,MDN1,0.3544669010733273,0.5745098039215687,0.2857498877142857,0.8300347
ENSG00000112164,GLP1R,0.4654579406380185,0.5068333538349222,0.005006713588971428,0.10961842
ENSG00000112167,SAYSD1,0.0813678484769844,0.23376987241303962,0.07204913145714285,0.14042184
ENSG00000112175,BMP5,0.4601659635609359,0.5950969052898033,0.04770517227031142,0.79300463
ENSG00000112182,BACH2,0.8506010559129696,0.6901960784313727,0.5208145963142857,2.486031
ENSG00000112183,RBM24,0.8764466679518833,0.3738421620283469,0.010180490080399998,0.15343936
ENSG00000112186,CAP2,0.6642870946847677,0.27826114324563467,0.0739478676257143,0.5767197
ENSG00000112195,TREML2,0.6274315938229283,0.6878190775616917,0.009499530172951428,0.1349285
ENSG00000112200,ZNF451,0.17436939155644993,0.0350140056022409,0.3842005488571429,0.5676777
ENSG00000112208,BAG2,0.07982885964895416,0.392436974789916,0.08388003609714285,0.36955446
ENSG00000112210,RAB23,0.7295879724896551,0.7515406162464986,0.04018133748571428,0.32092962
ENSG00000112212,TSPO2,0.07049523442585079,0.5381825591120424,0.0006229436713942857,0.0052456674
ENSG00000112214,FHL5,0.6782093256723933,0.41465328682242764,0.029694046843485714,0.8735708
ENSG00000112218,GPR63,0.3961085236786756,0.4283298650299991,0.016017758510382858,0.19321258
ENSG00000112232,KHDRBS2,0.07320627978547552,-0.08963903556105497,0.08854416806571429,0.8275085
ENSG00000112234,FBXL4,0.3714666464159802,0.1535014005602241,0.21151493340000002,0.4408744
ENSG00000112237,CCNC,0.21500421099393177,0.13361344537815126,0.3117820891428571,0.7904502
ENSG00000112238,PRDM13,,,0.0001010401578,0.0009832245
ENSG00000112242,E2F3,0.2584561260709039,0.20183486288028166,0.32429329102857146,1.0757418
ENSG00000112246,SIM1,0.9909377587568755,0.4045979375361482,0.013828922890000001,0.37290716
ENSG00000112249,ASCC3,0.32216458356100924,0.3677871148459384,0.5142662379142856,0.9354007
ENSG00000112273,HDGFL1,-0.03913891369276702,-0.08803898659041993,1.927823441714286e-05,0.0005673826
ENSG00000112276,POPDC1,0.27289690387494603,0.556243857483461,0.008607960862571427,0.090755895
ENSG00000112280,COL9A1,-0.03973903413110164,0.43274715480342635,0.0052524598616,0.0821939
ENSG00000112282,MED23,0.1950806718772803,0.06470588235294118,0.21473627614285715,0.34181798
ENSG00000112290,WASF1,0.6155280151887345,0.5943020307621023,0.08171302147714285,0.29274705
ENSG00000112293,GPLD1,0.9455673164336647,-0.11512605042016807,0.03878912334857143,0.66954803
