ensembl_gene_id,gene_name,B cell,"CD4-positive, alpha-beta T cell","CD8-positive, alpha-beta T cell",T cell,adventitial cell,basal cell,bladder urothelial cell,classical monocyte,endothelial cell,enterocyte of epithelium of large intestine,epithelial cell,fibroblast,fibroblast of cardiac tissue,granulocyte,hematopoietic precursor cell,hematopoietic stem cell,hepatocyte,intermediate monocyte,large intestine goblet cell,luminal epithelial cell of mammary gland,macrophage,mature NK T cell,mesenchymal stem cell,mesenchymal stem cell of adipose tissue,monocyte,myeloid dendritic cell,myeloid leukocyte,natural killer cell,neutrophil,non-classical monocyte,pancreatic acinar cell,pancreatic ductal cell,plasma cell,smooth muscle cell,stromal cell,mean_expression_divergence
ENSG00000121578,B4GALT4,0.003780216905515079,0.07485385292437596,0.002646377233954285,0.05681875684905236,0.03495123013793978,0.2700504397532197,0.004766526046252141,0.05758353619966455,0.0009640313600139099,0.006036457171118073,0.013301939533813922,0.0006842577957603332,0.02363337423321818,0.05956894000144532,0.0637176138966381,0.09346502685581658,0.012115055282346137,0.04736889965036392,0.004792495743580094,0.11513721291855274,0.0018262926178154526,0.09826071170119635,0.029009040543557005,0.053142745549075956,0.017783667040586273,0.01111252771529454,0.025975706534823458,0.12913250397521236,0.017701022573812446,0.0261391320819996,0.022375767094489508,0.0003510179646223771,0.0024921402193212646,0.016116950548837317,0.012502224954174045,0.04029021976021312
ENSG00000121579,NAA50,0.02562347871518256,0.04337646045710951,0.03197270307609707,0.0738093305916179,0.012272509064830649,0.06537574779354,0.02657482063027614,0.03341464590575838,0.09449325284300043,0.0006635620142334368,0.04397075811804664,0.02039375743639589,0.0025094146614275297,0.010816457716740255,0.025171159451905803,0.09410661949296067,0.04673316107988755,0.011388818859611172,0.010910798146807135,0.05218412184338351,0.017311802027269486,0.03649085360044907,0.03389960588466716,0.16272127612716974,0.057387282153439134,0.024512925757324958,0.06589173976705007,0.021891419392140506,0.03075433446302555,0.014855355092489801,0.01860164041880772,0.0005455943075484138,0.11417263598029512,0.08249108763153735,0.2388050123604043,0.04703126122464086
ENSG00000121594,CD80,0.00011801070624786573,0.017233914129897512,0.004008252785335132,0.02299984931134876,0.0012583130412844386,0.0020137101944196,0.005846071778569207,0.022325015493764082,0.0009658304744239628,0.007946708748081458,0.026060461857206143,0.00291917462075969,0.014660125050632614,0.01731160982694146,0.0060108309743432415,0.025596622999094428,0.013459338809255737,0.043022873270486664,0.005930875874497376,0.006502006689949899,0.05060079190681754,0.013457808660262416,0.008746672096365437,0.015609094543242875,0.03295277617920939,0.06645668987249906,0.06366415542833646,0.02499307619355818,0.01308817733802309,0.017734864288616245,0.024293258025814696,0.010999732868824176,0.02467141309224409,0.003372962432628423,0.03226409057380997,0.018545576003908326
ENSG00000121621,KIF18A,0.002366299991054569,0.005593415952285553,0.004609250733331897,0.008622227751268446,0.016902713267349684,0.016967043761649776,0.0032463704295722295,0.01009960058601643,0.019721445878784737,0.008579103327516933,0.026239117131903023,0.005056619438118373,0.00037664431924115584,0.024915254548721205,0.08133583340635639,0.05480360728876311,0.010078738578806494,0.0023976320202256565,0.022946860601897396,0.03371037491898157,0.02026195730862453,0.0059839309396432176,0.024847709770044146,0.006984707601591286,0.027933191148274035,0.0015158607640135494,0.00456303610901078,0.003226932547177604,0.00877164213207431,0.027931935043174583,0.02802677992832433,0.01985159011770954,0.0029168964239824242,8.448270538679442e-05,0.004314166889560142,0.015593799238869594
ENSG00000121634,GJA8,0.00012977202732610736,9.80909287196207e-05,7.89119894746818e-05,4.522753845542061e-05,1.9757135012932448e-05,8.248720311496599e-05,4.150216340635466e-05,0.00021973533421370322,6.92104553650411e-05,0.0003343390097455338,9.902714011493693e-05,1.9422212264205278e-05,2.4791981208875842e-05,0.00017156088328771095,0.0005238892336312291,1.3610775692580637e-05,9.571198867688006e-05,9.389922968117622e-05,0.000309700915009294,0.00020771759602022818,7.894600627481063e-05,0.00018896084943356977,4.5577385033016444e-05,4.371211205431643e-05,6.980516117662521e-05,0.00025077674204517804,3.1288545111692956e-05,0.00016981050274150896,0.0004293446594400954,4.433158992174792e-05,0.00023589508695690507,4.9233118046823084e-05,9.564786631977061e-05,8.619991007854676e-05,0.0001982498351275106,0.0001341755745766742
ENSG00000121644,DESI2,0.005913546014509483,0.010523932709989862,0.011768389630423478,0.014968223165986089,0.010955670618118349,0.0614840892536901,0.0003318977997851082,0.008873730079933083,0.04164606888779768,0.01131709765398997,0.03547825270744029,0.013336752765725053,0.04584538352600382,0.002490718539889688,0.01528458373705651,0.0013405934379010082,0.009423260420587984,0.015769077329031527,0.012438967797226304,0.02644374948102405,0.012476285839104116,0.012564864193048782,0.03546871937522085,0.020066089985209312,0.004852232368668246,0.02084288772324383,0.016930334890185687,0.02631891415129052,0.044019664203611,0.005914630195644817,0.04180472132963735,0.025096470401469298,0.038136065008474246,0.012339052433154573,0.07558487101347905,0.021372851104787177
ENSG00000121653,MAPK8IP1,0.0129401210846296,0.015902873322339754,0.008674003391132397,0.024213209545167518,0.0010337922700114923,0.02879445207600421,0.011118048242187978,0.01909300101094458,0.00851719763552492,0.002761340885407687,0.004628197253123379,0.013744083722808307,0.005015258312173108,0.010215259729060698,0.026895161272067356,0.03846272042057574,0.002251477285411747,0.016773868634734453,0.0027521489411644682,0.0020607207678020184,0.008500017993269066,0.015975239913220616,0.005318353913830477,0.016445185735466897,0.006668426068067869,0.011716345576984373,0.009319644456250187,0.002154848588966294,0.0020286767883400903,0.005259655904411102,0.005988479602983095,0.022723740878438946,0.007881743596572136,0.01190040314202669,0.03369070335672862,0.012040525751937937
ENSG00000121671,CRY2,0.030442193012428446,0.03664352889572044,0.024326838871912514,0.046453788848543426,0.02360461752314765,0.05949792479819323,0.051434474025773294,0.06664995760837435,0.0023424502841278227,0.02067095873558902,0.028316373064220433,0.038168609406533355,0.008999449946888106,0.027301692513008246,0.0940036696664096,0.0442750979978949,0.017456221189969544,0.03478368307416592,0.04326602291760785,0.03160884108153617,0.03714385596154984,0.016106648097029434,0.020479818300508625,0.06069228357653839,0.011618789867126295,0.026974755557565608,0.052890810492892126,0.021937265856060255,0.014495283799974352,0.009019801500063464,0.011544021451800269,0.0014916490257209352,0.052905184849644696,0.007187750375147054,0.12093143291517663,0.03416187843110977
ENSG00000121680,PEX16,0.015826742852350945,0.027903284485815562,0.0169723877241333,0.0517824416584186,0.03192346729308192,0.03465599295743306,0.006473660413351467,0.005973150391448712,0.001360033623792169,0.08840424582785936,0.011890107146951047,0.03145243361825798,0.058971980880972975,0.030963974751476657,0.05502954480155822,0.03324964529338477,0.015892367922299283,0.008485805753495253,0.041333219449471756,0.022063187132498985,0.009716816416993044,0.0066790746423336465,0.0031530932183445083,0.027259183240425384,0.004387931730858025,0.056919180661340794,0.06834523229678016,0.03358730454267994,0.00900150829806487,0.021953016753152674,0.05766342523067415,0.013625653378755962,0.008252524369488217,0.0033561352116556597,0.013954930418254602,0.026527505268224397
ENSG00000121690,DEPDC7,0.013939717667081433,0.003855854708680705,0.008549041869242146,0.004075965281366874,0.004642461281258458,0.01907009932428413,0.005736757330191608,0.01226371100433249,0.018624857360861266,0.02523648166540824,0.007851910652433007,0.0013934161490209082,0.006547966913666565,0.012283362559753156,0.0025240920370776833,0.007611783082359991,0.030179106615052867,0.002597693090341746,0.01123682595601333,0.00510146501736481,0.005082104219373631,0.004592171244204558,0.01044015737659521,0.008227397030685604,0.008359390801422851,0.003933928515853514,0.008258416164571222,0.001972736905395924,0.014456112967853225,0.008004626506205155,0.0071328794885269775,0.008548156065857064,0.00753201840776834,0.001732517710632579,0.0040759196612571436,0.00873346007519984
ENSG00000121691,CAT,0.029218517798351634,0.1253755770760278,0.1288068791688911,0.27182746477734965,0.0035213182626842796,0.318275177781273,0.04339915433359329,0.11373684943375195,0.0827075583767452,0.14585631328894802,0.11231577301995592,0.16698955346996547,0.19457594622979513,0.042832637310721816,0.42881992762027704,0.30628543952009446,0.033349128682693255,0.17189065342819876,0.1011407385362616,0.17713439836554287,0.0775719981420202,0.01025051685909191,0.08524166073509437,0.16488638849624843,0.05827130787498948,0.06224935698278247,0.2759344239310565,0.0259116286382881,0.07918683426192338,0.2775702703631078,0.2585641445912309,0.0285664477821633,0.16027998415897537,0.05280203783578609,0.11298907222345511,0.13509528798163817
ENSG00000121741,ZMYM2,0.027162656930448014,0.026149082172698332,0.013938086057840245,0.07842220532850434,0.19850151972837274,0.09533858558235883,0.0019515034279369119,0.07429830551274633,0.01719441305737735,0.06641562518403894,0.05680535137799474,0.02540163887460161,0.18495947232529558,0.06445135081289921,0.09681170050632197,0.1353098131173289,0.03971413817176585,0.0947483623644734,0.02494348220092603,0.10723895617091962,0.15156277411795802,0.09815077443954115,0.06794329731867137,0.012782082852343744,0.041355050943555266,0.1421675665084828,0.1110660259237693,0.07711174827387228,0.02094187571021978,0.03785653784414746,0.007461706027679774,0.031664972680865405,0.25379785585251396,0.023706593808384194,0.08760988446243242,0.07414099987626528
ENSG00000121742,GJB6,0.00015722460707155717,0.0038012853734334974,0.01088338545622874,0.01530105605969093,0.0019147552387838622,0.01986640086147036,0.04610267819771477,0.010664565300228114,0.00011774115176020616,0.020512696388335815,0.006907244423517497,0.001445371544666424,0.019560494001168806,0.008459952622071248,0.01698621404606897,0.006802157374436735,0.004716547221123708,0.0072193391842164945,0.0021063814794568952,0.032393948621163016,0.0022011251645887254,0.006520395448368334,0.0014007542818273398,0.012098735421463468,0.005802152492245987,0.00991191517586638,0.006789167675056508,0.012486353289502525,0.012196820050210382,0.007519685185069293,0.012531231668900508,0.021644583569182023,0.010093111282536562,0.015942555853307103,0.02130198750422413,0.011267428948998768
ENSG00000121743,GJA3,0.0019345292474572241,0.0010762731073176981,0.00016821060304346625,0.002705686337452252,0.001220459803358757,0.0027668155344892863,0.0015259686585114593,0.0005507588339770612,0.00032968536859329816,0.0007633399323928789,0.0011968055581602606,3.42802729028464e-05,0.0008208634720110574,0.0014794674249775722,0.0008556075796580232,0.00124963791805863,0.000528982021302604,0.001681013018474773,0.000235523973353006,0.0009614777912530239,0.00124417601292246,0.0007831356080974074,0.0005526182767878044,0.0011080128011843318,0.001574269536391238,0.003522143934763435,0.0034955649472895355,0.0024920967007067397,0.0019163168525290126,0.00018265252501987913,0.0004235712705178196,0.0006620875899457138,0.0014146720475407078,3.1342653795967844e-05,2.3016966026188023e-05,0.0011860304051503838
ENSG00000121749,TBC1D15,0.040812818984857405,0.09017963305311553,0.04216890553053213,0.05617174004391512,0.014548041298895045,0.024330667297389877,0.015468007405178702,0.006813529135805761,0.058221769834522,0.0005041755244026731,0.10178658638369414,0.052697837863335095,0.0073172594318469675,0.04905366215786252,0.028345708546420857,0.1347446444239576,0.014111156083320064,0.02560860112108898,0.06598543903933358,0.015916888199286994,0.038096677999225566,0.07944656839748108,0.09894133634315226,0.17404277633526788,0.07116999926027574,0.011354021682179099,0.09967313702772258,0.038013726032509326,0.025520344754816723,0.05687305626092058,0.12346945515683226,0.029506987500984554,0.05931727628771349,0.11316828746109692,0.294263702939618,0.061646983565673046
ENSG00000121753,ADGRB2,0.00011365836859158346,0.0008065554843641226,0.0013427258431567971,0.0010533657819361752,0.00010568613936207116,0.0026169088372650154,0.0012598209940757248,0.0018139105771327732,0.0013794285750731814,0.0005725053972848754,0.0016816871315201462,3.175334060987573e-05,0.0025208724426417904,0.00030366657217015475,0.0024516462730700904,0.0016274456570111707,0.0012802804763708073,0.0016971339846470145,0.001640182322565983,0.0043612771423064845,0.0015696003594102875,0.001964184056058448,7.152020427077677e-05,0.0006369096412462104,0.00032993628512430987,0.00042788532863345967,6.618994174592292e-05,0.0028043436272417316,0.0008832356062341914,0.0013528699124844337,0.003947339085272932,0.0024145988838826325,0.0005370683816819017,0.0010141373508593598,0.0027445342445965625,0.0014121389785685425
ENSG00000121764,HCRTR1,0.0010725318999458533,0.0022372005429923767,0.001416752975941584,0.0007100012444548347,0.0001383702534906643,0.0005746567554028981,0.0007923070233499638,0.00217214006960428,0.0005616299787764788,0.0016368899334189108,0.0004379965269956988,0.00022309133875669728,0.0012171425204276281,0.00042741644323361747,0.003636999392199936,0.002283361395695254,0.0006356071473149363,0.0012789607747348219,0.002039246866515564,3.936000487358461e-05,0.00020510928648636613,0.000717772250451873,0.0016147733049884185,0.0029393862706853903,0.0008857565359725772,0.0006220306764137488,0.0014055777823464926,0.0007094070601736315,0.00017591120654796314,0.000353571209652434,0.00016351707681011752,1.2370019925711626e-05,9.171193518921433e-05,0.0005485111270511177,0.0021115401301273467,0.0010311031131699424
ENSG00000121766,ZCCHC17,0.007154889496411826,0.017993783155819627,0.015185780467510228,0.08314607438287261,0.00288387310720274,0.037201348074385604,0.0015962811977539987,0.004496838884645143,0.03187915907920146,0.024638960369206018,0.014557492801972157,0.020278552202871204,0.013993323409874163,0.0007561265718856493,0.014151616547817027,0.03321034225528856,0.03864025144788055,0.024570058169335277,0.03964999734465743,0.009484225251605905,0.00825520473934159,0.053727727365972526,0.005808457526277497,0.02893899932798407,0.0018249385672915001,0.01575406806010895,0.05473245518772972,0.09263979404420505,0.030350161348141697,0.01151371425710715,0.09022129160698363,0.022474848953229695,0.03385143428521799,0.0033094077114682787,0.018255971991956423,0.02591792711974894
ENSG00000121769,FABP3,0.013175241513177623,0.009208022705556968,0.0036388184803941423,0.009887306860069259,0.02918840229376516,0.007442516849651814,0.007892101810929926,0.014953977251484396,0.029054133736282503,0.009539225570549353,0.015821136452127023,0.0004653261695698853,0.06744204948852356,0.0012839579387414046,0.002731048845916219,0.006688974072515626,0.004630519932221602,0.006656714726504176,0.01472697835809268,0.004297849269041566,0.023121543378392753,0.0007307343705394102,0.00236628368716845,0.016287900588157107,0.016965582072000773,0.011878330890843489,0.03080005065412982,0.0037925800435622942,0.00435439504283564,0.0007095710581206038,0.013741411599985673,0.002806350001596727,0.009719061369745034,0.032351434585666035,0.0023527346312158916,0.012305779037116415
ENSG00000121774,KHDRBS1,0.05027456985915913,0.02228135304089042,0.016169504156206816,0.10337248638103802,0.026808117097277973,0.09889030521973557,0.07086885043334364,0.09747250244695257,0.10776730763217104,0.027866756895115814,0.1224247083205312,0.04685675064282662,0.03615184333250103,0.007191111245926328,0.16246832005987805,0.07804398348834513,0.07387692781532637,0.14291769273494234,0.12061661801263426,0.08770685481455238,0.0004893745459576895,0.033996305611191456,0.09207818452168326,0.01222688847355016,0.029140042899286348,0.06871035759875818,0.0904627884509604,0.0007943093773516152,0.11023937105109304,0.07554079510019951,0.16637824439429663,0.002566707695179392,0.10845161434853093,0.03073994062193912,0.04551615012209047,0.06763878966975492
ENSG00000121775,TMEM39B,0.021179134706980903,0.020755918000812244,0.014319432692805051,0.016630726981665036,0.025821753027578796,0.014015608628702167,0.008666325567033874,0.02144919551986675,0.027690928287975855,0.01420432093978607,0.0010513896373509843,0.006627860317826841,0.04205805360028716,0.00395786900178875,0.03903836745005268,0.032225363767690314,0.004335683292838522,0.023116321880039817,0.03659883927090781,0.0033618951912898817,0.00026530597045679866,0.018092149072835382,0.025270286847798147,0.00014627810884197678,0.010267795820327628,0.002872229891499113,0.012128996066417376,0.0015192272063432512,0.028092094030085106,0.005314338434999148,0.02397875949499592,0.0026279195503246724,0.009585957627097345,0.009792396250289173,0.0007338557219893696,0.015079787938787994
ENSG00000121797,CCRL2,0.07410792642071379,0.02156231019007937,0.002076203104043552,0.03935968015622067,0.0010190019414531362,0.13559425673467687,0.05087584108316309,0.03658661331718149,0.01691440106730955,0.011408601811369472,0.03263280916826941,0.0017709393246457764,0.023916013815298967,0.028277443553663427,0.023111863827309932,0.028878119851414055,0.020132267077444366,0.03183672251785473,0.023413597809681747,0.043045205362665116,0.10417258618317471,0.017417601569569358,0.021661833677826897,0.01714975792515587,0.025585924726868933,0.03652878553045747,0.08397104803852767,0.00863456638380902,0.03805483054151754,0.0270634889942086,0.006249002620557477,0.013448899607187197,0.06816217693476248,0.004977223216968064,0.036422118443315436,0.033029133215096144
ENSG00000121807,CCR2,0.20106975313378933,0.07922780243986657,0.032634310031029456,0.03069747880071623,0.0020436520218228005,0.09648359297940073,0.011762011165334194,0.016869403710425945,0.03177709728814509,0.006312765572524012,0.05187566310770328,0.00672162994205985,0.02137854127840516,0.01665619490498313,0.18508036826688062,0.0621177649922897,0.01403037947566485,0.007948026763822683,0.0507741000614709,0.005915102508286857,0.05148944234525139,0.172357459765,0.03765476251087342,0.09755822409670228,0.11140852146770545,0.07291461465550009,0.08616198084199113,0.07670984417113343,0.017295728726211712,0.09345713986477812,0.004835804065456709,0.01131640276779499,0.026352642307170597,0.0029317302440719957,0.18663525183178759,0.05658443394588714
ENSG00000121853,GHSR,0.0004080389355389498,0.0009430706062362831,0.00020101901040660915,0.0012488324218829715,0.0003588469121659352,0.0002508234425093864,0.00042551276191534767,0.00049134010982039,0.00015565254081522438,0.00021194944427947116,6.695514290701592e-05,0.00029950676782070865,0.00018248750780635724,2.6505413592441997e-06,0.0013784427926494436,0.0009697449209403617,1.3979064559538287e-05,0.0003923640814006436,0.00048702691276694937,2.137773525275516e-05,4.747838698293896e-05,0.0015957476943898518,5.20910232608462e-05,0.0004300122614752215,5.554196168243902e-05,0.00028488411538343746,0.00023258150498678534,0.002226882904023496,0.00013540734008618755,0.0004151575954861717,0.0005101873551891605,0.00012054865954560677,8.794545191095402e-05,0.0002738623651117432,0.0006235758726566524,0.00044575788986300226
ENSG00000121858,TNFSF10,0.02746300396993949,0.03701227924128664,0.038996702551045086,0.1584185327549429,0.08161668088989663,0.054786141293585076,0.0342778964843449,0.20246363489810718,0.14530916912410385,0.10208675488304869,0.1416992927636094,0.02911969355424262,0.08815720997641965,0.05894142771679023,0.045628611144974025,0.07874429082791207,0.03509387904186405,0.020260937701624668,0.0015785389289632579,0.16390759051866333,0.016467538404185807,0.005631754310420199,0.026749570585157013,0.06435690901368787,0.20617069225856,0.16640113076853527,0.17747245589095384,0.03497282982196445,0.004349878759910324,0.05469780681437088,0.017521550008058405,0.017457414206435276,0.06638207353828432,0.13556663445775402,0.20034477530678682,0.07828872235458365
ENSG00000121864,ZNF639,0.024352826086237588,0.02971564803628949,0.016635603813985995,0.010047811656679482,0.010356861479223208,0.0032189982866747922,0.01798965962399096,0.005896642366006536,0.0005803153685515414,0.012161129212620688,0.011285636175919378,0.0011965224369554534,0.023286087821732335,0.014239148162903337,0.0243651323007465,0.01091005168758408,0.014487642351279088,0.00287569185776147,0.00961858192615805,0.023337856864275103,0.0318534782795309,0.009370216501419748,0.014337719301336075,0.01634314202083351,0.003166417114617289,0.012611649525675471,0.04111756412089903,0.014420729625514161,0.022647469954458432,0.008716833255195768,0.03361297408340427,0.0009146311006682922,0.009110158131717868,0.014285506680033012,0.012567277522637818,0.014618103278100479
ENSG00000121871,SLITRK3,0.0006578079626902857,0.0003936281019084355,0.0006362165881857783,4.3836980005879404e-05,0.0035417359573215656,0.0017011046372098445,0.0014603755342643152,0.00042478879446770424,0.0005189948156130201,0.0012253357957606515,0.0004808371847322564,0.001221260004354581,0.0029729764032783196,0.0007801204898823562,0.001537411869082792,0.0005421992446121666,0.001996127973896764,0.00021902566233127476,0.00011343389900536906,0.00045758463525194916,0.00032447380992432686,0.0017548928505503963,0.0014992987915957712,0.0018507062906025404,0.0008966709241962181,0.001195176437820002,0.0020244834652371276,1.2297192924013876e-05,0.000758785926889867,1.840943903384535e-05,0.0009772818747110328,0.0007488692407943097,0.0008868784542558626,0.0007185036849498855,0.001799837731151751,0.0010397533899569218
ENSG00000121879,PIK3CA,0.0409829040472352,0.00352274449438688,0.0013951766469385823,0.006130433105435151,0.12536079542052153,0.017294093961900448,0.021628503454469428,0.09288135762014221,0.02348469042030406,0.0014335188437019503,0.08345417182308837,0.009268453008064635,0.16907678688212566,0.04142895251905577,0.06875785006887686,0.0015391237297257762,0.0025567080824421525,0.013054914563487573,0.02667388771384969,0.009704942231315329,0.006963497196943332,0.0391432941530138,0.05807062792065452,0.026484152956652414,0.04613302475743638,0.016552036700095533,0.015490811540383074,0.017293690199459803,0.015575833446468772,0.027601321305208273,0.06696196290541336,0.02009791828408416,0.10384310049849652,0.007728573595088911,0.13249891740125214,0.03885910775707767
ENSG00000121892,PDS5A,0.02553764112426489,0.09329322134891406,0.03074176227031315,0.016838565639927618,0.13869953478340968,0.031207312865367973,0.05451797237837454,0.01446764691024556,0.11940493727542419,0.07195720442833567,0.1285272233992312,0.00281709420762811,0.15619314098573522,0.008832771269007014,0.046471270324370526,0.02689297198317306,0.038576283445109744,0.017829726435457993,0.010029280440350494,0.021708530932980447,0.028185149800141626,0.11146818792895632,0.08218378800367326,0.14008040320215895,0.04824511063315709,0.04660674330748654,0.014573377654517286,0.008812506259080657,0.07652893800620786,0.049724186366527146,0.03543960010127319,0.004338186354057083,0.16713971896456511,0.06966610109793817,0.21308931191822383,0.0614464400584453
ENSG00000121895,TMEM156,0.15499222988813696,0.18325969558341593,0.1292415634780645,0.0728161119815473,0.058647400516171073,0.1457544695858203,0.09551237555850478,0.1827040370062873,0.005822345838761147,0.029631298825855832,0.0428995049116026,0.06570376188968574,0.009053569868949042,0.0065234395556511005,0.3038068610970698,0.20201296985999898,0.062265850308320665,0.12681801554435404,0.05362979875571873,0.053122508721539674,0.13216617617729928,0.05381536795382426,0.013379266839923604,0.20606896103899544,0.053920863292906164,0.024560135461976974,0.044984150581639244,0.08723931116957961,0.04529729412151294,0.0011068815048941878,0.0038139662126609117,0.03766284160582455,0.05826597399612203,0.013327515771955335,0.13482465915348565,0.08270431924737304
ENSG00000121897,LIAS,0.021952066483790077,0.00709807987599578,0.008022103368971783,0.022360803397205427,0.016679783892349247,0.028840363876001217,0.0024230053493470927,0.007432458277000548,0.009537170003788979,0.011994961352552572,0.03576828651885927,0.002149989021797214,0.027672958139452232,0.006998728433893584,0.01371479281775051,0.032724018760756396,0.0009060318663692568,0.002021017685019311,0.01641424001093254,0.02020295769452031,0.007509959623951009,0.0019574064489001203,0.010320863908327422,0.009498287097411875,0.006387679602395814,0.015530068729247058,0.03870703224414969,0.01344054547509038,0.008876267025762198,0.008679029303737464,0.03348366861258593,0.003254227406307573,0.004837025669322368,0.0036778335246488436,0.010703070842131825,0.013479336638294946
ENSG00000121898,CPXM2,0.021603013195632834,0.002117031699468452,0.002438603029183797,0.012210865929109619,0.061930103387844215,0.1460854040034642,0.03167299274303871,0.006258171920330291,0.04269586497709973,0.01465934533694606,0.07222711277679188,0.021828218946539225,0.02211800278289578,0.013055530916480453,0.02792815597416333,0.0730105677210341,0.016654653833558426,0.010773281212082889,0.013000767829829278,0.03926518551831376,0.00512825015306472,0.008253127961384544,0.0012980581682777853,0.05494234308790829,0.017102525457421098,0.0029382503296583387,0.03869098246502753,0.010980306981542589,0.06701038531085285,0.03513756378584506,0.013060663650466382,0.0337796259176637,0.0076288941776428984,0.03794541429722183,0.07419149863240806,0.03027487897457694
ENSG00000121900,TMEM54,0.011456912983987301,0.008302926534968648,0.003166053339852355,0.016717551534823537,0.017988763649933938,0.03024433833333188,0.09193763564243454,0.05682817045194529,0.03494265057127724,0.31012229117774126,0.29388141220924147,0.04943739989914506,0.017206068344415407,0.0440123868241437,0.05742224539283339,0.07327384755828314,0.025843101302135282,0.07610538719390031,0.17555401254729194,0.07466594130891768,0.011803610020260183,0.011333756282482413,0.004101674771946416,0.017796453611565212,0.022168900444540514,0.08390614645738474,0.0011103841538711665,0.0047909816699376225,0.021247685210277374,0.015008929385074123,0.16391431354793645,0.026481013828756,0.023325690436362817,0.008061872601856923,0.01855705923410708,0.05436335909877034
ENSG00000121903,ZSCAN20,0.004828715122289327,0.0036771223634744854,0.0014223105230167926,0.0016976674248296774,0.0044182526710776476,0.0013296458390968892,0.001882610307066819,0.0043584278168537875,0.0012951421454298695,0.00397509817520631,0.015232627012211376,0.0033527007315928377,0.007205893194808799,0.003152310746549242,0.005410903877991919,0.00685221957457538,0.00023814857425437223,0.003085762788305653,0.002107351815820794,0.0022678865005392045,0.0006236984794466872,0.0006127814444895781,0.0010725204131183629,0.005830531185151297,0.002189852342069475,0.003098061165887414,0.005306607907995588,0.0002448034236667184,0.003975313307096183,0.0007113334168912097,0.006006251570376329,0.0017003427346624024,0.0023076446014124365,0.0033054384818546217,0.006102595006994539,0.0034536735053172576
ENSG00000121904,CSMD2,0.002064746566191839,0.0010109359615821161,0.00013926523446104017,0.0015101357652036749,0.009481247686074633,0.0035643851487623963,0.0010124255526349321,0.002556993108773346,0.00019694057550471815,0.003972913688319414,0.01181579899935315,0.01639590333431825,0.01264613649305751,0.0006150157372667494,0.006941344392873968,0.007281546401130665,0.0014081830220187192,0.005737369382272483,0.0006681686364888636,0.0022588605341116773,0.005331689245435797,0.0004596247593352254,0.03386641948177373,0.0008584969765680689,0.0005966300848013698,0.001105577050419751,0.007871958362984911,0.0007866250632018118,0.009390785408817371,0.0029742855809274287,0.008925564360367694,0.002025512730302567,0.0024794667731824907,0.00540705311987931,0.041583344424811604,0.006141181418377409
ENSG00000121905,HPCA,0.0010588002294225722,6.126002273824102e-05,0.00014791961304247382,0.0001902131545464626,0.001923030072422902,2.677164938341822e-06,0.0015985995006314092,0.00012225676581332622,0.0008771000209457161,0.001392732849092713,0.0008321907504356108,0.0010936840255872022,0.003982751288611647,0.000476840927150497,0.00031071171836524335,0.0012337438340397334,0.00014510039045242555,0.00011977841169338854,0.001924248795250997,0.001973452470712559,0.0003452426161496154,0.0005071410308350101,0.0010557057614638276,0.0014309106026943713,0.0005910980138925316,0.0008218912368471259,0.000482890570213896,3.8413378725284694e-05,0.0008414485233376166,0.00026948093422508786,0.0008001307800433329,0.00029357594239362605,0.00021693368228384606,0.0003655321424268325,0.0007311237974844832,0.0008073888862545701
ENSG00000121931,LRIF1,0.029499479978095572,0.004650010741191913,0.021885645162392442,0.0006900041371969198,0.003921163733448724,0.02740378929853547,0.013339101083673663,0.03451186722301398,0.018582229831961332,0.021613798001947408,0.004969826324060001,0.0019647143296016387,0.002108438974970583,0.0334054350263016,0.04987299657932871,0.03246038800391528,0.013160715407717011,0.006773975416371267,0.0082419466525274,0.0024179134589236186,0.024101190884330024,0.04477180299146903,0.0053705411949641286,0.015029583611258241,0.02887678352187448,0.023773288505087357,0.0170475687293911,0.05475561840512574,0.004825741492550075,0.005698930950244421,0.042308720619585086,0.037549540733649654,0.008880095060367035,0.016975370054918015,0.009767398447333027,0.01917730327335206
ENSG00000121933,TMIGD3,0.04910837859547993,0.0175787239809052,0.01380806398527416,0.024939931047054317,0.004673457642684535,0.015469845331331177,0.00924267138121963,0.034872501537921305,0.0064524182726848536,0.025254087403307177,0.00036637867596661135,0.006086415846669045,0.0033439263624206565,0.001854863291505842,0.04590782547189446,0.0065145403030198844,0.01361582780558153,0.05131661657797904,1.1447555489604334e-05,0.016756371348814376,0.08949921825111724,0.028793691189471428,0.007055069219652306,0.0090437695193446,0.031225550366623583,0.013624315295506685,0.05188765234645931,0.03663816792493466,0.025517425137289124,0.02013844823835936,0.008196740578144096,0.00822796858744617,0.07736197341282153,0.011142573633951696,0.026047328560953518,0.022616405276550816
ENSG00000121940,CLCC1,0.0074188012461575935,0.004391213887402941,0.00949412069273312,0.040135512266994494,0.02982430937808462,0.021680037225422125,0.023235983949433374,0.01149550776200821,0.020289504322998638,0.011170309721189622,0.03911488640691363,0.0181188403721211,0.04143452230451683,0.01899268320687658,0.04128043071296955,0.009692470123478007,0.012452758463873602,0.003928252431770481,0.043860813310998774,0.0035677636017190243,0.01226153949944453,0.028625416829431496,0.024490795725013878,0.021165596593782553,0.0338169785674314,0.007600627750603226,0.032262822255012216,0.004099977804584742,0.01381886366080877,0.02500294168067653,0.061172675449642805,0.013762197610855852,0.0058659672636906905,0.0298508661273692,0.01463712547855735,0.021143231819559072
