human_ensembl_id,mouse_ensembl_id,pct_identity,seq_divergence
ENSG00000240230,ENSMUSG00000045438,80.22945,19.77055
ENSG00000113838,ENSMUSG00000004462,82.77895,17.221050000000005
ENSG00000175073,ENSMUSG00000045210,95.4956,4.504400000000004
ENSG00000140718,ENSMUSG00000055932,85.8002,14.199799999999996
ENSG00000154380,ENSMUSG00000022995,74.3545,25.6455
ENSG00000196549,ENSMUSG00000027820,94.1333,5.8666999999999945
ENSG00000124479,ENSMUSG00000040138,94.7024,5.297600000000003
ENSG00000163171,ENSMUSG00000036533,92.5197,7.4803
ENSG00000188763,ENSMUSG00000049551,95.689,4.311000000000007
ENSG00000159184,ENSMUSG00000049604,92.9836,7.016400000000004
ENSG00000179008,ENSMUSG00000021098,69.7762,30.223799999999997
ENSG00000166411,ENSMUSG00000032279,97.541,2.459000000000003
ENSG00000101365,ENSMUSG00000027406,93.62825000000001,6.371749999999992
ENSG00000067829,ENSMUSG00000002010,95.1654,4.834599999999995
ENSG00000116237,ENSMUSG00000039662,96.1268,3.873199999999997
ENSG00000132915,ENSMUSG00000024575,94.8837,5.116299999999995
ENSG00000129292,ENSMUSG00000072501,86.04725,13.952749999999995
ENSG00000139197,ENSMUSG00000005069,93.5837,6.416300000000007
ENSG00000142655,ENSMUSG00000028975,92.1648,7.8352
ENSG00000126457,ENSMUSG00000109324,99.7305,0.26949999999999363
ENSG00000196296,ENSMUSG00000030730,96.6801,3.319900000000004
ENSG00000126775,ENSMUSG00000037526,93.0894,6.910600000000002
ENSG00000146072,ENSMUSG00000023915,89.0076,10.992400000000004
ENSG00000178718,ENSMUSG00000062309,87.9397,12.060299999999998
ENSG00000164967,ENSMUSG00000036114,94.4785,5.521500000000003
ENSG00000101958,ENSMUSG00000018589,98.6726,1.3273999999999972
ENSG00000162643,ENSMUSG00000043020,80.06905,19.930949999999996
ENSG00000170802,ENSMUSG00000034998,84.65165,15.348349999999996
ENSG00000145020,ENSMUSG00000032607,88.8337,11.166300000000007
ENSG00000162542,ENSMUSG00000041143,82.2139,17.786100000000005
ENSG00000011009,ENSMUSG00000028670,99.1342,0.865799999999993
ENSG00000187871,ENSMUSG00000059383,70.1399,29.860100000000003
ENSG00000137218,ENSMUSG00000023266,85.9756,14.0244
ENSG00000132530,ENSMUSG00000040483,47.150549999999996,52.849450000000004
ENSG00000135148,ENSMUSG00000042726,76.24805,23.751949999999994
ENSG00000159128,ENSMUSG00000022965,59.19615,40.80385
ENSG00000144040,ENSMUSG00000033720,97.06825,2.931749999999994
ENSG00000183605,ENSMUSG00000063698,59.1576,40.8424
ENSG00000156398,ENSMUSG00000025036,89.1304,10.869600000000005
ENSG00000164466,ENSMUSG00000021474,94.7205,5.279499999999999
ENSG00000107819,ENSMUSG00000025212,93.7695,6.230500000000006
ENSG00000157985,ENSMUSG00000055013,93.5329,6.467100000000002
ENSG00000183397,ENSMUSG00000020234,57.3524,42.6476
ENSG00000250821,ENSMUSG00000091204,90.1163,9.883700000000005
ENSG00000146830,ENSMUSG00000029714,91.1994,8.800600000000003
ENSG00000010704,ENSMUSG00000006611,67.34305,32.656949999999995
ENSG00000153029,ENSMUSG00000026471,75.6598,24.340199999999996
ENSG00000101138,ENSMUSG00000027498,99.536,0.46399999999999864
ENSG00000135678,ENSMUSG00000020183,84.8758,15.124200000000002
ENSG00000099940,ENSMUSG00000022765,83.3989,16.601100000000002
ENSG00000143740,ENSMUSG00000009894,67.3112,32.6888
ENSG00000092531,ENSMUSG00000027287,86.93639999999999,13.063600000000008
ENSG00000132639,ENSMUSG00000027273,95.6311,4.3688999999999965
ENSG00000092847,ENSMUSG00000041530,100.0,0.0
ENSG00000110171,ENSMUSG00000036989,98.6559,1.3440999999999974
ENSG00000151689,ENSMUSG00000026102,81.00745,18.992549999999994
ENSG00000133488,ENSMUSG00000019368,82.8194,17.1806
ENSG00000176731,ENSMUSG00000078784,66.19785,33.80215
ENSG00000179988,ENSMUSG00000063179,76.1508,23.849199999999996
ENSG00000090376,ENSMUSG00000020227,75.36144999999999,24.63855000000001
ENSG00000185681,ENSMUSG00000026894,76.79395,23.206050000000005
ENSG00000181016,ENSMUSG00000071342,82.6366,17.3634
ENSG00000173546,ENSMUSG00000032911,83.37285,16.62715
ENSG00000173281,ENSMUSG00000046794,89.6312,10.368799999999993
ENSG00000183309,ENSMUSG00000050846,81.40775,18.592250000000007
ENSG00000118557,ENSMUSG00000031727,70.08765,29.912350000000004
ENSG00000131408,ENSMUSG00000060601,88.7629,11.237099999999998
ENSG00000175395,ENSMUSG00000072623,78.6817,21.318299999999994
ENSG00000114503,ENSMUSG00000022774,98.0769,1.9231000000000051
ENSG00000102931,ENSMUSG00000031776,95.7055,4.294499999999999
ENSG00000159259,ENSMUSG00000022945,82.9464,17.053600000000003
ENSG00000107957,ENSMUSG00000053617,91.45025,8.549750000000003
ENSG00000213339,ENSMUSG00000002825,87.0968,12.903199999999998
ENSG00000151576,ENSMUSG00000022704,87.4699,12.530100000000004
ENSG00000108669,ENSMUSG00000017132,96.8634,3.1366000000000014
ENSG00000180190,ENSMUSG00000050052,75.75434999999999,24.245650000000012
ENSG00000172602,ENSMUSG00000054855,96.5517,3.4483000000000033
ENSG00000100711,ENSMUSG00000021286,84.6154,15.384600000000006
ENSG00000107951,ENSMUSG00000024234,76.26445,23.735550000000003
ENSG00000010295,ENSMUSG00000038271,93.9159,6.0841000000000065
ENSG00000169991,ENSMUSG00000041025,96.2122,3.7878000000000043
ENSG00000144231,ENSMUSG00000024258,100.0,0.0
ENSG00000166152,ENSMUSG00000069971,52.341049999999996,47.658950000000004
ENSG00000137075,ENSMUSG00000035696,92.79525000000001,7.20474999999999
ENSG00000186132,ENSMUSG00000026388,83.3333,16.666700000000006
ENSG00000179846,ENSMUSG00000060621,77.8529,22.147099999999995
ENSG00000179674,ENSMUSG00000098207,75.0,25.0
ENSG00000138642,ENSMUSG00000029798,66.475,33.525000000000006
ENSG00000284024,ENSMUSG00000051396,85.5956,14.404399999999995
ENSG00000177981,ENSMUSG00000048175,97.2222,2.777799999999999
ENSG00000214814,ENSMUSG00000037106,88.24965,11.750349999999997
ENSG00000105639,ENSMUSG00000031805,82.92335,17.07665
ENSG00000162496,ENSMUSG00000066026,95.0331,4.966899999999995
ENSG00000014216,ENSMUSG00000024942,89.1381,10.861900000000006
ENSG00000181392,ENSMUSG00000019737,67.45175,32.548249999999996
ENSG00000102977,ENSMUSG00000038000,62.15725,37.84275
ENSG00000204439,ENSMUSG00000043311,75.97975,24.020250000000004
ENSG00000174446,ENSMUSG00000032398,76.0304,23.9696
ENSG00000140563,ENSMUSG00000032776,89.2938,10.706199999999995
ENSG00000162813,ENSMUSG00000026617,91.8831,8.116900000000001
ENSG00000169567,ENSMUSG00000020267,94.4444,5.555599999999998
ENSG00000162694,ENSMUSG00000027963,86.9697,13.030299999999997
ENSG00000151014,ENSMUSG00000023087,87.0305,12.969499999999996
ENSG00000131051,ENSMUSG00000027620,99.2442,0.7557999999999936
ENSG00000112304,ENSMUSG00000006717,83.5714,16.428600000000003
ENSG00000149782,ENSMUSG00000024960,92.2204,7.779600000000002
ENSG00000142684,ENSMUSG00000028840,90.2985,9.701499999999996
ENSG00000161298,ENSMUSG00000074220,74.0967,25.9033
ENSG00000013016,ENSMUSG00000024065,97.3832,2.616799999999998
ENSG00000110693,ENSMUSG00000051910,96.8599,3.140100000000004
ENSG00000105507,ENSMUSG00000005649,93.0636,6.936400000000006
ENSG00000104859,ENSMUSG00000061028,95.38195,4.618049999999997
ENSG00000061936,ENSMUSG00000029439,89.03045,10.969549999999998
ENSG00000163577,ENSMUSG00000050192,100.0,0.0
ENSG00000091409,ENSMUSG00000027111,88.93835000000001,11.061649999999986
ENSG00000188729,ENSMUSG00000052276,75.29495,24.70505
ENSG00000250719,ENSMUSG00000078593,62.7485,37.2515
ENSG00000106245,ENSMUSG00000038722,100.0,0.0
ENSG00000266200,ENSMUSG00000025091,73.83085,26.169150000000002
ENSG00000135541,ENSMUSG00000019986,74.963,25.037000000000006
ENSG00000165816,ENSMUSG00000025082,78.56784999999999,21.432150000000007
ENSG00000163581,ENSMUSG00000027690,81.9485,18.051500000000004
ENSG00000104833,ENSMUSG00000062591,100.0,0.0
ENSG00000164087,ENSMUSG00000023345,90.64095,9.359049999999996
ENSG00000273611,ENSMUSG00000020526,79.0985,20.9015
ENSG00000128422,ENSMUSG00000035557,95.26025,4.739750000000001
ENSG00000008513,ENSMUSG00000013846,81.8332,18.166799999999995
ENSG00000131069,ENSMUSG00000027605,92.72865,7.271349999999998
ENSG00000205126,ENSMUSG00000075023,55.23255,44.76745
ENSG00000105887,ENSMUSG00000029840,99.1525,0.8474999999999966
ENSG00000146215,ENSMUSG00000023968,88.2353,11.764700000000005
ENSG00000076555,ENSMUSG00000042010,88.62655,11.373450000000005
ENSG00000160877,ENSMUSG00000001910,88.5825,11.417500000000004
ENSG00000104427,ENSMUSG00000043542,87.2113,12.788700000000006
ENSG00000197081,ENSMUSG00000023830,81.3834,18.616600000000005
ENSG00000080608,ENSMUSG00000041360,89.57535,10.42465
ENSG00000122566,ENSMUSG00000004980,93.91704999999999,6.082950000000011
ENSG00000135519,ENSMUSG00000037579,95.4115,4.588499999999996
ENSG00000167964,ENSMUSG00000079657,86.4393,13.560699999999997
ENSG00000148584,ENSMUSG00000052595,91.6226,8.377399999999994
ENSG00000087206,ENSMUSG00000025878,75.79765,24.202349999999996
ENSG00000254087,ENSMUSG00000042228,96.0938,3.9061999999999983
ENSG00000151116,ENSMUSG00000043262,83.8641,16.135900000000007
ENSG00000074319,ENSMUSG00000014402,94.75049999999999,5.249500000000012
ENSG00000140092,ENSMUSG00000021186,94.1964,5.803600000000003
ENSG00000159387,ENSMUSG00000031738,73.90295,26.097049999999996
ENSG00000069345,ENSMUSG00000031701,99.5146,0.4853999999999985
ENSG00000111879,ENSMUSG00000019856,88.83064999999999,11.169350000000009
ENSG00000047662,ENSMUSG00000015879,71.37684999999999,28.62315000000001
ENSG00000139168,ENSMUSG00000022635,94.9309,5.069100000000006
ENSG00000163156,ENSMUSG00000092607,77.29585,22.70415
ENSG00000176386,ENSMUSG00000066149,88.2353,11.764700000000005
ENSG00000125877,ENSMUSG00000074797,88.78475,11.215249999999997
ENSG00000078098,ENSMUSG00000000392,89.5464,10.453599999999994
ENSG00000105649,ENSMUSG00000031840,99.0909,0.9090999999999951
ENSG00000143067,ENSMUSG00000050064,88.01214999999999,11.987850000000009
ENSG00000182271,ENSMUSG00000020839,73.4228,26.577200000000005
ENSG00000110975,ENSMUSG00000063260,92.9254,7.074600000000004
ENSG00000167105,ENSMUSG00000075610,40.501999999999995,59.498000000000005
ENSG00000158806,ENSMUSG00000047911,66.52674999999999,33.47325000000001
ENSG00000168899,ENSMUSG00000073002,68.17105000000001,31.828949999999992
ENSG00000189377,ENSMUSG00000060188,70.5882,29.4118
ENSG00000152669,ENSMUSG00000042417,79.77275,20.227249999999998
ENSG00000152213,ENSMUSG00000043157,81.9573,18.042699999999996
ENSG00000110031,ENSMUSG00000024696,85.2332,14.766800000000003
ENSG00000159761,ENSMUSG00000013158,63.47785,36.52215
ENSG00000222009,ENSMUSG00000073771,89.27765,10.722350000000006
ENSG00000267710,ENSMUSG00000053367,70.15985,29.840149999999994
ENSG00000188779,ENSMUSG00000022245,92.69055,7.309449999999998
ENSG00000168938,ENSMUSG00000024538,90.566,9.433999999999997
ENSG00000111321,ENSMUSG00000030339,66.62515,33.374849999999995
ENSG00000150753,ENSMUSG00000022234,96.3031,3.6968999999999994
ENSG00000137814,ENSMUSG00000027285,70.3628,29.637200000000007
ENSG00000122779,ENSMUSG00000029833,93.6697,6.330299999999994
ENSG00000124459,ENSMUSG00000074282,64.311,35.68899999999999
ENSG00000124181,ENSMUSG00000016933,96.93915,3.060850000000002
ENSG00000111252,ENSMUSG00000042594,73.59555,26.404449999999997
ENSG00000178188,ENSMUSG00000030733,91.6667,8.333299999999994
ENSG00000160999,ENSMUSG00000005057,83.6457,16.354299999999995
ENSG00000160256,ENSMUSG00000032977,70.86654999999999,29.13345000000001
ENSG00000198853,ENSMUSG00000035969,87.034,12.965999999999994
ENSG00000160753,ENSMUSG00000041263,78.60589999999999,21.39410000000001
ENSG00000068724,ENSMUSG00000036918,88.2284,11.771600000000007
ENSG00000159214,ENSMUSG00000078588,65.36175,34.63825
ENSG00000176894,ENSMUSG00000029499,76.29065,23.70935
ENSG00000011478,ENSMUSG00000030407,84.18315,15.816850000000002
ENSG00000115828,ENSMUSG00000024084,81.88125,18.118750000000006
ENSG00000186910,ENSMUSG00000063232,74.9143,25.085700000000003
ENSG00000107165,ENSMUSG00000005994,85.2886,14.711399999999998
ENSG00000168496,ENSMUSG00000024742,96.5789,3.4210999999999956
ENSG00000214866,ENSMUSG00000020633,54.162349999999996,45.837650000000004
ENSG00000103266,ENSMUSG00000039615,97.5291,2.4709000000000003
ENSG00000109685,ENSMUSG00000057406,90.88245,9.117549999999994
ENSG00000134900,ENSMUSG00000041763,96.2757,3.7242999999999995
ENSG00000105669,ENSMUSG00000055681,90.2597,9.740300000000005
ENSG00000131781,ENSMUSG00000028088,84.0525,15.947500000000005
ENSG00000152760,ENSMUSG00000028523,70.22695,29.773049999999998
ENSG00000174527,ENSMUSG00000066952,87.1897,12.810299999999998
ENSG00000166589,ENSMUSG00000031881,77.5166,22.483400000000003
ENSG00000186377,ENSMUSG00000047155,71.0633,28.936700000000002
ENSG00000172534,ENSMUSG00000031386,94.1182,5.881799999999998
ENSG00000166454,ENSMUSG00000047388,79.46449999999999,20.535500000000013
ENSG00000178814,ENSMUSG00000022562,92.5466,7.453400000000002
ENSG00000171105,ENSMUSG00000005534,94.8451,5.154899999999998
ENSG00000130921,ENSMUSG00000047635,73.33680000000001,26.66319999999999
ENSG00000164188,ENSMUSG00000048424,69.2981,30.701899999999995
ENSG00000169213,ENSMUSG00000003411,97.2603,2.739699999999999
ENSG00000099937,ENSMUSG00000022766,83.35475,16.645250000000004
ENSG00000163082,ENSMUSG00000032908,85.03145,14.968549999999993
ENSG00000059122,ENSMUSG00000040097,67.163,32.837
ENSG00000162076,ENSMUSG00000023911,71.6855,28.314499999999995
ENSG00000159763,ENSMUSG00000058499,46.5753,53.4247
ENSG00000181284,ENSMUSG00000089876,79.84275,20.157250000000005
ENSG00000180611,ENSMUSG00000051065,98.5743,1.4257000000000062
ENSG00000104894,ENSMUSG00000030798,80.0712,19.928799999999995
ENSG00000072422,ENSMUSG00000019944,88.857,11.143
ENSG00000033170,ENSMUSG00000021065,96.5217,3.4783000000000044
ENSG00000166188,ENSMUSG00000046556,96.13075,3.869249999999994
ENSG00000179477,ENSMUSG00000032807,86.02,13.980000000000004
ENSG00000169550,ENSMUSG00000050808,57.91235,42.08765
ENSG00000167080,ENSMUSG00000013418,73.2295,26.7705
ENSG00000135454,ENSMUSG00000006731,86.8668,13.133200000000002
ENSG00000168542,ENSMUSG00000026043,90.64850000000001,9.351499999999987
ENSG00000104537,ENSMUSG00000055114,86.5721,13.427899999999994
ENSG00000182568,ENSMUSG00000023927,96.31790000000001,3.6820999999999913
ENSG00000119042,ENSMUSG00000038331,99.5907,0.4093000000000018
ENSG00000181026,ENSMUSG00000030609,71.1241,28.8759
ENSG00000196218,ENSMUSG00000030592,95.5149,4.485100000000003
ENSG00000188687,ENSMUSG00000068323,90.747,9.253
ENSG00000109458,ENSMUSG00000031714,88.4143,11.585700000000003
ENSG00000137522,ENSMUSG00000070426,98.1651,1.8349000000000046
ENSG00000083857,ENSMUSG00000070047,87.62385,12.376149999999996
ENSG00000101335,ENSMUSG00000067818,99.4186,0.5814000000000021
ENSG00000011600,ENSMUSG00000030579,73.12915000000001,26.87084999999999
ENSG00000146267,ENSMUSG00000028246,98.533,1.4669999999999987
ENSG00000128654,ENSMUSG00000027099,96.9582,3.041799999999995
ENSG00000173171,ENSMUSG00000064068,77.02484999999999,22.975150000000014
ENSG00000177034,ENSMUSG00000021704,90.0641,9.935900000000004
ENSG00000198001,ENSMUSG00000059883,83.78685,16.21315
ENSG00000171115,ENSMUSG00000064262,52.49115,47.50885
ENSG00000117597,ENSMUSG00000016181,87.1445,12.855500000000006
ENSG00000165120,ENSMUSG00000029784,67.6229,32.3771
ENSG00000187715,ENSMUSG00000033182,91.6669,8.333100000000002
ENSG00000198730,ENSMUSG00000005609,97.6982,2.3018
ENSG00000197079,ENSMUSG00000048013,91.2088,8.791200000000003
ENSG00000101443,ENSMUSG00000017723,53.17485,46.82515
ENSG00000070010,ENSMUSG00000005262,98.6971,1.302899999999994
ENSG00000135441,ENSMUSG00000090247,90.1229,9.877099999999999
ENSG00000198960,ENSMUSG00000050394,69.55095,30.44905
ENSG00000185274,ENSMUSG00000034040,98.495,1.5049999999999955
ENSG00000198056,ENSMUSG00000025395,90.5627,9.437299999999993
ENSG00000115290,ENSMUSG00000026888,85.90010000000001,14.099899999999991
ENSG00000189007,ENSMUSG00000019808,89.0052,10.994799999999998
ENSG00000197790,ENSMUSG00000073971,90.2208,9.779200000000003
ENSG00000183313,ENSMUSG00000047794,84.06515,15.934849999999997
ENSG00000205495,ENSMUSG00000073956,82.1832,17.8168
ENSG00000176787,ENSMUSG00000051362,82.87895,17.121049999999997
ENSG00000180974,ENSMUSG00000073914,85.5769,14.423100000000005
ENSG00000277932,ENSMUSG00000073913,84.72805,15.271950000000004
ENSG00000100726,ENSMUSG00000024170,75.01515,24.984849999999994
ENSG00000214285,ENSMUSG00000073804,73.0337,26.966300000000004
ENSG00000075856,ENSMUSG00000018974,87.06495000000001,12.93504999999999
ENSG00000109832,ENSMUSG00000032101,93.07145,6.928550000000001
ENSG00000137507,ENSMUSG00000090958,79.54724999999999,20.45275000000001
ENSG00000196748,ENSMUSG00000024224,52.4804,47.5196
ENSG00000129197,ENSMUSG00000018449,72.1461,27.853899999999996
ENSG00000109132,ENSMUSG00000012520,100.0,0.0
ENSG00000148110,ENSMUSG00000038212,90.22715,9.772850000000005
ENSG00000160233,ENSMUSG00000051652,80.1556,19.844399999999993
ENSG00000204913,ENSMUSG00000086545,81.24775,18.752250000000004
ENSG00000119004,ENSMUSG00000049439,83.1169,16.8831
ENSG00000171135,ENSMUSG00000051256,97.8142,2.1858000000000004
ENSG00000185420,ENSMUSG00000055067,93.9252,6.074799999999996
ENSG00000105185,ENSMUSG00000030417,67.60974999999999,32.39025000000001
ENSG00000164327,ENSMUSG00000050310,95.4333,4.566699999999997
ENSG00000179965,ENSMUSG00000054716,95.8991,4.100899999999996
ENSG00000063322,ENSMUSG00000003444,92.23115,7.7688500000000005
ENSG00000076382,ENSMUSG00000002055,66.67605,33.323949999999996
ENSG00000103495,ENSMUSG00000030678,88.0652,11.934799999999996
ENSG00000134438,ENSMUSG00000024518,67.15344999999999,32.84655000000001
ENSG00000080546,ENSMUSG00000038332,87.1437,12.856300000000005
ENSG00000130766,ENSMUSG00000028893,91.4583,8.541700000000006
ENSG00000149212,ENSMUSG00000032009,93.9024,6.0976
ENSG00000111701,ENSMUSG00000040613,69.69325,30.306749999999994
ENSG00000013725,ENSMUSG00000024670,70.06790000000001,29.93209999999999
ENSG00000244038,ENSMUSG00000028757,95.00049999999999,4.999500000000012
ENSG00000214050,ENSMUSG00000034532,79.27055,20.72945
ENSG00000169862,ENSMUSG00000022240,96.89314999999999,3.1068500000000085
ENSG00000174453,ENSMUSG00000045648,98.6487,1.3512999999999948
ENSG00000188730,ENSMUSG00000050830,90.9093,9.090699999999998
ENSG00000164651,ENSMUSG00000048562,95.8216,4.178399999999996
ENSG00000119537,ENSMUSG00000009905,92.7711,7.228899999999996
ENSG00000107485,ENSMUSG00000015619,96.5052,3.494799999999998
ENSG00000145781,ENSMUSG00000042705,89.1089,10.891099999999994
ENSG00000179168,ENSMUSG00000031493,70.2187,29.7813
ENSG00000101282,ENSMUSG00000032852,83.1309,16.869100000000003
ENSG00000186017,ENSMUSG00000078768,77.2368,22.763199999999998
ENSG00000145808,ENSMUSG00000053441,87.1648,12.8352
ENSG00000131969,ENSMUSG00000090121,75.45205,24.54795
ENSG00000079112,ENSMUSG00000028217,79.20505,20.79495
ENSG00000197506,ENSMUSG00000021553,77.33715000000001,22.66284999999999
ENSG00000156222,ENSMUSG00000025726,83.88595,16.114050000000006
ENSG00000135903,ENSMUSG00000004872,98.7603,1.2396999999999991
ENSG00000173486,ENSMUSG00000056629,95.74950000000001,4.250499999999988
ENSG00000158691,ENSMUSG00000036721,62.481899999999996,37.518100000000004
ENSG00000132763,ENSMUSG00000028690,84.13785,15.86215
ENSG00000068745,ENSMUSG00000032599,94.33895,5.661050000000003
ENSG00000137955,ENSMUSG00000038975,96.0725,3.927499999999995
ENSG00000164219,ENSMUSG00000024477,96.817,3.183000000000007
ENSG00000257365,ENSMUSG00000033373,84.92085,15.079149999999998
ENSG00000101144,ENSMUSG00000008999,97.56110000000001,2.4388999999999896
ENSG00000189046,ENSMUSG00000044339,78.15129999999999,21.848700000000008
ENSG00000006534,ENSMUSG00000024885,83.7607,16.2393
ENSG00000129562,ENSMUSG00000022174,100.0,0.0
ENSG00000151948,ENSMUSG00000049971,84.104,15.896
ENSG00000187689,ENSMUSG00000029282,59.721000000000004,40.278999999999996
ENSG00000283787,ENSMUSG00000043795,61.48180000000001,38.51819999999999
ENSG00000166961,ENSMUSG00000067571,79.18365,20.81635
ENSG00000165661,ENSMUSG00000036327,71.94265,28.05735
ENSG00000146013,ENSMUSG00000024366,76.28715,23.712850000000003
ENSG00000089685,ENSMUSG00000017716,82.2736,17.726399999999998
ENSG00000204590,ENSMUSG00000024429,95.3872,4.612799999999993
ENSG00000130313,ENSMUSG00000031807,88.9324,11.067599999999999
ENSG00000167136,ENSMUSG00000015337,90.01925,9.98075
ENSG00000101605,ENSMUSG00000024049,86.69704999999999,13.30295000000001
ENSG00000107771,ENSMUSG00000058690,72.85895,27.141050000000007
ENSG00000184305,ENSMUSG00000039578,79.22065,20.779349999999994
ENSG00000109424,ENSMUSG00000031710,79.1531,20.846900000000005
ENSG00000139915,ENSMUSG00000034912,97.0732,2.9268
ENSG00000129472,ENSMUSG00000022159,94.9074,5.0926000000000045
ENSG00000104388,ENSMUSG00000047187,98.5849,1.4150999999999954
ENSG00000181315,ENSMUSG00000046351,84.49095,15.509050000000002
ENSG00000042980,ENSMUSG00000014725,69.14175,30.858249999999998
ENSG00000132376,ENSMUSG00000006127,74.05275,25.947249999999997
ENSG00000276547,ENSMUSG00000103749,84.47835,15.521649999999994
ENSG00000253953,ENSMUSG00000103585,84.2537,15.746300000000005
ENSG00000155897,ENSMUSG00000022376,96.96005,3.0399500000000046
ENSG00000106665,ENSMUSG00000063146,91.54325,8.45675
ENSG00000109790,ENSMUSG00000054920,97.1066,2.8933999999999997
ENSG00000147687,ENSMUSG00000050891,90.54159999999999,9.458400000000012
ENSG00000176410,ENSMUSG00000061118,69.2306,30.769400000000005
ENSG00000108587,ENSMUSG00000010392,97.19030000000001,2.8096999999999923
ENSG00000074410,ENSMUSG00000032373,81.9209,18.079099999999997
ENSG00000132031,ENSMUSG00000020583,82.5255,17.474500000000006
ENSG00000126562,ENSMUSG00000035112,86.5783,13.421700000000001
ENSG00000123992,ENSMUSG00000026209,88.74045000000001,11.25954999999999
ENSG00000170088,ENSMUSG00000025521,78.2191,21.780900000000003
ENSG00000116679,ENSMUSG00000023150,97.0405,2.9595000000000056
ENSG00000148296,ENSMUSG00000036160,72.91015,27.08985
ENSG00000175513,ENSMUSG00000039330,57.55775,42.44225
ENSG00000071894,ENSMUSG00000034022,96.602,3.397999999999996
ENSG00000189091,ENSMUSG00000033732,99.9178,0.08220000000000027
ENSG00000167986,ENSMUSG00000024740,99.6491,0.35089999999999577
ENSG00000113712,ENSMUSG00000024576,93.64320000000001,6.356799999999993
ENSG00000164366,ENSMUSG00000021578,82.6923,17.307699999999997
ENSG00000108671,ENSMUSG00000017428,99.763,0.23699999999999477
ENSG00000166200,ENSMUSG00000027206,99.2222,0.7777999999999992
ENSG00000100916,ENSMUSG00000012076,99.6904,0.3096000000000032
ENSG00000123154,ENSMUSG00000005150,93.9683,6.031700000000001
ENSG00000206561,ENSMUSG00000057606,90.7899,9.210099999999997
ENSG00000088179,ENSMUSG00000026384,94.7084,5.2916000000000025
ENSG00000174332,ENSMUSG00000034762,82.95575,17.044250000000005
ENSG00000178537,ENSMUSG00000032602,93.0233,6.976699999999994
ENSG00000097033,ENSMUSG00000037062,95.8904,4.1096
ENSG00000181007,ENSMUSG00000098022,85.31105,14.688950000000006
ENSG00000124006,ENSMUSG00000026211,86.0532,13.946799999999996
ENSG00000105767,ENSMUSG00000054793,98.4536,1.5464000000000055
ENSG00000103423,ENSMUSG00000004069,87.5,12.5
ENSG00000125508,ENSMUSG00000027579,77.6474,22.352599999999995
ENSG00000176256,ENSMUSG00000048686,72.49305,27.506950000000003
ENSG00000157020,ENSMUSG00000030298,96.8944,3.1055999999999955
ENSG00000085415,ENSMUSG00000079614,88.8905,11.109499999999997
ENSG00000076554,ENSMUSG00000027506,78.13964999999999,21.86035000000001
ENSG00000159023,ENSMUSG00000028906,89.09479999999999,10.905200000000008
ENSG00000172689,ENSMUSG00000024731,48.3146,51.6854
ENSG00000176029,ENSMUSG00000031022,57.86115,42.13885
ENSG00000140598,ENSMUSG00000038563,90.5216,9.478399999999993
ENSG00000198420,ENSMUSG00000036667,90.17904999999999,9.82095000000001
ENSG00000105996,ENSMUSG00000014704,95.1899,4.810100000000006
ENSG00000093167,ENSMUSG00000032497,90.22875,9.771249999999995
ENSG00000124831,ENSMUSG00000026305,34.62405,65.37595
ENSG00000187533,ENSMUSG00000002240,34.44315,65.55685
ENSG00000168724,ENSMUSG00000044224,85.3107,14.689300000000003
ENSG00000175077,ENSMUSG00000033383,88.2129,11.787099999999995
ENSG00000170627,ENSMUSG00000022487,91.6168,8.383200000000002
ENSG00000155760,ENSMUSG00000041075,96.6844,3.3156000000000034
ENSG00000089902,ENSMUSG00000037896,92.64495,7.355050000000006
ENSG00000178199,ENSMUSG00000039981,64.3417,35.6583
ENSG00000007312,ENSMUSG00000040592,67.83404999999999,32.16595000000001
ENSG00000105369,ENSMUSG00000003379,70.4163,29.583699999999993
ENSG00000103174,ENSMUSG00000023143,80.62045,19.379549999999995
ENSG00000218336,ENSMUSG00000031561,98.04295,1.9570499999999953
ENSG00000145934,ENSMUSG00000049336,98.4657,1.5343000000000018
ENSG00000149256,ENSMUSG00000048078,94.9785,5.021500000000003
ENSG00000009694,ENSMUSG00000016150,96.97964999999999,3.0203500000000076
ENSG00000169410,ENSMUSG00000032290,97.3019,2.6980999999999966
ENSG00000141503,ENSMUSG00000020827,96.86295000000001,3.137049999999988
ENSG00000154310,ENSMUSG00000027692,98.8235,1.1765000000000043
ENSG00000169570,ENSMUSG00000024505,84.5638,15.4362
ENSG00000180425,ENSMUSG00000042293,65.04065,34.95935
ENSG00000008086,ENSMUSG00000031292,96.0417,3.958299999999994
ENSG00000140600,ENSMUSG00000030638,85.879,14.120999999999995
ENSG00000188817,ENSMUSG00000044772,72.1088,27.891199999999998
ENSG00000115904,ENSMUSG00000024241,97.2878,2.7121999999999957
ENSG00000120498,ENSMUSG00000009670,54.70845,45.29155
ENSG00000197168,ENSMUSG00000037738,59.57225,40.42775
ENSG00000262576,ENSMUSG00000103677,83.2162,16.7838
ENSG00000179902,ENSMUSG00000027886,70.62375,29.37625
ENSG00000138463,ENSMUSG00000022848,94.9791,5.0208999999999975
ENSG00000169026,ENSMUSG00000029490,65.59335,34.40665
ENSG00000162769,ENSMUSG00000066595,78.74600000000001,21.25399999999999
ENSG00000119686,ENSMUSG00000034258,84.7253,15.274699999999996
