gene_stable_id	protein_stable_id	species	identity	homology_type	homology_gene_stable_id	homology_protein_stable_id	homology_species	homology_identity	dn	ds	goc_score	wga_coverage	is_high_confidence	homology_id
ENSG00000108439	ENSP00000493302	homo_sapiens	90.0383	ortholog_one2one	ENSMUSG00000018659	ENSMUSP00000018803	mus_musculus	90.0383	NULL	NULL	100	100.00	1	89759311
ENSG00000108443	ENSP00000225577	homo_sapiens	98.4762	ortholog_one2one	ENSMUSG00000020516	ENSMUSP00000119715	mus_musculus	98.4762	NULL	NULL	75	100.00	1	89769469
ENSG00000108465	ENSP00000344683	homo_sapiens	88.1423	ortholog_one2one	ENSMUSG00000018669	ENSMUSP00000099441	mus_musculus	88.668	NULL	NULL	100	100.00	1	89767400
ENSG00000108468	ENSP00000225603	homo_sapiens	100	ortholog_one2one	ENSMUSG00000018666	ENSMUSP00000091475	mus_musculus	100	NULL	NULL	100	100.00	1	89764750
ENSG00000108469	ENSP00000317636	homo_sapiens	78.8093	ortholog_one2one	ENSMUSG00000020752	ENSMUSP00000021097	mus_musculus	79.5316	NULL	NULL	100	99.95	1	89771011
ENSG00000108474	ENSP00000225609	homo_sapiens	78.9683	ortholog_one2one	ENSMUSG00000014245	ENSMUSP00000014389	mus_musculus	78.9683	NULL	NULL	100	100.00	1	89757815
ENSG00000108479	ENSP00000465930	homo_sapiens	88.0102	ortholog_one2one	ENSMUSG00000020766	ENSMUSP00000021114	mus_musculus	88.0102	NULL	NULL	100	100.00	1	89768068
ENSG00000108506	ENSP00000251334	homo_sapiens	95.903	ortholog_one2one	ENSMUSG00000018068	ENSMUSP00000018212	mus_musculus	95.7429	NULL	NULL	75	100.00	1	89775692
ENSG00000108509	ENSP00000321813	homo_sapiens	92.2629	ortholog_one2one	ENSMUSG00000040712	ENSMUSP00000043792	mus_musculus	91.8046	NULL	NULL	100	100.00	1	89772906
ENSG00000108510	ENSP00000380888	homo_sapiens	93.6523	ortholog_one2one	ENSMUSG00000034297	ENSMUSP00000044268	mus_musculus	93.7817	NULL	NULL	50	100.00	1	89759828
ENSG00000108511	ENSP00000225648	homo_sapiens	97.7679	ortholog_one2one	ENSMUSG00000000690	ENSMUSP00000133281	mus_musculus	97.7679	NULL	NULL	100	100.00	1	89765301
ENSG00000108515	ENSP00000430055	homo_sapiens	97.6959	ortholog_one2one	ENSMUSG00000060600	ENSMUSP00000104188	mus_musculus	97.6959	NULL	NULL	100	100.00	1	89759284
ENSG00000108518	ENSP00000225655	homo_sapiens	95.7143	ortholog_one2one	ENSMUSG00000018293	ENSMUSP00000018437	mus_musculus	95.7143	NULL	NULL	100	100.00	1	89774943
ENSG00000108523	ENSP00000262482	homo_sapiens	92.2857	ortholog_one2one	ENSMUSG00000040746	ENSMUSP00000036472	mus_musculus	93.0836	NULL	NULL	100	100.00	1	89768718
ENSG00000108528	ENSP00000225665	homo_sapiens	96.4968	ortholog_one2one	ENSMUSG00000014606	ENSMUSP00000014750	mus_musculus	96.4968	NULL	NULL	100	100.00	1	89768303
ENSG00000108551	ENSP00000225688	homo_sapiens	95.3737	ortholog_one2one	ENSMUSG00000049892	ENSMUSP00000051959	mus_musculus	95.7143	NULL	NULL	100	100.00	1	89760893
ENSG00000108556	ENSP00000497829	homo_sapiens	88.4381	ortholog_one2one	ENSMUSG00000014609	ENSMUSP00000014753	mus_musculus	88.2591	NULL	NULL	100	100.00	1	89755330
ENSG00000108557	ENSP00000323074	homo_sapiens	82.2141	ortholog_one2one	ENSMUSG00000062115	ENSMUSP00000070896	mus_musculus	82.9539	NULL	NULL	100	100.00	1	89758963
ENSG00000108559	ENSP00000458954	homo_sapiens	90.0135	ortholog_one2one	ENSMUSG00000040667	ENSMUSP00000048101	mus_musculus	88.579	NULL	NULL	100	100.00	1	89767412
ENSG00000108561	ENSP00000225698	homo_sapiens	85.8156	ortholog_one2one	ENSMUSG00000018446	ENSMUSP00000077612	mus_musculus	86.7383	NULL	NULL	100	100.00	1	89762598
ENSG00000108576	ENSP00000498537	homo_sapiens	92.5397	ortholog_one2one	ENSMUSG00000020838	ENSMUSP00000104039	mus_musculus	92.5397	NULL	NULL	100	100.00	1	89768372
ENSG00000108578	ENSP00000261714	homo_sapiens	93.1868	ortholog_one2one	ENSMUSG00000020840	ENSMUSP00000021197	mus_musculus	93.1868	NULL	NULL	100	100.00	1	89759710
ENSG00000108582	ENSP00000225719	homo_sapiens	90.7971	ortholog_one2one	ENSMUSG00000020841	ENSMUSP00000021201	mus_musculus	90.9949	NULL	NULL	75	100.00	1	89772647
ENSG00000108587	ENSP00000414441	homo_sapiens	97.5806	ortholog_one2one	ENSMUSG00000010392	ENSMUSP00000010536	mus_musculus	96.8	NULL	NULL	50	100.00	1	89760254
ENSG00000108588	ENSP00000225726	homo_sapiens	97.9296	ortholog_one2one	ENSMUSG00000078622	ENSMUSP00000002043	mus_musculus	97.9296	NULL	NULL	75	100.00	1	89775851
ENSG00000108590	ENSP00000225728	homo_sapiens	97.7099	ortholog_one2one	ENSMUSG00000020801	ENSMUSP00000021157	mus_musculus	97.7099	NULL	NULL	100	100.00	1	89774194
ENSG00000108591	ENSP00000225729	homo_sapiens	98.6264	ortholog_one2one	ENSMUSG00000020537	ENSMUSP00000018568	mus_musculus	98.6264	NULL	NULL	100	100.00	1	89770041
ENSG00000108592	ENSP00000396673	homo_sapiens	87.8394	ortholog_one2one	ENSMUSG00000020706	ENSMUSP00000021048	mus_musculus	88.7828	NULL	NULL	100	100.00	1	89769783
ENSG00000108599	ENSP00000225737	homo_sapiens	89.7281	ortholog_one2one	ENSMUSG00000047804	ENSMUSP00000099710	mus_musculus	89.7281	NULL	NULL	25	100.00	1	89757558
ENSG00000108602	ENSP00000225740	homo_sapiens	80.1325	ortholog_one2one	ENSMUSG00000019102	ENSMUSP00000019246	mus_musculus	80.1325	NULL	NULL	50	100.00	1	89759498
ENSG00000108604	ENSP00000392617	homo_sapiens	97.7401	ortholog_one2one	ENSMUSG00000078619	ENSMUSP00000021052	mus_musculus	97.7401	NULL	NULL	100	100.00	1	89765926
ENSG00000108622	ENSP00000464665	homo_sapiens	59.6364	ortholog_one2one	ENSMUSG00000001029	ENSMUSP00000001055	mus_musculus	59.2058	NULL	NULL	100	100.00	1	89769387
ENSG00000108639	ENSP00000225777	homo_sapiens	88.8393	ortholog_one2one	ENSMUSG00000048277	ENSMUSP00000026649	mus_musculus	88.8393	NULL	NULL	100	100.00	1	89770640
ENSG00000108641	ENSP00000261499	homo_sapiens	93.1373	ortholog_one2one	ENSMUSG00000001039	ENSMUSP00000099717	mus_musculus	93.1373	NULL	NULL	100	100.00	1	89759485
ENSG00000108651	ENSP00000261708	homo_sapiens	85.5946	ortholog_one2one	ENSMUSG00000035575	ENSMUSP00000046643	mus_musculus	85.5946	NULL	NULL	75	100.00	1	89756415
ENSG00000108654	ENSP00000225792	homo_sapiens	99.1857	ortholog_one2one	ENSMUSG00000020719	ENSMUSP00000021062	mus_musculus	99.0244	NULL	NULL	100	100.00	1	89760924
ENSG00000108666	ENSP00000464275	homo_sapiens	89.1414	ortholog_one2one	ENSMUSG00000057181	ENSMUSP00000099515	mus_musculus	89.8219	NULL	NULL	100	100.00	1	89767154
ENSG00000108669	ENSP00000389095	homo_sapiens	92.9648	ortholog_one2one	ENSMUSG00000017132	ENSMUSP00000097756	mus_musculus	80.4348	NULL	NULL	100	94.43	1	89772533
ENSG00000108671	ENSP00000261712	homo_sapiens	99.763	ortholog_one2one	ENSMUSG00000017428	ENSMUSP00000017572	mus_musculus	99.763	NULL	NULL	100	100.00	1	89760590
ENSG00000108679	ENSP00000262776	homo_sapiens	67.8633	ortholog_one2one	ENSMUSG00000033880	ENSMUSP00000035579	mus_musculus	68.8042	NULL	NULL	100	100.00	1	89772280
ENSG00000108684	ENSP00000225823	homo_sapiens	97.1581	ortholog_one2one	ENSMUSG00000020704	ENSMUSP00000021045	mus_musculus	97.1581	NULL	NULL	100	100.00	1	89771406
ENSG00000108688	ENSP00000367832	homo_sapiens	61.6162	ortholog_one2one	ENSMUSG00000035373	ENSMUSP00000021011	mus_musculus	62.8866	NULL	NULL	100	100.00	1	89765824
ENSG00000108691	ENSP00000225831	homo_sapiens	52.5253	ortholog_one2one	ENSMUSG00000035385	ENSMUSP00000000193	mus_musculus	35.1351	NULL	NULL	100	100.00	0	89765825
ENSG00000108733	ENSP00000225873	homo_sapiens	89.415	ortholog_one2one	ENSMUSG00000018733	ENSMUSP00000018877	mus_musculus	89.415	NULL	NULL	50	100.00	1	89758468
ENSG00000108759	ENSP00000225899	homo_sapiens	80.1339	ortholog_one2one	ENSMUSG00000046095	ENSMUSP00000103042	mus_musculus	79.2495	NULL	NULL	100	100.00	1	89770272
ENSG00000108771	ENSP00000251642	homo_sapiens	78.6136	ortholog_one2one	ENSMUSG00000017830	ENSMUSP00000017974	mus_musculus	78.6136	NULL	NULL	100	100.00	1	89775250
ENSG00000108773	ENSP00000225916	homo_sapiens	97.2521	ortholog_one2one	ENSMUSG00000020918	ENSMUSP00000099407	mus_musculus	98.0723	NULL	NULL	100	100.00	1	89771005
ENSG00000108774	ENSP00000345689	homo_sapiens	98.6111	ortholog_one2one	ENSMUSG00000019173	ENSMUSP00000019317	mus_musculus	91.0256	NULL	NULL	100	100.00	1	89766063
ENSG00000108784	ENSP00000225927	homo_sapiens	82.2342	ortholog_one2one	ENSMUSG00000001751	ENSMUSP00000001802	mus_musculus	82.6793	NULL	NULL	100	100.00	1	89757554
ENSG00000108786	ENSP00000466799	homo_sapiens	65.5488	ortholog_one2one	ENSMUSG00000019301	ENSMUSP00000019445	mus_musculus	62.5	NULL	NULL	100	93.53	1	89776187
ENSG00000108788	ENSP00000416627	homo_sapiens	98.3607	ortholog_one2one	ENSMUSG00000017801	ENSMUSP00000017945	mus_musculus	80.5369	NULL	NULL	100	98.88	1	89767328
ENSG00000108797	ENSP00000264638	homo_sapiens	93.2081	ortholog_one2one	ENSMUSG00000017167	ENSMUSP00000099398	mus_musculus	93.1408	NULL	NULL	100	99.84	1	89754471
ENSG00000108798	ENSP00000225941	homo_sapiens	84.4262	ortholog_one2one	ENSMUSG00000018381	ENSMUSP00000061893	mus_musculus	84.1962	NULL	NULL	100	100.00	1	89774094
ENSG00000108799	ENSP00000404658	homo_sapiens	97.8581	ortholog_one2one	ENSMUSG00000006920	ENSMUSP00000102906	mus_musculus	97.4667	NULL	NULL	75	100.00	1	89771838
ENSG00000108813	ENSP00000240306	homo_sapiens	75.8333	ortholog_one2one	ENSMUSG00000020871	ENSMUSP00000021241	mus_musculus	75.8333	NULL	NULL	100	100.00	1	89766226
ENSG00000108819	ENSP00000478767	homo_sapiens	95.104	ortholog_one2one	ENSMUSG00000038976	ENSMUSP00000041732	mus_musculus	95.104	NULL	NULL	100	100.00	1	89771977
ENSG00000108821	ENSP00000225964	homo_sapiens	91.735	ortholog_one2one	ENSMUSG00000001506	ENSMUSP00000001547	mus_musculus	92.4295	NULL	NULL	100	100.00	1	89757457
ENSG00000108823	ENSP00000262018	homo_sapiens	88.8889	ortholog_one2one	ENSMUSG00000001508	ENSMUSP00000099451	mus_musculus	88.8889	NULL	NULL	100	100.00	1	89769284
ENSG00000108826	ENSP00000225969	homo_sapiens	82.4324	ortholog_one2one	ENSMUSG00000024414	ENSMUSP00000025278	mus_musculus	82.4324	NULL	NULL	100	100.00	1	89767425
ENSG00000108828	ENSP00000347872	homo_sapiens	89.8219	ortholog_one2one	ENSMUSG00000034993	ENSMUSP00000048350	mus_musculus	86.9458	NULL	NULL	100	100.00	1	89759972
ENSG00000108829	ENSP00000225972	homo_sapiens	95.4397	ortholog_one2one	ENSMUSG00000020869	ENSMUSP00000021239	mus_musculus	95.4397	NULL	NULL	75	100.00	1	89761637
ENSG00000108830	ENSP00000466680	homo_sapiens	98.6784	ortholog_one2one	ENSMUSG00000001313	ENSMUSP00000001347	mus_musculus	98.6784	NULL	NULL	100	100.00	1	89760091
ENSG00000108839	ENSP00000251535	homo_sapiens	85.5204	ortholog_one2one	ENSMUSG00000000320	ENSMUSP00000000329	mus_musculus	85.5204	NULL	NULL	50	100.00	1	89772900
ENSG00000108840	ENSP00000507606	homo_sapiens	93.4046	ortholog_one2one	ENSMUSG00000008855	ENSMUSP00000008999	mus_musculus	93.488	NULL	NULL	100	100.00	1	89762387
ENSG00000108846	ENSP00000285238	homo_sapiens	80.5501	ortholog_one2one	ENSMUSG00000020865	ENSMUSP00000136343	mus_musculus	80.7617	NULL	NULL	100	100.00	1	89759360
ENSG00000108848	ENSP00000425092	homo_sapiens	97.9167	ortholog_one2one	ENSMUSG00000020863	ENSMUSP00000021226	mus_musculus	86.1507	NULL	NULL	100	100.00	1	89773500
ENSG00000108849	ENSP00000225992	homo_sapiens	61.0526	ortholog_one2one	ENSMUSG00000017316	ENSMUSP00000017460	mus_musculus	58	NULL	NULL	100	100.00	1	89775236
ENSG00000108852	ENSP00000269095	homo_sapiens	96.3768	ortholog_one2one	ENSMUSG00000017314	ENSMUSP00000097967	mus_musculus	93.4974	NULL	NULL	100	100.00	1	89754853
ENSG00000108854	ENSP00000262435	homo_sapiens	99.1979	ortholog_one2one	ENSMUSG00000018363	ENSMUSP00000090177	mus_musculus	99.1979	NULL	NULL	50	100.00	1	89758203
ENSG00000108878	ENSP00000226021	homo_sapiens	85.5856	ortholog_one2one	ENSMUSG00000020722	ENSMUSP00000021065	mus_musculus	85.2018	NULL	NULL	100	100.00	1	89769781
ENSG00000108883	ENSP00000392094	homo_sapiens	99.3827	ortholog_one2one	ENSMUSG00000020929	ENSMUSP00000021306	mus_musculus	99.3827	NULL	NULL	100	100.00	1	89757483
ENSG00000108924	ENSP00000226067	homo_sapiens	97.6271	ortholog_one2one	ENSMUSG00000003949	ENSMUSP00000004051	mus_musculus	97.6271	NULL	NULL	100	100.00	1	89755575
ENSG00000108932	ENSP00000462985	homo_sapiens	84.7036	ortholog_one2one	ENSMUSG00000041920	ENSMUSP00000065628	mus_musculus	72.9819	NULL	NULL	100	100.00	1	89774819
ENSG00000108946	ENSP00000464977	homo_sapiens	96.5879	ortholog_one2one	ENSMUSG00000020612	ENSMUSP00000102288	mus_musculus	96.5879	NULL	NULL	100	100.00	1	89757470
ENSG00000108947	ENSP00000226091	homo_sapiens	95.2941	ortholog_one2one	ENSMUSG00000003934	ENSMUSP00000004036	mus_musculus	95.2941	NULL	NULL	100	100.00	1	89761077
ENSG00000108950	ENSP00000468308	homo_sapiens	85.7671	ortholog_one2one	ENSMUSG00000020614	ENSMUSP00000020938	mus_musculus	85.7671	NULL	NULL	100	100.00	1	89765255
ENSG00000108953	ENSP00000264335	homo_sapiens	100	ortholog_one2one	ENSMUSG00000020849	ENSMUSP00000070993	mus_musculus	100	NULL	NULL	50	100.00	1	89759827
ENSG00000108960	ENSP00000262065	homo_sapiens	99.1597	ortholog_one2one	ENSMUSG00000003948	ENSMUSP00000004050	mus_musculus	99.1597	NULL	NULL	100	100.00	1	89767279
ENSG00000108961	ENSP00000226105	homo_sapiens	88.172	ortholog_one2one	ENSMUSG00000032892	ENSMUSP00000038485	mus_musculus	88.6487	NULL	NULL	100	100.00	1	89761858
ENSG00000108963	ENSP00000263083	homo_sapiens	86.3014	ortholog_one2one	ENSMUSG00000078789	ENSMUSP00000042162	mus_musculus	86.3014	NULL	NULL	100	100.00	1	89761301
ENSG00000108984	ENSP00000468348	homo_sapiens	97.9042	ortholog_one2one	ENSMUSG00000020623	ENSMUSP00000020949	mus_musculus	97.9042	NULL	NULL	100	100.00	1	89767464
ENSG00000109016	ENSP00000378887	homo_sapiens	77.2308	ortholog_one2one	ENSMUSG00000042569	ENSMUSP00000044924	mus_musculus	77.709	NULL	NULL	50	100.00	1	89762111
ENSG00000109046	ENSP00000262394	homo_sapiens	92.6366	ortholog_one2one	ENSMUSG00000017677	ENSMUSP00000017821	mus_musculus	92.6366	NULL	NULL	50	100.00	1	89776931
ENSG00000109047	ENSP00000226193	homo_sapiens	88	ortholog_one2one	ENSMUSG00000020907	ENSMUSP00000021290	mus_musculus	87.1287	NULL	NULL	100	100.00	1	89766398
ENSG00000109061	ENSP00000226207	homo_sapiens	96.8025	ortholog_one2one	ENSMUSG00000056328	ENSMUSP00000117569	mus_musculus	96.6529	NULL	NULL	100	99.90	1	89760065
ENSG00000109062	ENSP00000262613	homo_sapiens	86.5922	ortholog_one2one	ENSMUSG00000020733	ENSMUSP00000021077	mus_musculus	87.3239	NULL	NULL	100	100.00	1	89758268
ENSG00000109063	ENSP00000464317	homo_sapiens	98.1959	ortholog_one2one	ENSMUSG00000020908	ENSMUSP00000104329	mus_musculus	98.1959	NULL	NULL	100	100.00	1	89772354
ENSG00000109065	ENSP00000350467	homo_sapiens	81.6425	ortholog_one2one	ENSMUSG00000015542	ENSMUSP00000099329	mus_musculus	70.1245	NULL	NULL	100	100.00	1	89767108
ENSG00000109066	ENSP00000334849	homo_sapiens	89.7177	ortholog_one2one	ENSMUSG00000045980	ENSMUSP00000056805	mus_musculus	89.7177	NULL	NULL	100	100.00	1	89762096
ENSG00000109072	ENSP00000226218	homo_sapiens	74.0586	ortholog_one2one	ENSMUSG00000017344	ENSMUSP00000017488	mus_musculus	74.0586	NULL	NULL	100	99.54	1	89769674
ENSG00000109079	ENSP00000226225	homo_sapiens	97.1519	ortholog_one2one	ENSMUSG00000017615	ENSMUSP00000103912	mus_musculus	97.1519	NULL	NULL	100	100.00	1	89764831
ENSG00000109083	ENSP00000378809	homo_sapiens	98.4848	ortholog_one2one	ENSMUSG00000001105	ENSMUSP00000118015	mus_musculus	98.4848	NULL	NULL	100	100.00	1	89771015
ENSG00000109084	ENSP00000226230	homo_sapiens	82.3864	ortholog_one2one	ENSMUSG00000037278	ENSMUSP00000099532	mus_musculus	82.3864	NULL	NULL	100	100.00	1	89761136
ENSG00000109089	ENSP00000336587	homo_sapiens	93.3333	ortholog_one2one	ENSMUSG00000050910	ENSMUSP00000052096	mus_musculus	93.3333	NULL	NULL	100	100.00	1	89755258
ENSG00000109099	ENSP00000308937	homo_sapiens	86.25	ortholog_one2one	ENSMUSG00000018217	ENSMUSP00000104342	mus_musculus	86.25	NULL	NULL	100	100.00	1	89767859
ENSG00000109101	ENSP00000464645	homo_sapiens	86.4198	ortholog_one2one	ENSMUSG00000002057	ENSMUSP00000103929	mus_musculus	86.4198	NULL	NULL	100	100.00	1	89761000
ENSG00000109103	ENSP00000337040	homo_sapiens	91.6667	ortholog_one2one	ENSMUSG00000002058	ENSMUSP00000103930	mus_musculus	83.9695	NULL	NULL	100	100.00	1	89771592
ENSG00000109107	ENSP00000226253	homo_sapiens	97.5275	ortholog_one2one	ENSMUSG00000017390	ENSMUSP00000017534	mus_musculus	97.7961	NULL	NULL	100	100.00	1	89762186
ENSG00000109111	ENSP00000319104	homo_sapiens	98.0881	ortholog_one2one	ENSMUSG00000002052	ENSMUSP00000002121	mus_musculus	98.0881	NULL	NULL	100	100.00	1	89755645
ENSG00000109113	ENSP00000378666	homo_sapiens	89.1892	ortholog_one2one	ENSMUSG00000002059	ENSMUSP00000123033	mus_musculus	87.1698	NULL	NULL	100	100.00	1	89773554
ENSG00000109118	ENSP00000329933	homo_sapiens	95.6175	ortholog_one2one	ENSMUSG00000037791	ENSMUSP00000044990	mus_musculus	95.7129	NULL	NULL	75	100.00	1	89774307
ENSG00000109270	ENSP00000424183	homo_sapiens	97.5806	ortholog_one2one	ENSMUSG00000091512	ENSMUSP00000130811	mus_musculus	97.5806	NULL	NULL	100	100.00	1	89754982
ENSG00000109320	ENSP00000226574	homo_sapiens	86.1713	ortholog_one2one	ENSMUSG00000028163	ENSMUSP00000029812	mus_musculus	85.9938	NULL	NULL	100	100.00	1	89758193
ENSG00000109323	ENSP00000495247	homo_sapiens	75.6542	ortholog_one2one	ENSMUSG00000028164	ENSMUSP00000029814	mus_musculus	75.6542	NULL	NULL	100	100.00	1	89773503
ENSG00000109332	ENSP00000396901	homo_sapiens	97.9592	ortholog_one2one	ENSMUSG00000078578	ENSMUSP00000143606	mus_musculus	97.2973	NULL	NULL	100	100.00	1	89774260
ENSG00000109381	ENSP00000510098	homo_sapiens	91.9056	ortholog_one2one	ENSMUSG00000037174	ENSMUSP00000141197	mus_musculus	91.9056	NULL	NULL	100	100.00	1	89757475
ENSG00000109390	ENSP00000377770	homo_sapiens	73.6842	ortholog_one2one	ENSMUSG00000037152	ENSMUSP00000038463	mus_musculus	73.6842	NULL	NULL	100	100.00	1	89774176
ENSG00000109424	ENSP00000262999	homo_sapiens	79.1531	ortholog_one2one	ENSMUSG00000031710	ENSMUSP00000034146	mus_musculus	79.1531	NULL	NULL	100	100.00	1	89758399
ENSG00000109436	ENSP00000411197	homo_sapiens	95.8926	ortholog_one2one	ENSMUSG00000031709	ENSMUSP00000091093	mus_musculus	96.0443	NULL	NULL	100	100.00	1	89776379
ENSG00000109445	ENSP00000262990	homo_sapiens	94.375	ortholog_one2one	ENSMUSG00000031711	ENSMUSP00000034147	mus_musculus	95.5696	NULL	NULL	100	100.00	1	89764786
ENSG00000109452	ENSP00000262992	homo_sapiens	86.6883	ortholog_one2one	ENSMUSG00000037940	ENSMUSP00000150541	mus_musculus	85.1222	NULL	NULL	100	100.00	1	89755842
ENSG00000109458	ENSP00000262994	homo_sapiens	90.3458	ortholog_one2one	ENSMUSG00000031714	ENSMUSP00000147784	mus_musculus	86.4828	NULL	NULL	100	100.00	1	89768026
ENSG00000109466	ENSP00000226725	homo_sapiens	97.9764	ortholog_one2one	ENSMUSG00000031605	ENSMUSP00000147262	mus_musculus	96.3516	NULL	NULL	75	99.33	1	89766996
ENSG00000109471	ENSP00000226730	homo_sapiens	62.7451	ortholog_one2one	ENSMUSG00000027720	ENSMUSP00000029275	mus_musculus	56.8047	NULL	NULL	100	100.00	1	89769225
ENSG00000109472	ENSP00000386104	homo_sapiens	96.6387	ortholog_one2one	ENSMUSG00000037852	ENSMUSP00000048555	mus_musculus	96.6387	NULL	NULL	50	100.00	1	89759920
ENSG00000109475	ENSP00000378162	homo_sapiens	99.1453	ortholog_one2one	ENSMUSG00000062006	ENSMUSP00000086614	mus_musculus	99.1453	NULL	NULL	100	100.00	1	89768738
ENSG00000109511	ENSP00000352248	homo_sapiens	88.8889	ortholog_one2one	ENSMUSG00000031635	ENSMUSP00000034052	mus_musculus	88.8889	NULL	NULL	100	100.00	1	89754139
ENSG00000109534	ENSP00000226796	homo_sapiens	93.5484	ortholog_one2one	ENSMUSG00000028010	ENSMUSP00000029643	mus_musculus	87.8788	NULL	NULL	100	100.00	1	89774138
ENSG00000109572	ENSP00000424603	homo_sapiens	97.555	ortholog_one2one	ENSMUSG00000004319	ENSMUSP00000004430	mus_musculus	92.1478	NULL	NULL	100	100.00	1	89756584
ENSG00000109576	ENSP00000336808	homo_sapiens	70.1176	ortholog_one2one	ENSMUSG00000057228	ENSMUSP00000148060	mus_musculus	68.9815	NULL	NULL	100	100.00	1	89766807
ENSG00000109586	ENSP00000265000	homo_sapiens	95.1294	ortholog_one2one	ENSMUSG00000031608	ENSMUSP00000034021	mus_musculus	95.1294	NULL	NULL	100	100.00	1	89754598
ENSG00000109654	ENSP00000339659	homo_sapiens	97.7951	ortholog_one2one	ENSMUSG00000027993	ENSMUSP00000049902	mus_musculus	97.9221	NULL	NULL	100	100.00	1	89755737
ENSG00000109670	ENSP00000281708	homo_sapiens	96.4639	ortholog_one2one	ENSMUSG00000028086	ENSMUSP00000103306	mus_musculus	96.0563	NULL	NULL	100	100.00	1	89766269
ENSG00000109674	ENSP00000264596	homo_sapiens	73.8843	ortholog_one2one	ENSMUSG00000039396	ENSMUSP00000041909	mus_musculus	73.7624	NULL	NULL	100	100.00	1	89772854
ENSG00000109686	ENSP00000488951	homo_sapiens	78.51	ortholog_one2one	ENSMUSG00000028082	ENSMUSP00000158699	mus_musculus	77.1831	NULL	NULL	100	100.00	1	89769340
ENSG00000109738	ENSP00000264428	homo_sapiens	96.5795	ortholog_one2one	ENSMUSG00000028020	ENSMUSP00000029654	mus_musculus	96.7742	NULL	NULL	100	100.00	1	89754096
ENSG00000109756	ENSP00000510694	homo_sapiens	94.3373	ortholog_one2one	ENSMUSG00000062232	ENSMUSP00000141542	mus_musculus	95.2555	NULL	NULL	75	100.00	1	89754620
ENSG00000109762	ENSP00000498676	homo_sapiens	81.8725	ortholog_one2one	ENSMUSG00000038291	ENSMUSP00000106007	mus_musculus	83.3671	NULL	NULL	100	100.00	1	89775165
ENSG00000109771	ENSP00000426203	homo_sapiens	85.5908	ortholog_one2one	ENSMUSG00000031637	ENSMUSP00000067177	mus_musculus	80.9264	NULL	NULL	100	100.00	1	89768568
ENSG00000109775	ENSP00000264689	homo_sapiens	83.3689	ortholog_one2one	ENSMUSG00000031634	ENSMUSP00000034051	mus_musculus	84.8156	NULL	NULL	100	100.00	1	89758346
ENSG00000109794	ENSP00000516649	homo_sapiens	63.601	ortholog_one2one	ENSMUSG00000070044	ENSMUSP00000091245	mus_musculus	62.3888	NULL	NULL	100	100.00	1	89773854
ENSG00000109832	ENSP00000263576	homo_sapiens	93.1677	ortholog_one2one	ENSMUSG00000032101	ENSMUSP00000034612	mus_musculus	92.9752	NULL	NULL	100	100.00	1	89755952
ENSG00000109846	ENSP00000499082	homo_sapiens	97.7143	ortholog_one2one	ENSMUSG00000032060	ENSMUSP00000149803	mus_musculus	97.7143	NULL	NULL	100	100.00	1	89767311
ENSG00000109861	ENSP00000227266	homo_sapiens	77.5378	ortholog_one2one	ENSMUSG00000030560	ENSMUSP00000032779	mus_musculus	77.7056	NULL	NULL	100	100.00	1	89755192
ENSG00000109881	ENSP00000330240	homo_sapiens	68.3646	ortholog_one2one	ENSMUSG00000027160	ENSMUSP00000028580	mus_musculus	69.4823	NULL	NULL	100	100.00	1	89760256
ENSG00000109906	ENSP00000338157	homo_sapiens	96.7311	ortholog_one2one	ENSMUSG00000066687	ENSMUSP00000091374	mus_musculus	96.7311	NULL	NULL	100	100.00	1	89769403
ENSG00000109911	ENSP00000492152	homo_sapiens	77.5943	ortholog_one2one	ENSMUSG00000027167	ENSMUSP00000116575	mus_musculus	77.9621	NULL	NULL	100	100.00	1	89769484
ENSG00000109917	ENSP00000227322	homo_sapiens	90.4139	ortholog_one2one	ENSMUSG00000032078	ENSMUSP00000117725	mus_musculus	90.4139	NULL	NULL	100	100.00	1	89774949
ENSG00000109919	ENSP00000303222	homo_sapiens	93.7294	ortholog_one2one	ENSMUSG00000027282	ENSMUSP00000118566	mus_musculus	91.0256	NULL	NULL	100	100.00	1	89757501
ENSG00000109920	ENSP00000263773	homo_sapiens	86.529	ortholog_one2one	ENSMUSG00000008200	ENSMUSP00000013759	mus_musculus	81.7085	NULL	NULL	100	100.00	1	89776026
ENSG00000109927	ENSP00000376543	homo_sapiens	95.8701	ortholog_one2one	ENSMUSG00000037705	ENSMUSP00000040262	mus_musculus	95.8701	NULL	NULL	100	100.00	1	89776422
ENSG00000109929	ENSP00000264027	homo_sapiens	83.612	ortholog_one2one	ENSMUSG00000032018	ENSMUSP00000057354	mus_musculus	83.612	NULL	NULL	100	100.00	1	89770721
ENSG00000109943	ENSP00000227348	homo_sapiens	71.5013	ortholog_one2one	ENSMUSG00000032021	ENSMUSP00000137837	mus_musculus	71.5013	NULL	NULL	100	100.00	1	89769813
ENSG00000109944	ENSP00000227349	homo_sapiens	66.581	ortholog_one2one	ENSMUSG00000032023	ENSMUSP00000034521	mus_musculus	67.2727	NULL	NULL	100	100.00	1	89762536
ENSG00000109956	ENSP00000307875	homo_sapiens	98.503	ortholog_one2one	ENSMUSG00000045994	ENSMUSP00000124067	mus_musculus	94.8127	NULL	NULL	50	100.00	1	89761801
