human_ensembl_id,pct_identity,seq_divergence,ensembl_gene_id,mean_expression_divergence
ENSG00000128789,87.8788,12.121200000000002,ENSG00000128789,0.0483094655243396
ENSG00000127472,77.8192,22.180800000000005,ENSG00000127472,0.12410519003755217
ENSG00000204272,92.6471,7.352900000000005,ENSG00000204272,0.04781196489991145
ENSG00000066654,83.92755,16.072450000000003,ENSG00000066654,0.05666147274006585
ENSG00000178568,97.3242,2.6757999999999953,ENSG00000178568,0.07753243662063558
ENSG00000099822,93.1712,6.828800000000001,ENSG00000099822,0.0038383278279977965
ENSG00000126561,96.28235000000001,3.717649999999992,ENSG00000126561,0.03809359377724595
ENSG00000173757,96.63069999999999,3.3693000000000097,ENSG00000173757,0.0853140206938382
ENSG00000166888,85.9888,14.011200000000002,ENSG00000166888,0.047736221056921206
ENSG00000112379,93.0299,6.970100000000002,ENSG00000112379,0.046979879336858585
ENSG00000164117,95.9248,4.075199999999995,ENSG00000164117,0.010184104517737247
ENSG00000110711,94.5455,5.454499999999996,ENSG00000110711,0.03416316058083804
ENSG00000129221,80.83715000000001,19.16284999999999,ENSG00000129221,0.0010377522711188386
ENSG00000113946,92.3404,7.6595999999999975,ENSG00000113946,0.0024249037718590705
ENSG00000130396,93.27510000000001,6.724899999999991,ENSG00000130396,0.08656429304757196
ENSG00000123838,47.01935,52.98065,ENSG00000123838,0.04573529334489635
ENSG00000188032,80.1127,19.887299999999996,ENSG00000188032,0.000786665895181032
ENSG00000075891,99.2386,0.7613999999999947,ENSG00000075891,0.00035658007709084885
ENSG00000140368,87.8461,12.153899999999993,ENSG00000140368,0.03854132885679083
ENSG00000085741,97.4576,2.5424000000000007,ENSG00000085741,0.0244895867771354
ENSG00000277972,73.59045,26.409549999999996,ENSG00000277972,0.05946457003221861
ENSG00000146587,79.2986,20.701400000000007,ENSG00000146587,0.004254180339204119
ENSG00000164631,80.9885,19.011499999999998,ENSG00000164631,0.00847904252520152
ENSG00000112033,92.39515,7.604849999999999,ENSG00000112033,0.07980356471003976
ENSG00000111843,84.07735,15.922650000000004,ENSG00000111843,0.09658073230248054
ENSG00000084734,87.981,12.019000000000005,ENSG00000084734,0.01584903668004441
ENSG00000168061,70.866,29.134,ENSG00000168061,0.011669421368830488
ENSG00000125285,99.6377,0.36230000000000473,ENSG00000125285,0.014825390376223546
ENSG00000157353,85.37325000000001,14.626749999999987,ENSG00000157353,0.00671970498968604
ENSG00000144115,83.14385,16.85615,ENSG00000144115,0.012263254479213613
ENSG00000166949,100.0,0.0,ENSG00000166949,0.09615892010039553
ENSG00000175387,96.788,3.2120000000000033,ENSG00000175387,0.04934279694660688
ENSG00000166897,95.8007,4.199299999999994,ENSG00000166897,0.000316275989806375
ENSG00000139865,60.6502,39.3498,ENSG00000139865,0.036194512860560746
ENSG00000087460,62.94055,37.05945,ENSG00000087460,0.13010593267474332
ENSG00000177542,95.6656,4.334400000000002,ENSG00000177542,0.02007686798808969
ENSG00000175970,90.4382,9.561800000000005,ENSG00000175970,0.009825643670161373
ENSG00000109103,91.6667,8.333299999999994,ENSG00000109103,0.03649134183220352
ENSG00000177679,89.47095,10.529049999999998,ENSG00000177679,0.002529059985076698
ENSG00000143546,57.170500000000004,42.829499999999996,ENSG00000143546,0.39427989492888493
ENSG00000286075,98.5294,1.4706000000000046,ENSG00000286075,0.008764704570495975
ENSG00000256537,85.93065,14.06935,ENSG00000256537,0.03442529820231643
ENSG00000167272,88.58315,11.416849999999997,ENSG00000167272,0.03538658858046143
ENSG00000156282,81.6964,18.303600000000003,ENSG00000156282,5.05889064947777e-05
ENSG00000142599,94.3028,5.697199999999995,ENSG00000142599,0.12672553093756353
ENSG00000111676,93.44985,6.550150000000002,ENSG00000111676,0.032011355287288316
ENSG00000186532,71.99074999999999,28.00925000000001,ENSG00000186532,0.011990260456628519
ENSG00000180730,92.5424,7.457599999999999,ENSG00000180730,0.003998906661982963
ENSG00000174780,96.2742,3.7258000000000067,ENSG00000174780,0.06434381666029983
ENSG00000104983,85.4351,14.564899999999994,ENSG00000104983,0.006562066206564077
ENSG00000179119,80.6149,19.385099999999994,ENSG00000179119,0.04024822637599508
ENSG00000184564,89.23265,10.767349999999993,ENSG00000184564,0.0074427099993097726
ENSG00000142156,89.9174,10.0826,ENSG00000142156,0.1179920508208372
ENSG00000176148,84.6758,15.324200000000005,ENSG00000176148,0.014015567908129975
ENSG00000179041,90.6849,9.315100000000001,ENSG00000179041,0.033333250421075204
ENSG00000064933,74.8562,25.1438,ENSG00000064933,0.02467316957155487
ENSG00000104979,81.9203,18.079700000000003,ENSG00000104979,0.0906926865889703
ENSG00000115363,85.72874999999999,14.271250000000009,ENSG00000115363,0.00968583729585533
ENSG00000142694,89.97045,10.02955,ENSG00000142694,0.032452031532093896
ENSG00000121903,76.607,23.393,ENSG00000121903,0.0034536735053172576
ENSG00000130997,71.37415,28.62585,ENSG00000130997,0.0012228607784836184
ENSG00000169239,89.2744,10.7256,ENSG00000169239,0.031603424582206524
ENSG00000146469,79.1796,20.820400000000006,ENSG00000146469,0.002014548316003447
ENSG00000141433,82.62174999999999,17.37825000000001,ENSG00000141433,0.0008043062491658206
ENSG00000118702,57.8524,42.1476,ENSG00000118702,0.0001829118156702713
ENSG00000148356,87.7248,12.275199999999998,ENSG00000148356,0.013246706029977098
ENSG00000204237,51.822500000000005,48.177499999999995,ENSG00000204237,0.019168354287396744
ENSG00000104497,84.0116,15.988399999999999,ENSG00000104497,0.012697383740780952
ENSG00000131584,93.94125,6.058750000000003,ENSG00000131584,0.014971205709347804
ENSG00000117154,94.11775,5.882249999999999,ENSG00000117154,0.02315483972311831
ENSG00000147799,89.33914999999999,10.66085000000001,ENSG00000147799,0.012377790522426171
ENSG00000182993,54.472449999999995,45.527550000000005,ENSG00000182993,0.005551823293644062
ENSG00000160688,82.00735,17.992649999999998,ENSG00000160688,0.016101307888203038
ENSG00000250799,80.13255000000001,19.86744999999999,ENSG00000250799,0.010784002181862963
ENSG00000171608,94.50045,5.499549999999999,ENSG00000171608,0.06523335116596063
ENSG00000158615,68.23570000000001,31.76429999999999,ENSG00000158615,0.07890087598791885
ENSG00000087074,45.23655,54.76345,ENSG00000087074,0.1567232612085359
ENSG00000130731,86.2745,13.725499999999997,ENSG00000130731,0.037841947829100414
ENSG00000173612,80.04325,19.95675,ENSG00000173612,0.0002463351380643207
ENSG00000162706,94.9628,5.037199999999999,ENSG00000162706,0.018134125404957385
ENSG00000196090,97.5161,2.4839000000000055,ENSG00000196090,0.016009106472436925
ENSG00000151413,88.0878,11.912199999999999,ENSG00000151413,0.03548060667927125
ENSG00000103274,89.0625,10.9375,ENSG00000103274,0.02154472853508374
ENSG00000095906,83.15465,16.845349999999996,ENSG00000095906,0.023025633358281537
ENSG00000037757,85.9079,14.092100000000002,ENSG00000037757,0.011854726540028051
ENSG00000117971,82.9816,17.0184,ENSG00000117971,0.006631121809478647
ENSG00000212657,71.2618,28.738200000000006,ENSG00000212657,0.0002176426990463726
ENSG00000182732,97.7551,2.2449000000000012,ENSG00000182732,0.04333416241699242
ENSG00000154723,80.5556,19.4444,ENSG00000154723,0.08394364016125719
ENSG00000166136,81.1828,18.8172,ENSG00000166136,0.0721418457437745
ENSG00000120156,92.92394999999999,7.076050000000009,ENSG00000120156,0.03899578819388967
ENSG00000186118,66.84055000000001,33.15944999999999,ENSG00000186118,0.0004740041909795409
ENSG00000165953,61.42695,38.57305,ENSG00000165953,0.0032746008184358147
ENSG00000146038,83.28084999999999,16.719150000000013,ENSG00000146038,0.1028274221977547
ENSG00000147955,90.1345,9.865499999999997,ENSG00000147955,0.03295237057720744
ENSG00000165525,89.90934999999999,10.09065000000001,ENSG00000165525,0.03900750263763563
ENSG00000110435,85.0299,14.970100000000002,ENSG00000110435,0.01597607196097902
ENSG00000103485,82.88685000000001,17.11314999999999,ENSG00000103485,0.02806572888604814
ENSG00000170289,64.38225,35.61775,ENSG00000170289,0.0007597827502233547
ENSG00000070729,71.64295,28.35705,ENSG00000070729,0.0040087606751026865
ENSG00000107140,92.7375,7.262500000000003,ENSG00000107140,0.01456561058738396
ENSG00000077044,93.92005,6.079949999999997,ENSG00000077044,0.12353137390873355
ENSG00000100284,89.4309,10.569100000000006,ENSG00000100284,0.07273650820033883
ENSG00000141469,84.0915,15.908500000000004,ENSG00000141469,0.045995901184968505
ENSG00000132874,39.3525,60.6475,ENSG00000132874,0.003371811732644776
ENSG00000205937,100.0,0.0,ENSG00000205937,0.046569323507383235
ENSG00000163683,89.899,10.100999999999999,ENSG00000163683,0.0995335731546456
ENSG00000160310,84.3214,15.678600000000003,ENSG00000160310,0.05167956914819432
ENSG00000138433,78.2222,21.7778,ENSG00000138433,0.041323020320438185
ENSG00000134146,87.6404,12.3596,ENSG00000134146,0.06049794494229422
ENSG00000111737,100.0,0.0,ENSG00000111737,0.020568687201561114
ENSG00000087258,98.0226,1.977400000000003,ENSG00000087258,0.02816683623682192
ENSG00000180251,83.3856,16.614400000000003,ENSG00000180251,0.03693724572161652
ENSG00000153201,85.0719,14.9281,ENSG00000153201,0.062350782710907285
ENSG00000136861,69.25815,30.74185,ENSG00000136861,0.027682753550524894
ENSG00000178104,80.50115,19.498850000000004,ENSG00000178104,0.06779780009334331
ENSG00000183155,93.4959,6.504099999999994,ENSG00000183155,0.020120624318656553
ENSG00000204614,62.73394999999999,37.26605000000001,ENSG00000204614,0.00831969467915025
ENSG00000171017,90.38345,9.616550000000004,ENSG00000171017,0.004436666935535799
ENSG00000162594,67.88055,32.11945,ENSG00000162594,0.0037631043717405097
ENSG00000100697,93.0695,6.930499999999995,ENSG00000100697,0.08813789893606017
ENSG00000179021,81.60045,18.399550000000005,ENSG00000179021,0.02243549891716018
ENSG00000161973,86.3924,13.607600000000005,ENSG00000161973,0.00713744333414006
ENSG00000186710,54.723749999999995,45.276250000000005,ENSG00000186710,0.0039747384405541845
ENSG00000165972,61.717,38.283,ENSG00000165972,0.0025954340805355515
ENSG00000163885,63.3989,36.6011,ENSG00000163885,0.0018105467724588613
ENSG00000120451,81.64955,18.350449999999995,ENSG00000120451,0.017319937907050637
ENSG00000109762,80.13495,19.865049999999997,ENSG00000109762,0.07390184875452346
ENSG00000071189,97.1787,2.8212999999999937,ENSG00000071189,0.05468041588329146
ENSG00000135317,95.61055,4.3894499999999965,ENSG00000135317,0.023471977636126982
ENSG00000225973,64.9123,35.0877,ENSG00000225973,0.018587636186938112
ENSG00000162959,99.3266,0.6734000000000009,ENSG00000162959,0.013607005748892658
ENSG00000130675,89.69065,10.309349999999995,ENSG00000130675,0.03848651812314682
ENSG00000131203,61.483000000000004,38.516999999999996,ENSG00000131203,0.037759177345666195
ENSG00000118496,87.9947,12.005300000000005,ENSG00000118496,0.015033359137493646
ENSG00000163833,84.8485,15.151499999999999,ENSG00000163833,0.0005513889075682849
ENSG00000119041,93.6656,6.334400000000002,ENSG00000119041,0.01777830702501687
ENSG00000187135,89.4737,10.526300000000006,ENSG00000187135,0.0008010676979661189
ENSG00000144355,98.8235,1.1765000000000043,ENSG00000144355,0.00029114804064208754
ENSG00000111885,90.5201,9.4799,ENSG00000111885,0.1665381089804483
ENSG00000110887,80.63655,19.36345,ENSG00000110887,0.0024234657915451277
ENSG00000203797,80.3519,19.6481,ENSG00000203797,0.004708020295626139
ENSG00000180176,87.4373,12.562700000000007,ENSG00000180176,0.001772317884384602
ENSG00000171759,92.3758,7.624200000000002,ENSG00000171759,0.05855948103328743
ENSG00000129167,89.7878,10.212199999999996,ENSG00000129167,0.008444315052144763
ENSG00000139287,93.66095,6.33905,ENSG00000139287,0.0007316978996112587
ENSG00000156574,79.3232,20.6768,ENSG00000156574,0.0007249568442368716
ENSG00000147166,92.68465,7.315349999999995,ENSG00000147166,0.0012332307228419578
ENSG00000100271,96.9267,3.0733000000000033,ENSG00000100271,0.015056336524580357
ENSG00000158578,90.1192,9.880799999999994,ENSG00000158578,0.033299141567642306
ENSG00000177697,93.6759,6.324100000000001,ENSG00000177697,0.08573862499125197
ENSG00000103356,85.086,14.914000000000001,ENSG00000103356,0.0069723214417800085
ENSG00000139767,84.66005,15.339950000000002,ENSG00000139767,0.0009265244023433226
ENSG00000243649,82.38375,17.616249999999994,ENSG00000243649,0.025613485653798312
ENSG00000125354,95.4767,4.523300000000006,ENSG00000125354,0.08879243078173905
ENSG00000233198,67.3077,32.6923,ENSG00000233198,0.00023900703157146008
ENSG00000070985,84.37445,15.625550000000004,ENSG00000070985,0.005428772207813977
ENSG00000095787,95.12765,4.872349999999997,ENSG00000095787,0.07654939523196917
ENSG00000108953,100.0,0.0,ENSG00000108953,0.09259799621583616
ENSG00000170027,100.0,0.0,ENSG00000170027,0.08438169455853417
ENSG00000128245,99.187,0.8130000000000024,ENSG00000128245,0.09208170168381079
ENSG00000157796,89.6012,10.398799999999994,ENSG00000157796,0.01760163726930868
ENSG00000047457,81.83019999999999,18.16980000000001,ENSG00000047457,0.07597422563137403
ENSG00000122711,62.7907,37.2093,ENSG00000122711,0.14670480803949826
ENSG00000132740,77.6435,22.356499999999997,ENSG00000132740,0.0059716038261982424
ENSG00000261341,89.2857,10.714299999999994,ENSG00000261341,0.0020839849689187552
ENSG00000106483,92.6877,7.312299999999993,ENSG00000106483,0.027356814859193078
ENSG00000171060,68.58420000000001,31.41579999999999,ENSG00000171060,0.00018044080221956538
ENSG00000196118,72.59105,27.408950000000004,ENSG00000196118,0.006039430305601618
ENSG00000101194,81.3263,18.673699999999997,ENSG00000101194,0.031962483142389336
ENSG00000205442,67.0856,32.9144,ENSG00000205442,0.005275807475797091
ENSG00000159527,72.67994999999999,27.32005000000001,ENSG00000159527,0.0012451706480583718
ENSG00000060656,95.00465,4.995350000000002,ENSG00000060656,0.01122019489601142
ENSG00000116983,99.4764,0.5236000000000018,ENSG00000116983,0.0025261959204301394
ENSG00000114529,68.04634999999999,31.95365000000001,ENSG00000114529,0.06259686004790299
ENSG00000147789,69.43844999999999,30.56155000000001,ENSG00000147789,0.010929421162569996
ENSG00000186951,92.3077,7.692300000000003,ENSG00000186951,0.0391421450928283
ENSG00000100030,98.88655,1.1134500000000003,ENSG00000100030,0.11311239375841661
ENSG00000092098,86.71725,13.282749999999993,ENSG00000092098,0.005089836968293761
ENSG00000189143,37.143699999999995,62.856300000000005,ENSG00000189143,0.12998564572359048
ENSG00000149548,54.171549999999996,45.828450000000004,ENSG00000149548,0.00987119010226112
ENSG00000084092,75.1987,24.801299999999998,ENSG00000084092,0.019179918585897193
ENSG00000257138,65.66325,34.336749999999995,ENSG00000257138,1.478486588188413e-05
ENSG00000127364,66.7793,33.220699999999994,ENSG00000127364,0.002845604240690204
ENSG00000221855,68.29284999999999,31.707150000000013,ENSG00000221855,0.0001321845197372333
ENSG00000185899,56.652249999999995,43.347750000000005,ENSG00000185899,0.0002751437204092906
ENSG00000128519,52.213,47.787,ENSG00000128519,3.0677278151387364e-05
ENSG00000169777,48.17255,51.82745,ENSG00000169777,0.00011547374780198671
ENSG00000221937,65.4231,34.576899999999995,ENSG00000221937,0.00011985668607117604
ENSG00000236398,52.7077,47.2923,ENSG00000236398,8.203817946956093e-05
ENSG00000221988,93.3775,6.622500000000002,ENSG00000221988,0.012691107636432676
ENSG00000165733,86.51605,13.483949999999993,ENSG00000165733,0.01773925527302315
ENSG00000167721,85.87434999999999,14.125650000000007,ENSG00000167721,0.027961227956319813
ENSG00000104043,86.33705,13.662949999999995,ENSG00000104043,0.2242760146305487
ENSG00000101331,89.87125,10.128749999999997,ENSG00000101331,0.010455627883809219
ENSG00000136280,92.54,7.459999999999994,ENSG00000136280,0.038481467477096055
ENSG00000118855,87.6212,12.378799999999998,ENSG00000118855,0.1261826773066856
ENSG00000081237,67.02745,32.97255,ENSG00000081237,0.21838016898440987
ENSG00000033178,88.54315,11.456850000000003,ENSG00000033178,0.03873162359729982
ENSG00000269556,99.7143,0.2857000000000056,ENSG00000269556,0.007162874292075348
ENSG00000136099,94.2056,5.794399999999996,ENSG00000136099,0.00026556939215914425
ENSG00000138002,95.8834,4.116600000000005,ENSG00000138002,0.020490619198783613
ENSG00000187535,81.6815,18.3185,ENSG00000187535,0.020769686230553055
ENSG00000253276,76.48740000000001,23.512599999999992,ENSG00000253276,0.03852487289020733
ENSG00000177352,72.7705,27.2295,ENSG00000177352,0.011815856205890068
ENSG00000108001,95.5796,4.420400000000001,ENSG00000108001,0.03485829296602167
ENSG00000221818,99.4783,0.5216999999999956,ENSG00000221818,0.08119920965020627
ENSG00000088881,95.25455,4.745450000000005,ENSG00000088881,0.01089456179279528
ENSG00000164330,99.91555,0.08445000000000391,ENSG00000164330,0.17130652079571337
ENSG00000169744,97.5871,2.4128999999999934,ENSG00000169744,0.11480323853522609
ENSG00000198728,95.36545000000001,4.63454999999999,ENSG00000198728,0.020226346597057354
ENSG00000140015,98.0769,1.9231000000000051,ENSG00000140015,0.0017956261745003077
ENSG00000213886,69.73065,30.269350000000003,ENSG00000213886,0.0050052847322433714
ENSG00000243279,91.0112,8.988799999999998,ENSG00000243279,0.01492795405087509
ENSG00000144746,90.4255,9.5745,ENSG00000144746,0.09036629473771884
ENSG00000163554,80.51310000000001,19.48689999999999,ENSG00000163554,0.005757505978291033
ENSG00000262814,85.7191,14.280900000000003,ENSG00000262814,0.04355166111879327
ENSG00000198554,83.31305,16.686949999999996,ENSG00000198554,0.018396447515852715
ENSG00000164951,93.3831,6.616900000000001,ENSG00000164951,0.01216447259889377
ENSG00000079689,84.7826,15.217399999999998,ENSG00000079689,0.014250292464162229
ENSG00000172137,98.524,1.475999999999999,ENSG00000172137,0.0027427939305650966
ENSG00000104327,98.4674,1.5326000000000022,ENSG00000104327,0.0008646580915012374
ENSG00000110958,98.75,1.25,ENSG00000110958,0.08445417370490078
ENSG00000064666,95.44380000000001,4.55619999999999,ENSG00000064666,0.08331426641152408
ENSG00000100938,95.1149,4.885099999999994,ENSG00000100938,0.01986646734160329
ENSG00000007944,96.1798,3.8202,ENSG00000007944,0.06414013147483028
ENSG00000180900,86.80799999999999,13.192000000000007,ENSG00000180900,0.006776493733930907
ENSG00000137269,93.1298,6.870199999999997,ENSG00000137269,0.034759769788769455
ENSG00000156466,87.7889,12.211100000000002,ENSG00000156466,0.0019513169788463447
ENSG00000024422,96.6851,3.3148999999999944,ENSG00000024422,0.045689300761386074
ENSG00000103494,83.631,16.369,ENSG00000103494,0.0074799494304840725
ENSG00000092200,63.90885,36.09115,ENSG00000092200,0.008543117174547423
ENSG00000178645,77.4194,22.580600000000004,ENSG00000178645,0.0003713195556993999
ENSG00000179387,87.0307,12.969300000000004,ENSG00000179387,0.012867167790339624
ENSG00000197380,86.21885,13.781149999999997,ENSG00000197380,0.015398101676353797
ENSG00000165617,79.8096,20.190399999999997,ENSG00000165617,0.010448238831393588
ENSG00000164488,55.918099999999995,44.081900000000005,ENSG00000164488,0.006798723981288692
ENSG00000105976,89.27555000000001,10.72444999999999,ENSG00000105976,0.04402049781004741
ENSG00000100036,83.59505,16.40495,ENSG00000100036,0.018670660469754446
ENSG00000066044,98.4663,1.533699999999996,ENSG00000066044,0.030718440100549565
ENSG00000130943,61.801249999999996,38.198750000000004,ENSG00000130943,0.0006864380707737769
ENSG00000111711,98.5507,1.4492999999999938,ENSG00000111711,0.02526930705900941
ENSG00000174567,86.03895,13.96105,ENSG00000174567,0.02942408521275497
ENSG00000257108,75.09264999999999,24.907350000000008,ENSG00000257108,0.0023264796477110183
ENSG00000141579,70.84145,29.158550000000005,ENSG00000141579,0.02619230704284383
ENSG00000161992,67.2504,32.7496,ENSG00000161992,8.402072273686977e-05
ENSG00000187688,81.0549,18.945099999999996,ENSG00000187688,0.03839695020769204
ENSG00000164946,77.75800000000001,22.24199999999999,ENSG00000164946,0.06391470385925016
ENSG00000020633,89.98435,10.015649999999994,ENSG00000020633,0.113401414239569
ENSG00000198967,87.5399,12.460099999999997,ENSG00000198967,0.0005013606273059365
ENSG00000144452,89.5568,10.443200000000004,ENSG00000144452,0.01217574390832999
ENSG00000034971,80.70009999999999,19.299900000000008,ENSG00000034971,0.0757187230976218
ENSG00000129673,83.4971,16.502899999999997,ENSG00000129673,0.000957659298420964
ENSG00000198498,74.19030000000001,25.809699999999992,ENSG00000198498,0.03088277746247339
ENSG00000139537,79.843,20.156999999999996,ENSG00000139537,0.01665491976210172
ENSG00000157856,75.29034999999999,24.70965000000001,ENSG00000157856,0.0016399100214251796
ENSG00000143147,91.45415,8.545850000000002,ENSG00000143147,0.009490575686077534
ENSG00000186350,97.95760000000001,2.0423999999999864,ENSG00000186350,0.0897416045241441
ENSG00000144810,93.414,6.5859999999999985,ENSG00000144810,0.11546055176789541
ENSG00000178795,59.06525,40.93475,ENSG00000178795,0.002108880744271521
ENSG00000109079,97.1519,2.8481000000000023,ENSG00000109079,0.04415192331840444
ENSG00000110906,97.9355,2.0644999999999953,ENSG00000110906,0.06193855443579995
ENSG00000174943,94.2249,5.775099999999995,ENSG00000174943,0.00707196458018731
ENSG00000187607,81.34645,18.653549999999996,ENSG00000187607,0.011114376061299383
ENSG00000143294,93.279,6.721000000000004,ENSG00000143294,0.015604133491116251
ENSG00000170734,80.32735,19.672650000000004,ENSG00000170734,0.014583215020093422
ENSG00000152818,87.5419,12.458100000000002,ENSG00000152818,0.16553524821967952
ENSG00000102385,95.0888,4.911199999999994,ENSG00000102385,0.0014326096112547812
ENSG00000140961,81.6755,18.3245,ENSG00000140961,0.04619295162904664
ENSG00000164823,92.26575,7.734250000000003,ENSG00000164823,0.02036775804886341
ENSG00000137098,59.07215,40.92785,ENSG00000137098,0.0016773647197023329
ENSG00000164853,87.6532,12.346800000000002,ENSG00000164853,9.824386246861154e-05
ENSG00000114166,92.5351,7.4649,ENSG00000114166,0.05804249551516456
ENSG00000144455,85.52340000000001,14.47659999999999,ENSG00000144455,0.08771567172013887
ENSG00000071626,98.40115,1.5988499999999988,ENSG00000071626,0.03798507135506952
ENSG00000125319,65.2258,34.77419999999999,ENSG00000125319,0.0033868803352119317
ENSG00000174871,100.0,0.0,ENSG00000174871,0.0009773283278145114
ENSG00000143786,100.0,0.0,ENSG00000143786,0.015633969271629113
ENSG00000100528,100.0,0.0,ENSG00000100528,0.038378341351893996
ENSG00000143771,95.6835,4.316500000000005,ENSG00000143771,0.07252881603485159
ENSG00000127125,87.4598,12.540199999999999,ENSG00000127125,0.03909050699945497
ENSG00000119522,86.0596,13.940399999999997,ENSG00000119522,0.1452475751927961
ENSG00000122877,89.43275,10.567250000000001,ENSG00000122877,0.02891291247508747
ENSG00000170348,92.6941,7.305899999999994,ENSG00000170348,0.10325592180735499
ENSG00000134138,99.5807,0.4193000000000069,ENSG00000134138,0.1122927359248619
ENSG00000188636,92.1225,7.877499999999998,ENSG00000188636,0.00823253599793237
ENSG00000136824,91.87665,8.123350000000002,ENSG00000136824,0.03236596978930418
ENSG00000172915,97.10585,2.8941499999999962,ENSG00000172915,0.060147502789104315
ENSG00000119737,87.963,12.037000000000006,ENSG00000119737,0.0013795192490273576
ENSG00000123307,88.65375,11.346249999999998,ENSG00000123307,0.00018941847232929333
ENSG00000136518,98.8345,1.1654999999999944,ENSG00000136518,0.024808048755282783
ENSG00000250305,73.70035,26.29965,ENSG00000250305,0.02066637773575366
ENSG00000188959,62.3183,37.6817,ENSG00000188959,0.020182241465033612
ENSG00000156345,94.2197,5.780299999999997,ENSG00000156345,0.006815027602765324
ENSG00000145700,54.88615,45.11385,ENSG00000145700,0.0022703235327124166
ENSG00000182521,68.40525,31.594750000000005,ENSG00000182521,0.0006554751378084399
ENSG00000108342,72.82239999999999,27.177600000000012,ENSG00000108342,0.03451592068421469
ENSG00000104432,64.96625,35.03375,ENSG00000104432,0.018380227373840895
ENSG00000004776,88.20215,11.797849999999997,ENSG00000004776,0.05023335076095533
ENSG00000185753,86.07220000000001,13.92779999999999,ENSG00000185753,0.023549273812550318
ENSG00000166450,88.62180000000001,11.378199999999993,ENSG00000166450,0.006595922288019684
ENSG00000163659,92.6941,7.305899999999994,ENSG00000163659,0.12706951066137587
ENSG00000104267,81.1538,18.846199999999996,ENSG00000104267,0.16021207228388226
ENSG00000085265,73.1507,26.8493,ENSG00000085265,0.19384067316705375
ENSG00000050748,98.9376,1.0623999999999967,ENSG00000050748,0.01767161922423127
ENSG00000123096,80.0154,19.9846,ENSG00000123096,0.06201717653857382
ENSG00000163092,64.89685,35.10315,ENSG00000163092,0.014903425063979773
ENSG00000168334,70.136,29.864000000000004,ENSG00000168334,0.01095617139881532
ENSG00000135205,75.99324999999999,24.00675000000001,ENSG00000135205,0.02427140194492381
ENSG00000120051,86.6476,13.352400000000003,ENSG00000120051,0.0025536595419792998
ENSG00000171097,81.56075000000001,18.439249999999987,ENSG00000171097,0.002243666773293051
ENSG00000151418,83.8983,16.101699999999994,ENSG00000151418,0.0004906338673265488
ENSG00000168228,75.70734999999999,24.29265000000001,ENSG00000168228,0.0067651078716331236
ENSG00000074266,100.0,0.0,ENSG00000074266,0.015220455877484544
ENSG00000152104,91.66675000000001,8.333249999999992,ENSG00000152104,0.060213327715005885
ENSG00000104714,50.322599999999994,49.677400000000006,ENSG00000104714,0.05784807936592239
ENSG00000172336,95.0,5.0,ENSG00000172336,0.02004459249240792
ENSG00000114767,92.6316,7.368399999999994,ENSG00000114767,0.021921440616394543
ENSG00000234906,60.6308,39.3692,ENSG00000234906,0.03863057775464699
ENSG00000171208,92.64135,7.358649999999997,ENSG00000171208,0.02454500125170435
ENSG00000111906,87.85470000000001,12.145299999999992,ENSG00000111906,0.031270338003227156
ENSG00000123552,77.5661,22.433899999999994,ENSG00000123552,0.021257410435791633
ENSG00000102882,96.96985000000001,3.030149999999992,ENSG00000102882,0.046701367506917064
ENSG00000100246,99.0476,0.9523999999999972,ENSG00000100246,0.012809161878459827
ENSG00000100219,85.14439999999999,14.85560000000001,ENSG00000100219,0.22662317103932464
ENSG00000120215,69.29655,30.703450000000004,ENSG00000120215,0.0026875740780040822
ENSG00000109452,90.43785,9.562150000000003,ENSG00000109452,0.1509328431188784
ENSG00000108946,96.8504,3.1496000000000066,ENSG00000108946,0.05682150453128123
ENSG00000187608,62.5861,37.4139,ENSG00000187608,0.08975996321319098
ENSG00000130876,92.31174999999999,7.688250000000011,ENSG00000130876,0.001265739391404805
ENSG00000213965,64.7933,35.2067,ENSG00000213965,0.03801198050191365
ENSG00000102967,87.5949,12.405100000000004,ENSG00000102967,0.0122740158689122
ENSG00000159197,84.5528,15.447199999999995,ENSG00000159197,0.022525562709552447
ENSG00000180509,75.969,24.031000000000006,ENSG00000180509,0.07400651311010158
ENSG00000153823,96.3134,3.6865999999999985,ENSG00000153823,0.17156612915939604
ENSG00000153157,51.8913,48.1087,ENSG00000153157,0.004878586039210887
ENSG00000196074,63.438599999999994,36.561400000000006,ENSG00000196074,0.012450497220258216
ENSG00000010818,87.44964999999999,12.550350000000009,ENSG00000010818,0.16743661463303564
ENSG00000169905,66.739,33.260999999999996,ENSG00000169905,0.03399116394785134
ENSG00000143337,69.54525000000001,30.45474999999999,ENSG00000143337,0.02867056756846996
ENSG00000163104,92.62389999999999,7.376100000000008,ENSG00000163104,0.02777899259019764
ENSG00000129744,76.68785,23.312150000000003,ENSG00000129744,0.00036533042895457236
ENSG00000167311,77.06935,22.93065,ENSG00000167311,0.0016373224250994232
ENSG00000156219,51.72325,48.27675,ENSG00000156219,0.0721999174552775
ENSG00000111339,60.617850000000004,39.382149999999996,ENSG00000111339,0.03520472626501709
ENSG00000144681,82.9815,17.018500000000003,ENSG00000144681,0.011958738176307389
ENSG00000141750,93.77414999999999,6.225850000000008,ENSG00000141750,0.028073438289256635
ENSG00000185482,93.9255,6.0745000000000005,ENSG00000185482,0.016366871286133882
