human_ensembl_id,pct_identity,seq_divergence,ensembl_gene_id_x,mean_expression_divergence,ensembl_gene_id_y,gene_name,is_ribosomal,is_histone,is_hsp,is_any_confound
ENSG00000010818,87.44964999999999,12.550350000000009,ENSG00000010818,0.1674366146330356,ENSG00000010818,HIVEP2,False,False,False,False
ENSG00000169905,66.739,33.260999999999996,ENSG00000169905,0.0339911639478513,ENSG00000169905,TOR1AIP2,False,False,False,False
ENSG00000143337,69.54525000000001,30.45474999999999,ENSG00000143337,0.0286705675684699,ENSG00000143337,TOR1AIP1,False,False,False,False
ENSG00000163104,92.6239,7.376100000000008,ENSG00000163104,0.0277789925901976,ENSG00000163104,SMARCAD1,False,False,False,False
ENSG00000129744,76.68785,23.312150000000003,ENSG00000129744,0.0003653304289545,ENSG00000129744,ART1,False,False,False,False
ENSG00000167311,77.06935,22.93065,ENSG00000167311,0.0016373224250994,ENSG00000167311,ART5,False,False,False,False
ENSG00000156219,51.72325,48.27675,ENSG00000156219,0.0721999174552775,ENSG00000156219,ART3,False,False,False,False
ENSG00000111339,60.61785,39.38215,ENSG00000111339,0.035204726265017,ENSG00000111339,ART4,False,False,False,False
ENSG00000144681,82.9815,17.018500000000003,ENSG00000144681,0.0119587381763073,ENSG00000144681,STAC,False,False,False,False
ENSG00000141750,93.77415,6.225850000000008,ENSG00000141750,0.0280734382892566,ENSG00000141750,STAC2,False,False,False,False
ENSG00000185482,93.9255,6.0745000000000005,ENSG00000185482,0.0163668712861338,ENSG00000185482,STAC3,False,False,False,False
ENSG00000128590,93.93305,6.066950000000006,ENSG00000128590,0.0860885283969704,ENSG00000128590,DNAJB9,False,False,False,False
ENSG00000163467,63.45485,36.54515,ENSG00000163467,0.0024780207903292,ENSG00000163467,TSACC,False,False,False,False
ENSG00000176153,93.6842,6.315799999999996,ENSG00000176153,0.1075468063883439,ENSG00000176153,GPX2,False,False,False,False
ENSG00000039537,75.1606,24.8394,ENSG00000039537,0.0468113693494273,ENSG00000039537,C6,False,False,False,False
ENSG00000187266,81.77345,18.226550000000003,ENSG00000187266,0.0095150955663261,ENSG00000187266,EPOR,False,False,False,False
ENSG00000101198,83.1731,16.826899999999995,ENSG00000101198,0.0114411658842866,ENSG00000101198,NKAIN4,False,False,False,False
ENSG00000170310,92.7966,7.203400000000002,ENSG00000170310,0.063664552029958,ENSG00000170310,STX8,False,False,False,False
ENSG00000288611,84.6273,15.372699999999996,ENSG00000288611,0.0003724177853632,ENSG00000288611,NPBWR1,False,False,False,False
ENSG00000197496,77.8104,22.1896,ENSG00000197496,0.0190704804726437,ENSG00000197496,SLC2A10,False,False,False,False
ENSG00000112541,82.9862,17.013800000000003,ENSG00000112541,0.0730562334220765,ENSG00000112541,PDE10A,False,False,False,False
ENSG00000163632,63.71545,36.28455,ENSG00000163632,0.0008202402688648,ENSG00000163632,C3orf49,False,False,False,False
ENSG00000146755,87.9514,12.048599999999992,ENSG00000146755,0.0054189407605882,ENSG00000146755,TRIM50,False,False,False,False
ENSG00000178233,93.7019,6.298100000000005,ENSG00000178233,0.0003029953016077,ENSG00000178233,TMEM151B,False,False,False,False
ENSG00000179292,97.4359,2.5640999999999963,ENSG00000179292,0.0012744805462348,ENSG00000179292,TMEM151A,False,False,False,False
ENSG00000165359,88.4985,11.501499999999991,ENSG00000165359,0.0284674071946302,ENSG00000165359,INTS6L,False,False,False,False
ENSG00000102786,96.1587,3.8412999999999897,ENSG00000102786,0.0977670712622102,ENSG00000102786,INTS6,False,False,False,False
ENSG00000196683,94.5455,5.454499999999996,ENSG00000196683,0.1724262295192478,ENSG00000196683,TOMM7,False,False,False,False
ENSG00000108591,98.6264,1.3735999999999962,ENSG00000108591,0.013181085144855,ENSG00000108591,DRG2,False,False,False,False
ENSG00000185721,99.7275,0.2724999999999937,ENSG00000185721,0.0248721811439629,ENSG00000185721,DRG1,False,False,False,False
ENSG00000198937,79.3814,20.6186,ENSG00000198937,0.045673273412522,ENSG00000198937,CCDC167,False,False,False,False
ENSG00000177943,70.4383,29.5617,ENSG00000177943,0.0032506414455454,ENSG00000177943,MAMDC4,False,False,False,False
ENSG00000106591,71.46719999999999,28.53280000000001,ENSG00000106591,0.0387615349590811,ENSG00000106591,MRPL32,True,False,False,True
ENSG00000145780,99.5138,0.4861999999999966,ENSG00000145780,0.0434225362021896,ENSG00000145780,FEM1C,False,False,False,False
ENSG00000121039,98.827,1.1730000000000018,ENSG00000121039,0.0347642962813391,ENSG00000121039,RDH10,False,False,False,False
ENSG00000133878,96.6825,3.3174999999999955,ENSG00000133878,0.010586022336672,ENSG00000133878,DUSP26,False,False,False,False
ENSG00000166123,93.0144,6.985600000000005,ENSG00000166123,0.0394639264450254,ENSG00000166123,GPT2,False,False,False,False
ENSG00000136710,78.8889,21.111099999999993,ENSG00000136710,0.035681350292962,ENSG00000136710,VMA22,False,False,False,False
ENSG00000183035,39.75445,60.24555,ENSG00000183035,0.0002594385968692,ENSG00000183035,CYLC1,False,False,False,False
ENSG00000155833,35.23745,64.76255,ENSG00000155833,0.0005112853151755,ENSG00000155833,CYLC2,False,False,False,False
ENSG00000166261,79.13345,20.866550000000004,ENSG00000166261,0.0033829434600636,ENSG00000166261,ZNF202,False,False,False,False
ENSG00000074416,82.81405000000001,17.18594999999999,ENSG00000074416,0.1263118490119506,ENSG00000074416,MGLL,False,False,False,False
ENSG00000198755,100.0,0.0,ENSG00000198755,0.2944226291681955,ENSG00000198755,RPL10A,True,False,False,True
ENSG00000115234,98.5106,1.4894000000000034,ENSG00000115234,0.0483809924800071,ENSG00000115234,SNX17,False,False,False,False
ENSG00000174226,75.54044999999999,24.459550000000007,ENSG00000174226,0.0273431481643563,ENSG00000174226,SNX31,False,False,False,False
ENSG00000143376,98.70405,1.2959500000000048,ENSG00000143376,0.0564951837534869,ENSG00000143376,SNX27,False,False,False,False
ENSG00000078814,96.1875,3.8125,ENSG00000078814,0.002542342914825,ENSG00000078814,MYH7B,False,False,False,False
ENSG00000137770,97.31485,2.685149999999993,ENSG00000137770,0.0336093209103537,ENSG00000137770,CTDSPL2,False,False,False,False
ENSG00000105197,91.7847,8.2153,ENSG00000105197,0.0187314145080468,ENSG00000105197,TIMM50,False,False,False,False
ENSG00000175826,99.5902,0.4098000000000041,ENSG00000175826,0.0514341429923401,ENSG00000175826,CTDNEP1,False,False,False,False
ENSG00000116783,90.9527,9.047300000000009,ENSG00000116783,0.0002515088308682,ENSG00000116783,TNNI3K,False,False,False,False
ENSG00000170835,71.04005000000001,28.959949999999992,ENSG00000170835,0.3216493793426195,ENSG00000170835,CEL,False,False,False,False
ENSG00000143167,63.6364,36.3636,ENSG00000143167,0.054336224975279,ENSG00000143167,GPA33,False,False,False,False
ENSG00000125966,93.1542,6.845799999999997,ENSG00000125966,0.0126717547550569,ENSG00000125966,MMP24,False,False,False,False
ENSG00000163820,76.79050000000001,23.20949999999999,ENSG00000163820,0.0235045086544674,ENSG00000163820,FYCO1,False,False,False,False
ENSG00000188282,62.2606,37.7394,ENSG00000188282,0.0044888163736036,ENSG00000188282,RUFY4,False,False,False,False
ENSG00000125246,85.84145000000001,14.158549999999993,ENSG00000125246,0.0264950234421203,ENSG00000125246,CLYBL,False,False,False,False
ENSG00000273238,84.3392,15.660799999999997,ENSG00000273238,0.0002104575976066,ENSG00000273238,TMEM271,False,False,False,False
ENSG00000232125,55.77165,44.22835,ENSG00000232125,0.0325534441574033,ENSG00000232125,DYTN,False,False,False,False
ENSG00000162688,91.906,8.093999999999994,ENSG00000162688,0.0286235218150106,ENSG00000162688,AGL,False,False,False,False
ENSG00000012963,86.8235,13.176500000000004,ENSG00000012963,0.0099990715698573,ENSG00000012963,UBR7,False,False,False,False
ENSG00000163012,67.87989999999999,32.12010000000001,ENSG00000163012,0.0004756177355314,ENSG00000163012,ZSWIM2,False,False,False,False
ENSG00000121210,77.26975,22.73025,ENSG00000121210,0.1306026030998812,ENSG00000121210,TMEM131L,False,False,False,False
ENSG00000075568,89.73429999999999,10.26570000000001,ENSG00000075568,0.0804142260418143,ENSG00000075568,TMEM131,False,False,False,False
ENSG00000102010,88.8923,11.107699999999994,ENSG00000102010,0.0352390099386306,ENSG00000102010,BMX,False,False,False,False
ENSG00000079435,73.74325,26.256749999999997,ENSG00000079435,0.0190658230112738,ENSG00000079435,LIPE,False,False,False,False
ENSG00000082516,82.23205,17.76795,ENSG00000082516,0.0116876664454492,ENSG00000082516,GEMIN5,False,False,False,False
ENSG00000100150,94.55365,5.446349999999995,ENSG00000100150,0.0080505724738985,ENSG00000100150,DEPDC5,False,False,False,False
ENSG00000173442,65.21605,34.783950000000004,ENSG00000173442,0.0735169477931257,ENSG00000173442,EHBP1L1,False,False,False,False
ENSG00000187735,96.6777,3.3222999999999985,ENSG00000187735,0.0733541341144152,ENSG00000187735,TCEA1,False,False,False,False
ENSG00000125734,80.7996,19.2004,ENSG00000125734,0.0289697378871375,ENSG00000125734,GPR108,False,False,False,False
ENSG00000143157,91.11865,8.881349999999998,ENSG00000143157,0.0162269409661658,ENSG00000143157,POGK,False,False,False,False
ENSG00000165458,95.8251,4.174899999999994,ENSG00000165458,0.0224546000060886,ENSG00000165458,INPPL1,False,False,False,False
ENSG00000163950,88.08080000000001,11.91919999999999,ENSG00000163950,0.0265813732078438,ENSG00000163950,SLBP,False,False,False,False
ENSG00000135525,79.22425,20.77575,ENSG00000135525,0.0734549899487374,ENSG00000135525,MAP7,False,False,False,False
ENSG00000116871,86.95245,13.04755,ENSG00000116871,0.0437163785792296,ENSG00000116871,MAP7D1,False,False,False,False
ENSG00000184368,70.1434,29.8566,ENSG00000184368,0.0221557153259716,ENSG00000184368,MAP7D2,False,False,False,False
ENSG00000129680,25.1142,74.8858,ENSG00000129680,0.0315631625949819,ENSG00000129680,MAP7D3,False,False,False,False
ENSG00000183354,77.94409999999999,22.05590000000001,ENSG00000183354,0.041753244200727,ENSG00000183354,BRD10,False,False,False,False
ENSG00000138600,79.5788,20.4212,ENSG00000138600,0.0570582932283707,ENSG00000138600,SPPL2A,False,False,False,False
ENSG00000158636,92.72975,7.270250000000004,ENSG00000158636,0.0209644406321573,ENSG00000158636,EMSY,False,False,False,False
ENSG00000050327,65.5775,34.4225,ENSG00000050327,0.0279383937028767,ENSG00000050327,ARHGEF5,False,False,False,False
ENSG00000142632,84.788,15.212000000000003,ENSG00000142632,0.0096265879862075,ENSG00000142632,ARHGEF19,False,False,False,False
ENSG00000198844,84.7356,15.264399999999997,ENSG00000198844,0.023666291456423,ENSG00000198844,ARHGEF15,False,False,False,False
ENSG00000066248,84.749,15.251000000000005,ENSG00000066248,0.0189206336754381,ENSG00000066248,NGEF,False,False,False,False
ENSG00000130762,81.43525,18.564750000000004,ENSG00000130762,0.0185933770200116,ENSG00000130762,ARHGEF16,False,False,False,False
ENSG00000114790,86.6668,13.333200000000003,ENSG00000114790,0.0264943995936978,ENSG00000114790,ARHGEF26,False,False,False,False
ENSG00000177519,97.2477,2.7523000000000053,ENSG00000177519,0.0054900226620041,ENSG00000177519,RPRM,False,False,False,False
ENSG00000179673,91.15385,8.846149999999994,ENSG00000179673,0.0011934381522891,ENSG00000179673,RPRML,False,False,False,False
ENSG00000110448,64.1052,35.894800000000004,ENSG00000110448,0.0408885160028971,ENSG00000110448,CD5,False,False,False,False
ENSG00000135913,90.6027,9.3973,ENSG00000135913,0.0549527799198554,ENSG00000135913,USP37,False,False,False,False
ENSG00000056050,89.3064,10.693600000000004,ENSG00000056050,0.0189005227866249,ENSG00000056050,HPF1,False,False,False,False
ENSG00000134001,99.0476,0.9523999999999972,ENSG00000134001,0.0485006125721066,ENSG00000134001,EIF2S1,False,False,False,False
ENSG00000155959,97.20165,2.7983499999999992,ENSG00000155959,0.0254796498829615,ENSG00000155959,VBP1,False,False,False,False
ENSG00000128578,95.4742,4.525800000000004,ENSG00000128578,0.004584016703401,ENSG00000128578,STRIP2,False,False,False,False
ENSG00000143093,97.9689,2.031099999999995,ENSG00000143093,0.00557109227294,ENSG00000143093,STRIP1,False,False,False,False
ENSG00000166352,61.65625,38.34375,ENSG00000166352,0.0238573624509419,ENSG00000166352,IFTAP,False,False,False,False
ENSG00000100253,89.8246,10.175399999999996,ENSG00000100253,0.001723322446433,ENSG00000100253,MIOX,False,False,False,False
ENSG00000114405,68.23635,31.76365,ENSG00000114405,0.0137198803565668,ENSG00000114405,CEP15,False,False,False,False
ENSG00000145391,95.3552,4.644800000000004,ENSG00000145391,0.0392152307335864,ENSG00000145391,SETD7,False,False,False,False
ENSG00000255587,61.72085,38.27915,ENSG00000255587,0.0269201701320233,ENSG00000255587,RAB44,False,False,False,False
ENSG00000106460,95.8109,4.189099999999996,ENSG00000106460,0.022330694467994,ENSG00000106460,TMEM106B,False,False,False,False
ENSG00000134809,100.0,0.0,ENSG00000134809,0.0437952568794397,ENSG00000134809,TIMM10,False,False,False,False
ENSG00000071242,95.6344,4.365600000000001,ENSG00000071242,0.090666603374201,ENSG00000071242,RPS6KA2,True,False,False,True
ENSG00000197901,85.48125,14.518749999999995,ENSG00000197901,0.0004663966414967,ENSG00000197901,SLC22A6,False,False,False,False
ENSG00000134285,90.5473,9.452699999999991,ENSG00000134285,0.2008903564455917,ENSG00000134285,FKBP11,False,False,False,False
ENSG00000170276,97.2527,2.7472999999999956,ENSG00000170276,0.0406875353934671,ENSG00000170276,HSPB2,False,False,True,True
ENSG00000127603,82.6842,17.315799999999996,ENSG00000127603,0.1126336748913355,ENSG00000127603,MACF1,False,False,False,False
ENSG00000122565,100.0,0.0,ENSG00000122565,0.0706067614523876,ENSG00000122565,CBX3,False,False,False,False
ENSG00000125656,86.346,13.653999999999996,ENSG00000125656,0.0327930334594349,ENSG00000125656,CLPP,False,False,False,False
ENSG00000173988,50.536550000000005,49.463449999999995,ENSG00000173988,0.0085822222998629,ENSG00000173988,LRRC63,False,False,False,False
ENSG00000132671,88.7465,11.253500000000004,ENSG00000132671,0.0001883424366436,ENSG00000132671,SSTR4,False,False,False,False
ENSG00000242028,96.8992,3.1007999999999925,ENSG00000242028,0.0148336551725742,ENSG00000242028,HYPK,False,False,False,False
ENSG00000213186,82.6303,17.369699999999995,ENSG00000213186,0.018956586899366,ENSG00000213186,TRIM59,False,False,False,False
ENSG00000135698,87.22825,12.771749999999995,ENSG00000135698,0.0286896918870837,ENSG00000135698,MPHOSPH6,False,False,False,False
ENSG00000174885,69.05165,30.948350000000005,ENSG00000174885,0.0165491015709275,ENSG00000174885,NLRP6,False,False,False,False
ENSG00000101448,61.42405,38.57595,ENSG00000101448,0.0001325561568652,ENSG00000101448,EPPIN,False,False,False,False
ENSG00000036530,94.8,5.200000000000003,ENSG00000036530,0.0046300337313104,ENSG00000036530,CYP46A1,False,False,False,False
ENSG00000179023,69.29079999999999,30.70920000000001,ENSG00000179023,0.0049870252844979,ENSG00000179023,KLHDC7A,False,False,False,False
ENSG00000140943,95.8175,4.1825000000000045,ENSG00000140943,0.0351824123086898,ENSG00000140943,MBTPS1,False,False,False,False
ENSG00000084112,82.92775,17.072249999999997,ENSG00000084112,0.0759295065242486,ENSG00000084112,SSH1,False,False,False,False
ENSG00000103264,89.1848,10.815200000000004,ENSG00000103264,0.0225575752484826,ENSG00000103264,FBXO31,False,False,False,False
ENSG00000108963,86.3014,13.6986,ENSG00000108963,0.011478476672465,ENSG00000108963,DPH1,False,False,False,False
ENSG00000132768,83.6401,16.359899999999996,ENSG00000132768,0.0071989247213848,ENSG00000132768,DPH2,False,False,False,False
ENSG00000162139,65.23005,34.769949999999994,ENSG00000162139,0.0147333171371707,ENSG00000162139,NEU3,False,False,False,False
ENSG00000115488,68.7748,31.2252,ENSG00000115488,0.0033321294672052,ENSG00000115488,NEU2,False,False,False,False
ENSG00000204099,70.27475,29.725250000000003,ENSG00000204099,0.0095163491123895,ENSG00000204099,NEU4,False,False,False,False
ENSG00000204386,82.2859,17.714100000000002,ENSG00000204386,0.0579864929356651,ENSG00000204386,NEU1,False,False,False,False
ENSG00000105514,94.5205,5.479500000000002,ENSG00000105514,0.066150078203404,ENSG00000105514,RAB3D,False,False,False,False
ENSG00000177853,68.42305,31.576949999999997,ENSG00000177853,0.0524015788590138,ENSG00000177853,ZNF518A,False,False,False,False
ENSG00000106683,95.2087,4.791300000000007,ENSG00000106683,0.0186318069577175,ENSG00000106683,LIMK1,False,False,False,False
ENSG00000182450,78.66725,21.332750000000004,ENSG00000182450,0.0001946744908577,ENSG00000182450,KCNK4,False,False,False,False
ENSG00000011422,61.94255,38.05745,ENSG00000011422,0.1980232038280683,ENSG00000011422,PLAUR,False,False,False,False
ENSG00000124466,72.5382,27.461799999999997,ENSG00000124466,0.0654717039869464,ENSG00000124466,LYPD3,False,False,False,False
ENSG00000159871,69.82925,30.17075,ENSG00000159871,0.0031689775388787,ENSG00000159871,LYPD5,False,False,False,False
ENSG00000131462,98.8913,1.108699999999999,ENSG00000131462,0.0138686823846888,ENSG00000131462,TUBG1,False,False,False,False
ENSG00000166228,99.0385,0.9615000000000008,ENSG00000166228,0.0542454306039027,ENSG00000166228,PCBD1,False,False,False,False
ENSG00000132570,78.3047,21.695300000000003,ENSG00000132570,0.0389351689825537,ENSG00000132570,PCBD2,False,False,False,False
ENSG00000136870,92.07795,7.922049999999999,ENSG00000136870,0.0102761958774995,ENSG00000136870,ZNF189,False,False,False,False
ENSG00000173947,58.59405,41.40595,ENSG00000173947,0.0086247820240071,ENSG00000173947,CIMAP3,False,False,False,False
ENSG00000171587,98.3851,1.6149000000000058,ENSG00000171587,0.0145743763852529,ENSG00000171587,DSCAM,False,False,False,False
ENSG00000185559,85.41725,14.582750000000004,ENSG00000185559,0.0311734703685864,ENSG00000185559,DLK1,False,False,False,False
ENSG00000187800,84.0176,15.982399999999998,ENSG00000187800,0.0183586236294079,ENSG00000187800,PEAR1,False,False,False,False
ENSG00000148218,89.0909,10.909099999999995,ENSG00000148218,0.0295577995208402,ENSG00000148218,ALAD,False,False,False,False
ENSG00000105173,78.9736,21.026399999999995,ENSG00000105173,0.007192605764562,ENSG00000105173,CCNE1,False,False,False,False
ENSG00000123473,74.36070000000001,25.63929999999999,ENSG00000123473,0.0221833282059449,ENSG00000123473,STIL,False,False,False,False
ENSG00000161647,90.9402,9.059799999999996,ENSG00000161647,0.0138463597032565,ENSG00000161647,MPP3,False,False,False,False
ENSG00000089050,91.3979,8.602099999999993,ENSG00000089050,0.0066291744922941,ENSG00000089050,RBBP9,False,False,False,False
ENSG00000174038,46.2516,53.7484,ENSG00000174038,0.0003567813982963,ENSG00000174038,SPATA31G1,False,False,False,False
ENSG00000114923,95.73035,4.269649999999999,ENSG00000114923,0.0153599236915233,ENSG00000114923,SLC4A3,False,False,False,False
ENSG00000236027,64.2857,35.714299999999994,ENSG00000236027,5.675664071725106e-05,ENSG00000236027,PATE3,False,False,False,False
ENSG00000127452,93.2515,6.748500000000007,ENSG00000127452,0.0171862964251562,ENSG00000127452,FBXL12,False,False,False,False
ENSG00000182149,95.0578,4.9422,ENSG00000182149,0.0312506128898126,ENSG00000182149,IST1,False,False,False,False
ENSG00000144674,70.99395,29.00605,ENSG00000144674,0.0846728782886487,ENSG00000144674,GOLGA4,False,False,False,False
ENSG00000138688,95.8282,4.17179999999999,ENSG00000138688,0.0679486068731709,ENSG00000138688,BLTP1,False,False,False,False
ENSG00000156886,70.77885,29.22114999999999,ENSG00000156886,0.0062780043640744,ENSG00000156886,ITGAD,False,False,False,False
ENSG00000204138,80.37,19.629999999999995,ENSG00000204138,0.0715843626931965,ENSG00000204138,PHACTR4,False,False,False,False
ENSG00000100445,84.6416,15.358400000000003,ENSG00000100445,0.0195921196563793,ENSG00000100445,SDR39U1,False,False,False,False
ENSG00000180772,91.7355,8.264499999999998,ENSG00000180772,0.0002193583395917,ENSG00000180772,AGTR2,False,False,False,False
ENSG00000134817,91.4149,8.585100000000011,ENSG00000134817,0.0117811845482121,ENSG00000134817,APLNR,False,False,False,False
ENSG00000154165,76.3889,23.611099999999993,ENSG00000154165,0.0084086251976834,ENSG00000154165,GPR15,False,False,False,False
ENSG00000170128,75.1056,24.894400000000005,ENSG00000170128,0.0009087318290675,ENSG00000170128,GPR25,False,False,False,False
ENSG00000184719,71.345,28.655,ENSG00000184719,0.032110824462696,ENSG00000184719,RNLS,False,False,False,False
ENSG00000211891,45.717299999999994,54.282700000000006,ENSG00000211891,0.0026536571821378,ENSG00000211891,IGHE,False,False,False,False
ENSG00000067445,59.60525,40.39475,ENSG00000067445,0.0200318948408089,ENSG00000067445,TRO,False,False,False,False
ENSG00000142025,81.1411,18.85890000000001,ENSG00000142025,0.0004955484903446,ENSG00000142025,DMRTC2,False,False,False,False
ENSG00000162390,89.0572,10.942800000000004,ENSG00000162390,0.0506547945948283,ENSG00000162390,ACOT11,False,False,False,False
ENSG00000142623,76.9812,23.0188,ENSG00000142623,0.0026856797071311,ENSG00000142623,PADI1,False,False,False,False
ENSG00000142619,87.1988,12.801199999999994,ENSG00000142619,0.0414967782560174,ENSG00000142619,PADI3,False,False,False,False
ENSG00000159339,73.13810000000001,26.86189999999999,ENSG00000159339,0.1110000920334925,ENSG00000159339,PADI4,False,False,False,False
ENSG00000276747,67.01089999999999,32.98910000000001,ENSG00000276747,0.0003547744182876,ENSG00000276747,PADI6,False,False,False,False
ENSG00000117115,92.67895,7.321050000000014,ENSG00000117115,0.0596559210908868,ENSG00000117115,PADI2,False,False,False,False
ENSG00000184995,56.08975,43.91025,ENSG00000184995,0.0005799253020826,ENSG00000184995,IFNE,False,False,False,False
ENSG00000171855,48.78945,51.21055,ENSG00000171855,0.0002174773569269,ENSG00000171855,IFNB1,False,False,False,False
ENSG00000147896,34.49615,65.50385,ENSG00000147896,0.0001829532083246,ENSG00000147896,IFNK,False,False,False,False
ENSG00000159884,56.41135,43.58865,ENSG00000159884,0.0778779012382469,ENSG00000159884,CCDC107,False,False,False,False
ENSG00000184743,94.6396,5.3603999999999985,ENSG00000184743,0.0406755898452557,ENSG00000184743,ATL3,False,False,False,False
ENSG00000111181,87.785,12.215000000000003,ENSG00000111181,0.0082638931274316,ENSG00000111181,SLC6A12,False,False,False,False
ENSG00000167658,99.0676,0.9324000000000012,ENSG00000167658,0.1959895183008372,ENSG00000167658,EEF2,False,False,False,False
ENSG00000104760,81.78999999999999,18.210000000000008,ENSG00000104760,0.0870020257503938,ENSG00000104760,FGL1,False,False,False,False
ENSG00000159640,83.1173,16.8827,ENSG00000159640,0.0366663822867325,ENSG00000159640,ACE,False,False,False,False
ENSG00000143669,85.47739999999999,14.522600000000011,ENSG00000143669,0.1651739628731469,ENSG00000143669,LYST,False,False,False,False
ENSG00000185272,73.72380000000001,26.27619999999999,ENSG00000185272,0.0059050819485221,ENSG00000185272,RBM11,False,False,False,False
ENSG00000076053,83.45985,16.540149999999997,ENSG00000076053,0.0180379030597265,ENSG00000076053,RBM7,False,False,False,False
ENSG00000173578,70.24885,29.751149999999996,ENSG00000173578,0.0165609440036118,ENSG00000173578,XCR1,False,False,False,False
ENSG00000168329,82.65180000000001,17.34819999999999,ENSG00000168329,0.0416349084412786,ENSG00000168329,CX3CR1,False,False,False,False
ENSG00000144648,72.18295,27.817049999999995,ENSG00000144648,0.0068066979388055,ENSG00000144648,ACKR2,False,False,False,False
ENSG00000166167,98.6777,1.3222999999999985,ENSG00000166167,0.0260327556895416,ENSG00000166167,BTRC,False,False,False,False
ENSG00000140474,94.0678,5.932199999999995,ENSG00000140474,0.0202457837530202,ENSG00000140474,ULK3,False,False,False,False
ENSG00000134884,98.53075,1.4692500000000024,ENSG00000134884,0.0952683813628602,ENSG00000134884,ARGLU1,False,False,False,False
ENSG00000136848,97.3928,2.607200000000006,ENSG00000136848,0.0313379382198723,ENSG00000136848,DAB2IP,False,False,False,False
ENSG00000111669,95.9839,4.0160999999999945,ENSG00000111669,0.1184825145677953,ENSG00000111669,TPI1,False,False,False,False
ENSG00000164465,66.04015,33.95985,ENSG00000164465,0.0154077106966207,ENSG00000164465,DCBLD1,False,False,False,False
ENSG00000103313,41.043949999999995,58.956050000000005,ENSG00000103313,0.037253334294377,ENSG00000103313,MEFV,False,False,False,False
ENSG00000151322,93.86615,6.133849999999995,ENSG00000151322,0.0441956213290443,ENSG00000151322,NPAS3,False,False,False,False
ENSG00000182010,72.7135,27.286500000000004,ENSG00000182010,0.0244034569024423,ENSG00000182010,RTKN2,False,False,False,False
ENSG00000184887,90.8079,9.192099999999996,ENSG00000184887,0.0123188776834751,ENSG00000184887,BTBD6,False,False,False,False
ENSG00000119946,94.6372,5.362799999999993,ENSG00000119946,0.0024346654825494,ENSG00000119946,CNNM1,False,False,False,False
ENSG00000006327,81.3953,18.60469999999999,ENSG00000006327,0.1475733941112052,ENSG00000006327,TNFRSF12A,False,False,False,False
ENSG00000198952,93.2612,6.738799999999998,ENSG00000198952,0.0150086810651325,ENSG00000198952,SMG5,False,False,False,False
ENSG00000204370,82.3899,17.610100000000003,ENSG00000204370,0.0565515146479386,ENSG00000204370,SDHD,False,False,False,False
ENSG00000213563,85.7161,14.283900000000004,ENSG00000213563,0.0131830698498024,ENSG00000213563,C8orf82,False,False,False,False
ENSG00000167644,56.4383,43.5617,ENSG00000167644,0.128774624142131,ENSG00000167644,C19orf33,False,False,False,False
ENSG00000143545,91.8524,8.147599999999997,ENSG00000143545,0.0627833340173726,ENSG00000143545,RAB13,False,False,False,False
ENSG00000127152,93.9287,6.071300000000008,ENSG00000127152,0.1390814310441395,ENSG00000127152,BCL11B,False,False,False,False
ENSG00000184557,96.8889,3.1110999999999933,ENSG00000184557,0.2154221556318765,ENSG00000184557,SOCS3,False,False,False,False
ENSG00000187123,94.7368,5.263199999999998,ENSG00000187123,0.0120239083251604,ENSG00000187123,LYPD6,False,False,False,False
ENSG00000150556,79.83655,20.163449999999997,ENSG00000150556,0.0583880692777684,ENSG00000150556,LYPD6B,False,False,False,False
ENSG00000134871,83.76740000000001,16.23259999999999,ENSG00000134871,0.145622596579091,ENSG00000134871,COL4A2,False,False,False,False
ENSG00000183715,93.12835,6.871649999999988,ENSG00000183715,0.0050757623940878,ENSG00000183715,OPCML,False,False,False,False
ENSG00000028839,100.0,0.0,ENSG00000028839,0.018622155336391,ENSG00000028839,TBPL1,False,False,False,False
ENSG00000278129,73.58375000000001,26.41624999999999,ENSG00000278129,0.0041414484989955,ENSG00000278129,ZNF8,False,False,False,False
ENSG00000143921,81.7236,18.276399999999995,ENSG00000143921,0.0176963691862698,ENSG00000143921,ABCG8,False,False,False,False
ENSG00000173627,60.73415,39.26585,ENSG00000173627,0.0008319653149125,ENSG00000173627,APOBEC4,False,False,False,False
ENSG00000172244,75.17625000000001,24.82374999999999,ENSG00000172244,0.0077087002988458,ENSG00000172244,C5orf34,False,False,False,False
ENSG00000101882,89.8795,10.120500000000009,ENSG00000101882,0.0199562685586423,ENSG00000101882,NKAP,False,False,False,False
ENSG00000128040,43.9084,56.0916,ENSG00000128040,0.1021639882585691,ENSG00000128040,SPINK2,False,False,False,False
ENSG00000112983,76.12475,23.87524999999999,ENSG00000112983,0.0354390675279164,ENSG00000112983,BRD8,False,False,False,False
ENSG00000131043,90.625,9.375,ENSG00000131043,0.0098726479820983,ENSG00000131043,AAR2,False,False,False,False
ENSG00000214279,50.008849999999995,49.991150000000005,ENSG00000214279,0.0042459767207573,ENSG00000214279,SCART1,False,False,False,False
ENSG00000159208,78.43465,21.565349999999995,ENSG00000159208,0.0043762736021609,ENSG00000159208,CIART,False,False,False,False
ENSG00000086696,59.8995,40.1005,ENSG00000086696,0.0633738729246911,ENSG00000086696,HSD17B2,False,False,False,False
ENSG00000174238,98.70645,1.2935499999999962,ENSG00000174238,0.0584786136530021,ENSG00000174238,PITPNA,False,False,False,False
