gene_id,symbol,C_pearson,C_spearman,mean_expression,tau,quartile,master_tf_flag,procrustes_contribution,donor_split_C_A,donor_split_C_B
ENSG00000072201,LNX1,0.8138721785459329,0.8411764705882353,0.1143128255571428,0.8103388590000735,conserved,0,0.0039599094743302,0.841081659620763,0.717049426388077
ENSG00000072210,ALDH3A2,0.3444132123774816,0.2434173669467787,0.2340470607428571,0.7896933666523485,intermediate,0,0.0060686146393383,0.35300647289061754,0.15998803969407563
ENSG00000072274,TFRC,0.0274835915522843,0.1543417366946778,0.4779962757142857,0.6697809110479667,divergent,0,0.0091858884900515,0.07332934210420047,0.022723903113544937
ENSG00000072310,SREBF1,0.5756347360651778,0.507563025210084,0.2183370986285714,0.6802700171390994,intermediate,0,0.0039689804420673,0.6218160443872197,0.5696710647537693
ENSG00000072315,TRPC5,-0.1091189734546379,0.074723085623056,0.0129911729045714,0.9433281541937713,divergent,0,0.0012978943411129,-0.03391338536371791,-0.09632479536188955
ENSG00000072364,AFF4,0.167946657138513,0.0666666666666666,0.9616998965714286,0.3437472044135197,intermediate,0,0.01272140732018,0.2304374095375116,0.06275929532812699
ENSG00000072401,UBE2D1,0.081162894577965,0.2540616246498599,0.3766579845714286,0.7354284656851678,divergent,0,0.0032493272551945,0.06726475335381805,0.23289190103428997
ENSG00000072415,PALS1,0.7135098998171409,0.6263305322128853,0.2419115868571428,0.6524428505077258,conserved,0,0.0030264646769803,0.6342086678361067,0.667161938260479
ENSG00000072422,RHOBTB1,-0.0219822965651252,0.3311156251554378,0.08514190564,0.8997911171499928,divergent,0,0.0021402162251458,-0.06022757796427249,0.032403383032545086
ENSG00000072501,SMC1A,0.4626939067558321,0.4901960784313725,0.348838293,0.5725330178217412,intermediate,0,0.0028903681235308,0.3507122752889912,0.4142335850541689
ENSG00000072506,HSD17B10,0.5204958434564206,0.4798319327731092,0.2546584212857143,0.5178718984916244,intermediate,0,0.0049134494488856,0.43566594731405134,0.41319869190552644
ENSG00000072518,MARK2,0.4476284668228737,0.5215686274509804,0.3377952698571428,0.497464616790059,intermediate,0,0.0027138906238044,0.4311907877371119,0.37252075330210604
ENSG00000072571,HMMR,0.3780446936379441,0.6030812324929972,0.0334529600514285,0.923232780616675,intermediate,0,0.0001726941263497,0.36896605115807807,0.42599264454790176
ENSG00000072609,CHFR,0.6326455614180825,0.5952380952380952,0.2552679808571427,0.4165399939288073,conserved,0,0.0025845734627097,0.46299365723977226,0.7161284440093233
ENSG00000072657,TRHDE,0.4676567310322596,0.5053220649776637,0.1136041439057142,0.9207237427545237,intermediate,0,0.0014210522136804,0.6198290816969187,0.4502860324229499
ENSG00000072682,P4HA2,0.6745717507916847,0.6750700280112045,0.1279737655485714,0.7764873255418059,conserved,0,0.0010588089000714,0.5973082220557653,0.6253644490061778
ENSG00000072736,NFATC3,0.6260610782729363,0.4971988795518208,0.4146715861428571,0.587162160403869,conserved,0,0.006894044273848,0.5785000939414319,0.5821341076590293
ENSG00000072756,TRNT1,0.6769530900966954,0.5649859943977592,0.2021545877142857,0.4554321315956727,conserved,0,0.0014800050252204,0.5349410808325579,0.5355794595183337
ENSG00000072778,ACADVL,0.5789780792911274,0.6014005602240897,0.4521180031428571,0.5563356373121231,intermediate,0,0.0078966925015562,0.4828647278226591,0.6106290154524167
ENSG00000072786,STK10,0.7430148674355894,0.8128851540616248,0.6256334859142857,0.6201291010779232,conserved,0,0.0097124183413148,0.6896953254212064,0.7938603921643287
ENSG00000072803,FBXW11,0.3889140465767557,0.1627450980392157,0.5759784817142858,0.5271022441286968,intermediate,0,0.0074313788792604,0.3358139934325634,0.26349496890002244
ENSG00000072818,ACAP1,0.9177636047430076,0.8061624649859944,0.2671070786,0.7398317854857036,conserved,0,0.0076355976958113,0.9110461344605406,0.8794948743885072
ENSG00000072832,CRMP1,-0.1765653583232303,0.2639553788247401,0.0185027554134285,0.8543600762019651,divergent,0,0.000335753725833,-0.17040128871002305,-0.1358975689149463
ENSG00000072840,EVC,0.8543309581036452,0.7126050420168069,0.0412726313514285,0.7747402849196644,conserved,0,0.0007791346193557,0.8146603444665835,0.7489943069365762
ENSG00000072849,DERL2,0.0379032966572518,-0.0739495798319327,0.2066354432,0.60474900518717,divergent,0,0.0050295085534324,0.11513133076764967,0.008050588265847215
ENSG00000072858,SIDT1,0.7611521604453075,0.7500700770751663,0.1781434597771428,0.8017979679687324,conserved,0,0.0062208146108093,0.7974102546554256,0.6878852506386375
ENSG00000072864,NDE1,0.2216660600345671,0.2408963585434174,0.226283875,0.5457302357570877,intermediate,0,0.0021988418318886,0.16982634065451266,0.16110843383298193
ENSG00000072952,IRAG1,0.9462095002112504,0.2339591013663667,0.0578166467557142,0.9788513630455182,conserved,0,0.0003463150098666,0.9506174869514932,0.9391891694592488
ENSG00000072954,TMEM38A,0.282749451940213,0.5030812324929972,0.0533078591314285,0.8752311641179937,intermediate,0,0.0004398768904929,0.2838443840795782,0.2611688707412744
ENSG00000072958,AP1M1,0.3700435334730307,0.4044817927170868,0.1834498923428571,0.5280247135409699,intermediate,0,0.0031174289862642,0.4365145168475938,0.25051054568014686
ENSG00000073008,PVR,0.543241734617792,0.4985994397759103,0.0771321759685714,0.7526407194890714,intermediate,0,0.0021129870618386,0.39890704704583674,0.4967079489302094
ENSG00000073050,XRCC1,0.6689199579420354,0.307563025210084,0.0787594683142857,0.6174967458852467,conserved,0,0.0010702097469533,0.6454365267071722,0.42090192069810245
ENSG00000073060,SCARB1,0.414435928649147,0.6498599439775911,0.1211134662857142,0.8826860160713652,intermediate,0,0.0092928825442044,0.44695137894784187,0.28616122485193574
ENSG00000073067,CYP2W1,-0.0765331134433638,0.0613092678118534,0.0013995305968571,0.9528346953761445,divergent,0,5.981345060014323e-06,-0.039670758684034586,-0.06853489982061801
ENSG00000073111,MCM2,0.6816194520752656,0.6971988795518208,0.0279954073931428,0.9153357702767776,conserved,0,0.0016626252067072,0.6497045271279113,0.7334154267751947
ENSG00000073146,MOV10L1,0.0816339835093524,0.2264643778738243,0.0057026198247257,0.78445937898157,divergent,0,8.167262500995213e-05,0.4199034792594289,-0.1250118569991439
ENSG00000073150,PANX2,0.2684041271845466,0.2898681302325205,0.0115760928191428,0.8640280543196801,intermediate,0,0.0001309644747914,0.1917900702065068,0.11555054941163678
ENSG00000073169,SELENOO,0.0344531837868743,-0.0668114015224804,0.2155680595999999,0.7410461035759646,divergent,0,0.0057728869830407,0.1070688023004584,-0.01985341635823287
ENSG00000073282,TP63,0.4525312684465989,0.3789769676159928,0.0650593769205714,0.9843428600971881,intermediate,1,0.0002145037391809,0.4089223631949617,0.5349868460688496
ENSG00000073331,ALPK1,0.0034478768005071,0.3453781512605042,0.3286320019714286,0.8251370933179186,divergent,0,0.0039241204608174,-0.03424483766306937,-0.048173890985040636
ENSG00000073350,LLGL2,0.8116401810414626,0.9182072829131652,0.2724492478714286,0.8593173772534097,conserved,0,0.0040410870765998,0.7601941650831724,0.8523560016368493
ENSG00000073417,PDE8A,-0.1227206068187712,0.115406162464986,0.5649959613142858,0.5336332096075155,divergent,0,0.0088290147426763,-0.11741358993484702,-0.13667544286517042
ENSG00000073464,CLCN4,0.1345037359989606,0.0338935574229691,0.0302382454428571,0.7036602904133327,intermediate,0,0.0012563715665923,0.22884652228493402,-0.028655214997909136
ENSG00000073536,NLE1,0.4941076092851503,0.4605042016806723,0.031298385476,0.7152090944471791,intermediate,0,0.0006436963433963,0.31070330294167053,0.4952378981272607
ENSG00000073578,SDHA,0.2269592052007639,0.2946778711484594,0.1555432214571428,0.531082637941564,intermediate,0,0.007808800848968,0.27033168088947196,-0.06871228440895642
ENSG00000073584,SMARCE1,0.512912982500994,0.3428571428571428,0.1646914049428571,0.5475789658803046,intermediate,0,0.003437288728505,0.5280372662962942,0.4836873699712853
ENSG00000073598,FNDC8,-0.0698563712619305,0.3083627539881036,0.0007705186956,0.8048801628880526,divergent,0,2.677372255850621e-05,-0.10311765296598407,0.10388097404625254
ENSG00000073614,KDM5A,0.2814696486344935,0.3078431372549019,0.5960978197142858,0.3984727918650414,intermediate,0,0.0059926131947832,0.22885660795987434,0.34146982129691755
ENSG00000073670,ADAM11,-0.0462347653090286,0.4330835503302088,0.0041584393617142,0.9065748765123027,divergent,0,0.0002276683640991,-0.08129665744039628,-0.05868297185838792
ENSG00000073711,PPP2R3A,0.7439044736099693,0.7717086834733894,0.2141389269428571,0.7099976565782631,conserved,0,0.0023479874515026,0.5977023515299161,0.6877387479182573
ENSG00000073712,FERMT2,0.914840995493501,0.8652661064425771,0.2828375595085715,0.7916525574555363,conserved,0,0.0098395576033766,0.9042469534539597,0.8724667890757968
ENSG00000073734,ABCB11,0.986408767590848,0.1949832127631504,0.0850416388677142,0.9857295865462599,conserved,0,0.0186714535738741,0.9855461307803293,0.9681506362312042
ENSG00000073737,DHRS9,0.3123458015038595,0.4100144262243976,0.0734731437548571,0.9485664630915371,intermediate,0,0.0006348133035456,0.42952038008819127,0.09456157336841924
ENSG00000073754,CD5L,0.1478601570203666,0.5284067948392615,0.016611706096,0.9453936921452605,intermediate,0,0.0011019088601628,0.23242004916189304,0.07550732617000648
ENSG00000073756,PTGS2,0.372100720698624,0.7008403361344538,0.2434695682285714,0.7649725489732664,intermediate,0,0.0030973904358659,0.4377177008946064,0.25024359518809836
ENSG00000073792,IGF2BP2,0.2403901227517157,0.3529411764705882,0.2866302706142857,0.7285450787436746,intermediate,0,0.0026883361032144,0.1527145306296874,0.279305531862875
ENSG00000073803,MAP3K13,0.5626916223423027,0.7535761086296757,0.393781768,0.6663193612957654,intermediate,0,0.0088402042792009,0.5978171338181473,0.5866581403853847
ENSG00000073849,ST6GAL1,0.595592855130968,0.400280112044818,0.4392895108571428,0.7992773071130982,conserved,0,0.0130742760999184,0.6333960775137311,0.5318325788697245
ENSG00000073861,TBX21,0.9726646388365124,0.7850938946449816,0.0378213087914285,0.9617429128544807,conserved,1,0.0030002485979898,0.9802228149470575,0.9629821586317541
ENSG00000073910,FRY,0.3315089632952552,0.5176470588235295,0.5269003029714288,0.6911960392035184,intermediate,0,0.0052507814035519,0.4111555842654436,0.3086027871159282
ENSG00000073921,PICALM,0.6036780702570553,0.4582633053221288,1.1594637685714286,0.5687553536060409,conserved,0,0.0147918482934996,0.5866083266773704,0.6018048490466754
ENSG00000073969,NSF,0.5877420733691763,0.6092436974789917,0.1909851995714286,0.5117285678656347,intermediate,0,0.0010020538339766,0.5277301338600909,0.6391316364865006
ENSG00000074047,GLI2,0.6805992926288416,0.719913886332822,0.03312611616,0.9088928622199798,conserved,0,8.185199430568496e-05,0.7165497212555983,0.5938018015726575
ENSG00000074054,CLASP1,-0.394643714276049,-0.453781512605042,0.7247992088571428,0.49628088031303236,divergent,0,0.0096033491668809,-0.381636470746264,-0.3138865724778222
ENSG00000074071,MRPS34,0.4563552746273187,0.3773109243697479,0.3291821672285714,0.5283964752756477,intermediate,0,0.0023789274851148,0.408465088265474,0.3893821725154603
ENSG00000074181,NOTCH3,0.9382204435488116,0.5853351089359453,0.0975878232485714,0.9484925271141345,conserved,0,0.0005506013633568,0.937776309209017,0.9097031273143503
ENSG00000074201,CLNS1A,0.6507200610232218,0.3966386554621849,0.3770581407142857,0.6726887634081894,conserved,0,0.0016133281373586,0.593028186306451,0.6483381416351507
ENSG00000074211,PPP2R2C,-0.0323429285587282,0.2008417122619701,0.0079757599405714,0.9804020387072545,divergent,0,5.0151591738597576e-05,-0.038529098233748484,0.04680967416089121
ENSG00000074219,TEAD2,0.5495714056470773,0.6815126050420169,0.0430146504714285,0.8210909488728597,intermediate,0,0.0012413826832078,0.7107359454271509,0.40419136703977004
ENSG00000074266,EED,0.4224917426510271,0.5633053221288515,0.1361419928571428,0.47240644895473627,intermediate,0,0.0017814013060466,0.3807289687268073,0.18503627228749844
ENSG00000074276,CDHR2,0.6099555105105532,0.2195497670765087,0.0762273437257142,0.9065758726109037,conserved,0,0.0016349438433995,0.5328123490901767,0.7139707481124091
ENSG00000074317,SNCB,0.0195541465724151,-0.1782121583633308,0.0003096344120857,0.8352920523002842,divergent,0,1.700976848987009e-05,0.1175011172966261,0.06433813715301193
ENSG00000074319,TSG101,-0.1009164647701491,-0.1201680672268907,0.3880207785714286,0.3786148907941297,divergent,0,0.0009201359953965,-0.2092548591955669,-0.04185164611233284
ENSG00000074356,NCBP3,-0.1405858809607128,-0.1126050420168067,0.2580145339999999,0.45605455739526474,divergent,0,0.0030913603889699,-0.21495273186903868,-0.18101645539879296
ENSG00000074370,ATP2A3,0.7110138476636592,0.7826330532212885,0.2122762627,0.7591318254371056,conserved,0,0.0042294182751633,0.6979030629311848,0.6854232366778201
ENSG00000074410,CA12,0.5679096140193428,0.5364521338178201,0.1475676387057143,0.8677286604974055,intermediate,0,0.0001709785995362,0.6126359225148631,0.5402819718627363
ENSG00000074416,MGLL,0.4692967536826561,0.3829131652661064,0.3334508773142857,0.7671226751661525,intermediate,0,0.0127294202115717,0.5781532177492621,0.25219505044116375
ENSG00000074527,NTN4,0.4528472520701672,0.748949314912932,0.2365965222057142,0.7792853501720391,intermediate,0,0.003629511970716,0.5015055003740736,0.4622815825957503
ENSG00000074582,BCS1L,0.4685893429060485,0.3296918767507003,0.0539865460714285,0.6113034403741864,intermediate,0,0.0003270011023856,0.5121872503449935,0.22384570157151892
ENSG00000074590,NUAK1,0.6770344589715068,0.6831932773109244,0.0735047217787057,0.9264695493857972,conserved,0,0.0043705598983848,0.7943516240960078,0.597237952820992
ENSG00000074603,DPP8,0.0510694114892309,0.1218487394957983,0.2873752108571428,0.40452422465505095,divergent,0,0.003154641201653,0.03569086465397868,0.12443745790786863
ENSG00000074621,SLC24A1,0.0966799184056054,0.1705676662679968,0.0644795011571428,0.5692260938280818,intermediate,0,0.0016917543182075,0.1990907822907257,-0.17675665925995393
ENSG00000074657,ZNF532,0.5984632797239858,0.6289945275717839,0.1414830121257142,0.7411705198295441,conserved,0,0.0030779417734946,0.6331015323201971,0.500930834846501
ENSG00000074660,SCARF1,0.7290709994687122,0.630812324929972,0.0517413308,0.908808378755511,conserved,0,0.0023591906219977,0.700659214468728,0.7244894915877709
ENSG00000074695,LMAN1,0.7617365065369927,0.7288515406162466,0.4683043862857143,0.7049780221233216,conserved,0,0.0066205893290707,0.7541773175141809,0.663700793151556
ENSG00000074696,HACD3,0.3897740489310224,0.4392156862745098,0.2568556569428571,0.7476615628123606,intermediate,0,0.0027206123136155,0.2569360208631244,0.6230511559873035
ENSG00000074706,IPCEF1,0.9018716330285192,0.7526610644257704,0.0840625631014285,0.8538131976034382,conserved,0,0.0031519619773292,0.8731157748471563,0.8893834999384019
ENSG00000074755,ZZEF1,0.570907101035346,0.3605042016806722,0.4222566788571428,0.5365396224932739,intermediate,0,0.0043002505103667,0.5112526737797168,0.5881098394662203
ENSG00000074771,NOX3,-0.1014512108459701,-0.0023815310545253,0.0022202504421142,0.8907906849485712,divergent,0,5.721185684183917e-05,-0.06857003888854157,-0.10065422383617623
ENSG00000074803,SLC12A1,-0.0979434922425795,0.0853051555838783,0.0227714761971428,0.8174249887239762,divergent,0,0.0003005378837572,0.04681540410198749,-0.09574854803502267
ENSG00000074842,MYDGF,-0.0744597976526449,0.088515406162465,0.4549039384285714,0.7388193447820858,divergent,0,0.0047021863838605,-0.04245945271178461,-0.13934794743103177
ENSG00000074855,ANO8,0.1477020299312131,-0.0378151260504201,0.0210063888028571,0.7247433834146568,intermediate,0,0.0001647344130849,0.2837421943560535,-0.2674595476575648
ENSG00000074935,TUBE1,0.0449397233911675,0.1444721805516441,0.0903502607714285,0.6750438951515209,divergent,0,0.0021330474306411,-0.06669606974557318,0.19533802053334143
ENSG00000074964,ARHGEF10L,0.3029652956953698,0.7266106442577032,0.2202344061354285,0.8475686615930766,intermediate,0,0.0104740362702598,0.2694052018420144,0.28759061481611725
ENSG00000074966,TXK,0.8963869886517052,0.5943977591036415,0.2440638755628571,0.8973389966172709,conserved,0,0.0077584312623086,0.8999337034695218,0.8851706651354175
ENSG00000075035,WSCD2,0.1569946576678145,0.4474371038615558,0.0047646954634857,0.9450665180545076,intermediate,0,0.0001008647512871,0.17154701573636277,0.4028770366876383
ENSG00000075043,KCNQ2,0.1815656755842712,0.1125655658142109,0.0011343954162857,0.8098986123566847,intermediate,0,1.7016944311269135e-05,-0.08941588574752699,0.059202255344869725
ENSG00000075073,TACR2,0.0459923488081085,0.093330171872878,0.0049097802874285,0.7760238109104368,divergent,0,0.0001098583404517,0.27018653898147754,0.018947527047736813
ENSG00000075089,ACTR6,0.2776173457422595,0.2943977591036414,0.1571041445142857,0.5453303437478848,intermediate,0,0.0024300136451799,0.3389298994487647,0.18104519532217134
ENSG00000075131,TIPIN,0.5879274039704319,0.5585434173669468,0.0632165900571428,0.6052688374647164,intermediate,0,0.0019670316987827,0.45335211781850837,0.5648359477549236
ENSG00000075142,SRI,0.1355841747704549,-0.0854341736694677,0.5382520237142858,0.5096916534346766,intermediate,0,0.0124839010530373,0.09817451017740102,0.2607037652036328
ENSG00000075151,EIF4G3,-0.0676892725368071,-0.1019607843137254,0.9938510268571428,0.5009761809517982,divergent,0,0.0122766311302313,-0.12270232418196216,0.07989561453996354
ENSG00000075188,NUP37,0.6187330800903107,0.4487394957983193,0.0939482510857142,0.5688200608286804,conserved,0,0.0004245092912937,0.5415539344451651,0.427592215426658
ENSG00000075213,SEMA3A,0.1349991187368947,0.4006832614088669,0.0454202449514285,0.9056579358973478,intermediate,0,0.000957159775766,0.144890658751247,0.23279763225210093
ENSG00000075218,GTSE1,0.3420832861459003,0.3218712802906921,0.0321291403,0.9392797719256116,intermediate,0,9.798103944489404e-05,0.36269489266931987,0.33608680255526174
ENSG00000075223,SEMA3C,0.347891374317324,0.6018628770274603,0.2515056321571428,0.8617094619420163,intermediate,0,0.0017666535342803,0.39969281455674016,0.2732331017484007
ENSG00000075234,TTC38,0.4908425782698594,0.2621848739495798,0.1480050116857142,0.8626956746466601,intermediate,0,0.0076879552757279,0.4109907279987391,0.4604110054696686
ENSG00000075239,ACAT1,0.5930471273730504,0.5182072829131653,0.284737546,0.7515281094960766,conserved,0,0.0083924387754642,0.49261487921222835,0.6109051447136717
ENSG00000075240,GRAMD4,0.163405490567408,0.2837535014005602,0.1738840100285714,0.6481794213830554,intermediate,0,0.0030569542561214,0.18870020391339598,0.17042321048872947
ENSG00000075275,CELSR1,0.1511331698082231,0.226890756302521,0.0571166003142857,0.9341025223953817,intermediate,0,0.0003963113498786,0.15141213772234755,-0.004082096075406246
ENSG00000075290,WNT8B,-0.0193084152501066,0.0272086511659497,0.0008364976954285,0.7839603045390194,divergent,0,1.6240916898127285e-05,-0.004290188000821767,-0.016855025681278602
ENSG00000075292,ZNF638,0.0859413042829743,0.0764705882352941,0.7967363465714287,0.45102309383420486,divergent,0,0.0119540388914574,0.021897777615123074,0.17325786198010035
ENSG00000075303,SLC25A40,-0.1939167844965932,-0.2420168067226891,0.1289132180857143,0.7076556961771482,divergent,0,0.0010747008749748,-0.18316676862192485,-0.13690500044098275
ENSG00000075336,TIMM21,0.4167178430229931,0.3403361344537815,0.0624316188685714,0.5031265690481375,intermediate,0,0.0004094257319207,0.3379282684434716,0.48210089889943175
ENSG00000075340,ADD2,-0.0574776787700749,-0.0317414532405128,0.0132045695542857,0.8788615362484191,divergent,0,0.0007751078983571,-0.08609429823935895,-0.01527666920692159
ENSG00000075388,FGF4,0.1451276991422225,0.0637846802241984,3.1413007063714284e-05,0.9848618034653187,intermediate,0,4.053191028276904e-07,0.1101086866914932,-0.1132568590783235
ENSG00000075391,RASAL2,0.6364738685327217,0.8044817927170869,0.4264006276857143,0.7924254432110105,conserved,0,0.012242430245793,0.7356017767769307,0.590983502899246
ENSG00000075399,VPS9D1,-0.1111008892957323,0.0467819876488647,0.0912604740285714,0.706991342711919,divergent,0,0.0011652306459397,-0.08751554443684756,-0.19961775756372702
ENSG00000075413,MARK3,-0.1322345004718875,-0.2098039215686274,0.7483271659999999,0.4813980161938279,divergent,0,0.0079630979555352,-0.2845684913609965,0.03388144351723089
ENSG00000075415,SLC25A3,0.3660274769034753,0.2820728291316526,1.0434830697142856,0.2966399310675082,intermediate,0,0.0101845604872655,0.14353639156838974,0.4578743672370778
ENSG00000075420,FNDC3B,0.1290015332698237,0.2453781512605042,1.4316425208571426,0.48071999740994864,intermediate,0,0.0204311840129715,0.19098868979147887,-0.01733557953394633
ENSG00000075426,FOSL2,0.3973665888484464,0.395798319327731,0.6374482442857144,0.47503348753933256,intermediate,0,0.006655549585681,0.39647695443670156,0.36725348138606523
ENSG00000075429,CACNG5,-0.1492295714049939,-0.0588301316823063,0.0017725168823714,0.8239248838902117,divergent,0,3.0120407405497596e-05,-0.02628410600368464,-0.2180667551055694
ENSG00000075461,CACNG4,0.231849673861927,0.1316693081341753,0.0064473965111428,0.9703947938555544,intermediate,0,3.9838382530396526e-05,0.4222683576306102,0.0854080117052433
ENSG00000075539,FRYL,0.7291048940186918,0.7042016806722688,0.802765516,0.6963919427796498,conserved,0,0.0109862608341709,0.7271098669491353,0.6799204883983431
ENSG00000075568,TMEM131,0.1918741672541683,0.1823529411764706,0.6315214405714284,0.4641239245650479,intermediate,0,0.0091944928516761,0.05863341130347811,0.34236920393718606
ENSG00000075618,FSCN1,0.6070804296481533,0.557703081232493,0.0928647260714285,0.7502330631844016,conserved,0,0.0025439920268125,0.5441088607256823,0.6340440531498198
ENSG00000075624,ACTB,0.6180969798104716,0.5173669467787115,2.7954920457142856,0.3419083005653275,conserved,0,0.0307779121504814,0.4578222799940228,0.6170198030846643
ENSG00000075643,MOCOS,0.6636261050908215,0.3683473389355743,0.0516597301142857,0.9545694407680317,conserved,0,0.006297758658764,0.7020921870196475,0.6755971977273301
ENSG00000075651,PLD1,0.7281146727035004,0.7011204481792718,0.4054496983714285,0.74568481203589,conserved,0,0.0058919354701747,0.6860559041765055,0.762026996592919
ENSG00000075673,ATP12A,0.1133690741056671,0.1347399790143145,0.0035397936368571,0.9622326649843259,intermediate,0,3.2262461273555706e-05,0.16243563644132136,0.12302137075968238
ENSG00000075702,WDR62,0.1385283448688527,0.2173669467787115,0.0229386698199999,0.9031460086243837,intermediate,0,0.0001287660689578,0.15889169900631459,0.0021523221791955966
ENSG00000075711,DLG1,0.517014723845312,0.3406162464985994,0.6604856422857144,0.5145374299828626,intermediate,0,0.0095493623657064,0.4267452476045392,0.5263801444932628
ENSG00000075785,RAB7A,-0.068273995073114,-0.0380952380952381,1.2243013682857142,0.5028105852262461,divergent,0,0.0164561042234896,-0.04677838053978538,-0.1395318264824251
ENSG00000075790,BCAP29,0.0332520828800387,-0.0299719887955182,0.0303019838571428,0.6443121775190471,divergent,0,0.0020747518764458,0.09049163769009964,0.07294559974453291
ENSG00000075826,SEC31B,0.1416899179626531,-0.033415334277251,0.0419668860942857,0.5120005952133583,intermediate,0,0.0007192928777783,0.1465634753745268,0.1401058049815723
ENSG00000075856,SART3,0.4744641924848701,0.5661064425770308,0.1696897172,0.3331728838527092,intermediate,0,0.0015359568202689,0.3433167227657806,0.2396177844314817
ENSG00000075884,ARHGAP15,0.8713776410281283,0.8518207282913165,1.0554782253142856,0.7118397706790359,conserved,0,0.0255738360622845,0.8649863288592258,0.8426156804886891
ENSG00000075891,PAX2,-0.0970085183208973,0.0550224398967416,0.0012656961948571,0.7781667836796868,divergent,0,1.4169135246236076e-05,-0.03470155411473397,0.09552503452824523
ENSG00000075914,EXOSC7,0.0376576223222344,0.1249299719887955,0.1725866955142857,0.6100292817356998,divergent,0,0.0006962864425673,0.12938433020421986,0.030815140396209337
ENSG00000075945,KIFAP3,0.6605507607259983,0.5249299719887955,0.2533291795428571,0.5840878178543334,conserved,0,0.0030137156035629,0.671167052420321,0.5002489701081436
ENSG00000075975,MKRN2,0.1528532702942312,0.1179271708683473,0.1155383848857142,0.35533701803119394,intermediate,0,0.0008204267708268,0.1255293204158633,0.02796293213940248
ENSG00000076003,MCM6,0.7056049026170484,0.7450980392156864,0.0839577718857143,0.8000741510810091,conserved,0,0.0031419719615787,0.7162080157132588,0.6058448831782584
ENSG00000076043,REXO2,0.3829022682241854,0.4338935574229692,0.2757201079714286,0.6356205828631165,intermediate,0,0.0071470623225903,0.43224760579889765,0.21019505537633557
ENSG00000076053,RBM7,0.3348831423772967,0.4591036414565826,0.1509073239714286,0.4294932234768582,intermediate,0,0.0041176460913042,0.17026080431404644,0.5138945236690229
ENSG00000076067,RBMS2,0.5127383456729862,0.5806722689075631,0.1919185152,0.7605161823135441,intermediate,0,0.0031973117330231,0.4484899764786638,0.45754354354802457
ENSG00000076108,BAZ2A,0.369360571986814,0.4336134453781513,0.3516737802857143,0.4054691392645226,intermediate,0,0.0028413156388481,0.3674606438345613,0.37313391731410184
ENSG00000076201,PTPN23,0.5701851209824439,0.5535014005602241,0.1023094218285714,0.3127946039432485,intermediate,0,0.0008206451252984,0.3703229650424259,0.2933380670586904
ENSG00000076242,MLH1,0.3237121097723059,0.2857142857142857,0.1546674661142857,0.5061354863391011,intermediate,0,0.0022983800786426,0.3267928864346704,0.13514861971868336
ENSG00000076248,UNG,0.4670522127058897,0.2039215686274509,0.0699436706857142,0.6843558151546404,intermediate,0,0.0001800142900617,0.46915374152720024,0.47675357627577714
ENSG00000076258,FMO4,0.4445386233228423,0.5687996798249867,0.0612111265857142,0.858692182859679,intermediate,0,0.003045213650534,0.4261379469108626,0.468197331661275
ENSG00000076321,KLHL20,0.5054638443642359,0.5061624649859945,0.2447646689999999,0.45160490674697196,intermediate,0,0.0043569073717747,0.4794311967328059,0.37592745728708277
ENSG00000076344,RGS11,-0.0441396002986084,0.1710833491369909,0.0096431910334285,0.8474949779526915,divergent,0,9.088331605224716e-05,-0.09307044807453052,-0.08242638566853697
ENSG00000076351,SLC46A1,0.547069510662455,0.5641456582633053,0.0225568031942857,0.7811813388705032,intermediate,0,0.0020053101709051,0.40764687239895026,0.5707637057556656
ENSG00000076356,PLXNA2,0.7684457099639046,0.8400560224089637,0.2420930105442857,0.7458527703584921,conserved,0,0.0060042952780773,0.8172204817416008,0.7835362466532382
ENSG00000076382,SPAG5,0.406874432205395,0.5591036414565826,0.0212425822314285,0.9045055895085975,intermediate,0,0.0001730157601278,0.44859011651421277,0.5311799973544553
ENSG00000076513,ANKRD13A,0.1553859949553159,0.3476190476190476,0.2804220124285714,0.7064540447463434,intermediate,0,0.0025907549397972,0.18871198870811184,0.11224865690203198
ENSG00000076554,TPD52,0.1041678041169713,0.215406162464986,0.3406944344,0.7544384874626487,intermediate,0,0.0047322723604213,0.06220619535282584,0.0958073198012957
ENSG00000076555,ACACB,0.8415493209850492,0.7537493091119859,0.2643793601142858,0.8595912389699344,conserved,0,0.013749340585045,0.8081750460005291,0.7362791508205594
ENSG00000076604,TRAF4,0.529456065061135,0.7840336134453783,0.1213811330485714,0.887553634257645,intermediate,0,0.0016552330225436,0.4869348216168909,0.5031708209796434
ENSG00000076641,PAG1,0.79430187140757,0.7033613445378152,0.5816219976285714,0.765333762343104,conserved,0,0.0098401876102658,0.7930987412341467,0.7773972675903351
ENSG00000076650,GPATCH1,0.6568258069814621,0.692156862745098,0.0688584731714285,0.5748073967160904,conserved,0,0.0003362816372675,0.45714153408775177,0.5431916109563841
ENSG00000076685,NT5C2,0.2189572896354924,0.1249299719887955,0.7907069128571428,0.5867622058287146,intermediate,0,0.0084495443438365,0.27133254360177506,0.06178093769347582
ENSG00000076706,MCAM,0.9447980404168292,0.3291316526610644,0.1150213693999999,0.9661645200381843,conserved,0,0.0027635659347771,0.9357312128224675,0.9326759279676542
ENSG00000076716,GPC4,0.6065080245652906,0.7380218838311497,0.0557067506,0.7247927500429611,conserved,0,0.001576550700378,0.6047487863226917,0.3824446386128705
